scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,v43_future_mean_selected_action,v43_future_robust_selected_action,pc_response_mean_selected_action,pc_occupancy_mean_selected_action,pc_occupancy_robust_selected_action,pcor_main_selected_action,quality_value,v43_future_mean_value,v43_future_robust_value,pc_response_mean_value,pc_occupancy_mean_value,pc_occupancy_robust_value,pcor_main_value,rsm_has_proposal,teacher_bucket,quality_accept,v43_future_mean_accept,v43_future_robust_accept,pc_response_mean_accept,pc_occupancy_mean_accept,pc_occupancy_robust_accept,pcor_main_accept,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield
054033a129155c88,3,4,9,1,1,3.994131535741196,1,1,1,1,1,1,1,0.5914612254363342,1.515767604491402,1.2823291655486544,1.5109187634172567,2.5155531244451,2.4946958332698603,2.6004175757250354,True,material_positive,True,True,True,True,True,True,True,0.30162009596824646,0.29327042400836945,0.2946260869503021,0.3016200512647629,0.2973833978176117
188773ba51c15df2,3,4,15,1,3,0.0007397349080302,3,3,3,3,3,3,3,0.0370388412002769,0.0400083018095014,0.0392583489098709,0.0399927242446418,0.2146598519797053,0.2139659309526156,0.3196876734077906,True,nearzero_positive,True,True,True,True,True,True,True,0.027555301785469055,0.027555301785469055,0.027555301785469055,0.027555301785469055,0.027555301785469055
2796d5f962875a20,3,4,14,1,9,1.657555662096244e-05,-1,9,9,9,9,9,9,-0.0614373361866973,0.1188196719719092,0.0732948162027073,0.1178740573955438,0.1170966033612578,0.115997597445954,0.2217193399011289,True,nearzero_positive,False,True,True,True,True,True,True,0.02772626280784607,0.02772626280784607,0.027540594339370728,0.02772626280784607,0.02772626280784607
2840205769d65c01,3,4,1,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
2e5568e60278518f,3,4,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
3d35dcf889f65305,3,4,14,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
3effd9932b505526,3,4,4,1,9,-0.0005002665493637,-1,-1,-1,-1,-1,-1,9,-0.0569675288549468,-0.0554047803180092,-0.0557994606828637,-0.0554129783781612,-0.0327148219481363,-0.032781707258117,0.0729400351970578,True,mild_harm,False,False,False,False,False,False,True,0.003758177161216736,0.003752082586288452,0.003826141357421875,0.003773301839828491,0.00364665687084198
4f1e4809df7255cd,3,4,3,1,9,-0.0004685123638249,-1,-1,-1,-1,-1,-1,-1,-0.0658306723554254,-0.0645462972057707,-0.0648706729071034,-0.0645530349402725,-0.2675412034413784,-0.2667531706614059,-0.161031428206231,True,mild_harm,False,False,False,False,False,False,False,-0.03129243850708008,-0.03129243850708008,-0.03129243850708008,-0.03129243850708008,-0.03129243850708008
5db6ae467e8f530f,3,4,1,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
5e6ab34948a9514f,3,4,15,1,2,0.0020171442691236,2,2,2,2,-1,2,2,0.0556923240074448,0.0556923240074448,0.0556923240074448,0.0556923240074448,-0.0112048686770063,0.0103190539838732,0.1160407964390481,True,nearzero_positive,True,True,True,True,False,True,True,-0.011982053518295288,-0.011982053518295288,-0.002099335193634033,-0.011982053518295288,-0.011982053518295288
6004adf688695a08,3,4,17,0,9,-0.0001960927274078,9,9,9,9,9,9,9,0.0139856326279033,0.0310800774823058,0.0267627854979271,0.030990401322725,0.1932413631828327,0.1925410557129418,0.2982627981681167,True,mild_harm,True,True,True,True,True,True,True,0.02780890464782715,0.02780890464782715,0.02780890464782715,0.02780890464782715,0.02780890464782715
637d23f7438f50f6,3,4,17,1,9,0.0003521821435541,-1,9,9,9,-1,-1,-1,-0.0081332994240096,0.027723013283436,0.0186673128638131,0.0275349137898449,-0.1275169259314708,-0.1270505238523461,-0.0213287813971712,True,nearzero_positive,False,True,True,True,False,False,False,-0.018520623445510864,-0.018520623445510864,-0.018520623445510864,-0.018520623445510864,-0.018520623445510864
6a35a43b5e295b97,3,4,16,1,3,9.041018076239028e-05,-1,-1,-1,-1,-1,-1,3,-0.0249972125507927,-0.0249972125507927,-0.0249972125507927,-0.0249972125507927,-0.0416142052121472,-0.0397068916100108,0.066014850845164,True,nearzero_positive,False,False,False,False,False,False,True,-0.0027174055576324463,-0.0027174055576324463,-0.0018605291843414307,-0.0027174055576324463,-0.0027174055576324463
2a89f35c7f5e55de,4,0,15,1,3,-6.618811858352279e-05,3,3,3,3,3,3,3,0.0179461685046401,0.0179461685046401,0.0179461685046401,0.0179461685046401,0.0235244339870205,0.0235390052505705,0.0080455502141717,True,mild_harm,True,True,True,True,True,True,True,0.0008718669414520264,0.0008718669414520264,0.0008718669414520264,0.0008718669414520264,0.0008718669414520264
35695122c3535595,4,0,12,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
5d0c2052e0a35e3f,4,0,17,1,24,0.0017037782690954,24,24,24,24,-1,-1,-1,0.1133914376610515,0.1056303677009879,0.1076468696617145,0.1053188931118756,-0.3857779949038641,-0.3870819001018093,-0.4025753551382081,True,nearzero_positive,True,True,True,True,False,False,False,-0.07801875472068787,-0.07801875472068787,-0.07801875472068787,-0.07801875472068787,-0.07801875472068787
62f95fe3004d54c9,4,0,3,1,26,0.000285601210594,-1,-1,-1,-1,-1,-1,-1,-0.0628486827627655,-0.0628486827627655,-0.0628486827627655,-0.0628486827627655,-0.1554087779190301,-0.282282027119629,-0.2977754821560278,True,nearzero_positive,False,False,False,False,False,False,False,0.023091435432434082,-0.10668613016605377,-0.0027336329221725464,-0.012738779187202454,0.019944138824939728
6a35bb3d0b895433,4,0,24,1,22,0.003396335945744,22,22,22,22,-1,-1,-1,0.0476949160769011,0.0476949160769011,0.0476949160769011,0.0476949160769011,-0.0449249794216353,-0.0451669164379969,-0.0606603714743958,True,nearzero_positive,True,True,True,True,False,False,False,-0.014476224780082703,-0.014476224780082703,-0.014476224780082703,-0.014476224780082703,-0.014476224780082703
761122460ac451ca,4,0,28,1,17,0.0023181671525582,-1,-1,-1,-1,17,17,17,-0.0494728091313467,-0.0494728091313467,-0.0494728091313467,-0.0494728091313467,0.306603726355472,0.3148066021853767,0.2993131471489779,True,nearzero_positive,False,False,False,False,True,True,True,0.055734872817993164,0.055392175912857056,0.058488115668296814,0.05477422475814819,0.0547577440738678
8a15e547b0d15f42,4,0,5,1,26,-0.0002700675501488,-1,-1,-1,-1,-1,-1,-1,-0.0734562686635046,-0.0734562686635046,-0.0734562686635046,-0.0734562686635046,-0.1256838019126491,-0.2120223081667999,-0.2275157632031987,True,mild_harm,False,False,False,False,False,False,False,0.025937870144844055,-0.07826806604862213,-0.005291417241096497,-0.009068995714187622,0.021812409162521362
9c925a1f1799553e,4,0,2,1,9,-0.9899525742542464,-1,-1,-1,-1,-1,-1,-1,-0.0159835972256736,-0.1693166082792112,-0.2808020476291857,-0.126169081775829,-0.0549937456170093,-0.0180485094212961,-0.033541964457695,True,catastrophe,False,False,False,False,False,False,False,0.008341014385223389,0.005883157253265381,-0.01656132936477661,-0.022220507264137268,0.008321762084960938
b7cc1a0b6eca5a11,4,0,4,1,9,-0.9898243386149406,9,-1,-1,-1,-1,-1,-1,0.0096872947893556,-0.2499920156511372,-0.4387997818617217,-0.1759644756055896,-0.1797591457547607,-0.2147786352860746,-0.2302720903224734,True,catastrophe,True,False,False,False,False,False,False,0.003363892436027527,-0.0010077953338623047,-0.0760764330625534,-0.05380825698375702,0.0006043016910552979
0dd2b9715fc65e18,4,0,14,1,10,-9.228003919126147e-05,10,-1,-1,10,-1,-1,-1,0.0278272461693223,-0.0013940654644361,-0.0042784177202458,0.0018424066586031,-0.0673847601175579,-0.0851266512467572,-0.100620106283156,True,mild_harm,True,False,False,True,False,False,False,-0.030796796083450317,-0.02169889211654663,0.0015462785959243774,-0.008247122168540955,-0.026699483394622803
6281e79a633155a3,4,0,12,1,24,0.0014172612654294,-1,24,24,24,-1,-1,-1,-0.0362720032066571,0.551986658225589,0.6243823903217233,0.4966970662233848,-0.4130766087844598,-0.3669020835746111,-0.3823955386110099,True,nearzero_positive,False,True,True,True,False,False,False,-0.06715145707130432,-0.06715145707130432,-0.04051452875137329,-0.05534261465072632,-0.06715145707130432
16549991ac4b53ff,4,0,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
254e4f21f68554f1,4,0,18,1,21,-0.0001187025191262,21,21,21,21,-1,-1,-1,0.0207865648770207,0.0207865648770207,0.0207865648770207,0.0207865648770207,-0.0355656431512226,-0.0357128435448568,-0.0512062985812556,True,mild_harm,True,True,True,True,False,False,False,-0.00880768895149231,-0.00880768895149231,-0.00880768895149231,-0.00880768895149231,-0.00880768895149231
2bdb803d07605094,4,0,6,1,23,-0.0001160842318087,23,23,23,23,23,23,23,0.0034606076524032,0.0034606076524032,0.0034606076524032,0.0034606076524032,0.041276213741256,0.0413749937588732,0.0258815387224744,True,mild_harm,True,True,True,True,True,True,True,0.005910471081733704,0.005910471081733704,0.005910471081733704,0.005910471081733704,0.005910471081733704
3d78c0894c67503b,4,0,17,1,19,-6.056209513917443e-06,19,19,19,19,19,19,-1,0.015321807527253,0.015321807527253,0.015321807527253,0.015321807527253,0.0145527104900564,0.0145507014935933,-0.0009427535428054,True,mild_harm,True,True,True,True,True,True,False,-0.00012020766735076904,-0.00012020766735076904,-0.00012020766735076904,-0.00012020766735076904,-0.00012020766735076904
4d104d17dc625c04,4,0,8,1,26,-0.0004376932598653,26,26,26,26,26,26,26,0.0607379595810661,0.0607379595810661,0.0607379595810661,0.0607379595810661,0.0952565638426813,0.0953467315985296,0.0798532765621308,True,mild_harm,True,True,True,True,True,True,True,0.005395159125328064,0.005395159125328064,0.005395159125328064,0.005395159125328064,0.005395159125328064
70f797bbed2158f6,4,0,17,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
83af8eb803795f59,4,0,16,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
953f6386bfae55d0,4,0,18,1,17,7.98645019531221e-06,17,17,17,17,17,17,17,0.1533203758681027,0.1533203758681027,0.1533203758681027,0.1533203758681027,0.0708289744740207,0.0706134945987592,0.0551200395623603,True,nearzero_positive,True,True,True,True,True,True,True,-0.01289317011833191,-0.01289317011833191,-0.01289317011833191,-0.01289317011833191,-0.01289317011833191
b39ff897a8695a97,4,0,18,1,11,-0.0001397995856908,-1,-1,-1,-1,-1,-1,-1,-0.020867664271842,-0.020867664271842,-0.020867664271842,-0.020867664271842,-0.29779988455329,-0.2881968993541028,-0.3036903543905016,True,mild_harm,False,False,False,False,False,False,False,-0.04370151460170746,-0.04373137652873993,-0.03925926983356476,-0.0445944219827652,-0.043609991669654846
d5ef40ff0f715517,4,0,26,1,27,-7.741929963334115e-06,27,27,27,27,-1,-1,-1,0.0120722614790278,0.0120722614790278,0.0120722614790278,0.0120722614790278,-0.0215322356309025,-0.0216200156021858,-0.0371134706385846,True,mild_harm,True,True,True,True,False,False,False,-0.005252286791801453,-0.005252286791801453,-0.005252286791801453,-0.005252286791801453,-0.005252286791801453
da9bf29b3087547f,4,0,17,0,12,-0.0006733096577692,12,12,12,12,12,12,12,0.029311244189303,0.029311244189303,0.029311244189303,0.029311244189303,0.3133359103320265,0.3140778252297903,0.2985843701933914,True,mild_harm,True,True,True,True,True,True,True,0.04439224302768707,0.04439224302768707,0.04439224302768707,0.04439224302768707,0.04439224302768707
eb02028413fb5a92,4,0,16,1,9,-0.000601498145051,-1,-1,-1,-1,-1,-1,-1,-0.0529030408494042,-0.0529030408494042,-0.0529030408494042,-0.0529030408494042,-0.0100305287857834,-0.0099185393736082,-0.0254119944100071,True,mild_harm,False,False,False,False,False,False,False,0.006700851023197174,0.006700851023197174,0.006700851023197174,0.006700851023197174,0.006700851023197174
ec65e8cddb3d5fbd,4,0,19,1,23,-7.281030565500259e-05,-1,-1,-1,-1,-1,-1,-1,-0.0340382781369138,-0.0340382781369138,-0.0340382781369138,-0.0340382781369138,-0.0795735515368899,-0.0796924964798345,-0.0951859515162333,True,mild_harm,False,False,False,False,False,False,False,-0.007117033004760742,-0.007117033004760742,-0.007117033004760742,-0.007117033004760742,-0.007117033004760742
f2c4bbcda8c650a3,4,0,11,1,26,-0.0006146780819484,-1,-1,-1,-1,-1,-1,-1,-0.0337369104688288,-0.0337369104688288,-0.0337369104688288,-0.0337369104688288,-0.3580011683419966,-0.3588481950703284,-0.3743416501067272,True,mild_harm,False,False,False,False,False,False,False,-0.05068157613277435,-0.05068157613277435,-0.05068157613277435,-0.05068157613277435,-0.05068157613277435
f53a6e7af3825751,4,0,16,1,3,-2.8481406136426912e-05,3,3,3,3,-1,-1,-1,0.0468896213525877,0.0468896213525877,0.0468896213525877,0.0468896213525877,-0.007506237202088,-0.007648327318367,-0.0231417823547658,True,mild_harm,True,True,True,True,False,False,False,-0.008501917123794556,-0.008501917123794556,-0.008501917123794556,-0.008501917123794556,-0.008501917123794556
f53af77bf6fa5703,4,0,1,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
0be5fd7a2dbb5d87,4,0,14,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
25c67c9a53ef53ce,4,0,4,1,22,0.0020756234128028,22,22,22,22,22,22,22,0.0322814103331214,0.0322814103331214,0.0322814103331214,0.0322814103331214,0.4777763166063117,0.477806842805545,0.4623133877691461,True,nearzero_positive,True,True,True,True,True,True,True,0.0697234570980072,0.06966860592365265,0.0697234570980072,0.0697234570980072,0.0691879540681839
90efa9d50cc8521e,4,0,1,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
ac7fee08538b5bb0,4,0,13,1,24,0.0,-1,-1,-1,-1,-1,-1,-1,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.052690592043826,True,mild_harm,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
c4292750158e5a5f,4,0,3,1,6,0.9762204023627216,-1,-1,-1,-1,-1,-1,-1,-0.1365609636461427,-0.1365609636461427,-0.1365609636461427,-0.1365609636461427,-0.4319313047707691,-0.2176439388407831,-0.2331373938771819,True,material_positive,False,False,False,False,False,False,False,-0.06189072132110596,-0.06189072132110596,0.03764826059341431,-0.06189072132110596,-0.06189072132110596
cae918485e635e35,4,0,14,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
4b308d5a04d05498,4,0,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
8fba4b45daa85b15,4,0,19,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
c9a1d813d64c52d1,4,0,4,0,15,0.0,15,15,15,15,15,15,-1,0.0090669096029058,0.0090669096029058,0.0090669096029058,0.0090669096029058,0.0090669096029058,0.0090669096029058,-0.0064265454334929,True,mild_harm,True,True,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0
e747e181d08758c8,4,0,13,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
f6db13314100532b,4,0,13,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
0fb7d56584065e6f,4,0,27,1,21,0.0021822822965567,21,21,21,21,21,21,21,0.0002146886502956,0.0002146886502956,0.0002146886502956,0.0002146886502956,0.0483890711130752,0.0435578302200849,0.0280643751836861,True,nearzero_positive,True,True,True,True,True,True,True,0.008402377367019653,0.008545547723770142,0.007787272334098816,0.005597621202468872,0.009176217019557953
2abb6fcc99585318,4,0,20,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
32b190836fd35675,4,0,7,1,17,4.21013753162695e-05,-1,-1,-1,-1,-1,-1,-1,-0.0201726529195873,-0.0201726529195873,-0.0201726529195873,-0.0201726529195873,-0.0119488347304804,-0.0119273528876748,-0.0274208079240736,True,nearzero_positive,False,False,False,False,False,False,False,0.001285359263420105,0.001285359263420105,0.001285359263420105,0.001285359263420105,0.001285359263420105
48428a15cb2d56c8,4,0,5,0,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
4d08ab0578415b3b,4,0,6,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
58c0557c53635354,4,0,6,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
58e646ea48eb59d3,4,0,18,1,22,0.0003097406474874,-1,-1,-1,-1,-1,-1,-1,-0.0300329858478032,-0.0300329858478032,-0.0300329858478032,-0.0300329858478032,-0.1348918617828982,-0.1407766246503641,-0.1562700796867629,True,nearzero_positive,False,False,False,False,False,False,False,-0.01530861109495163,-0.015163682401180267,-0.016077488660812378,-0.01857583224773407,-0.014544829726219177
9d7dd692cec75a40,4,0,17,1,6,-0.0009404101041611,-1,-1,-1,-1,6,6,6,-0.021541159800018,-0.0213500579524039,-0.0213997105457184,-0.0213423884725807,0.0644521739199814,0.0174959517396465,0.0020024967032477,True,mild_harm,False,False,False,False,True,True,True,0.016833961009979248,0.016833961009979248,-0.004947036504745483,0.016833961009979248,0.016833961009979248
ad4b812be67052a1,4,0,27,1,23,0.0001918116681274,-1,-1,-1,-1,-1,-1,-1,-0.0957330207310284,-0.6151399538768606,-0.587068579917959,-0.5240306460785884,-0.2552748253896082,-0.2470246049492193,-0.2625180599856181,True,nearzero_positive,False,False,False,False,False,False,False,-0.03581643104553223,-0.03372010588645935,0.001100972294807434,-0.02155819535255432,-0.034336090087890625
de3f8268d1675268,4,0,10,0,21,0.0,21,21,21,21,21,21,21,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0156455401028937,0.0001520850664949,True,mild_harm,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0
f110d20f7a7957b7,4,0,17,1,6,-9.978644736091669e-06,-1,-1,-1,-1,6,6,6,-0.00392783940593,-0.0069460722996107,-0.0089780683998177,-0.0062397866263575,0.1364842885230712,0.1039344804578909,0.0884410254214921,True,mild_harm,False,False,False,False,True,True,True,0.02431967854499817,0.024349629878997803,0.009117603302001953,0.024269700050354004,0.024341285228729248
4fc4718214135eee,4,0,12,1,9,0.989265655384527,-1,-1,-1,-1,-1,9,-1,-0.067279524546795,-0.0380767676234485,-0.0168440204917876,-0.0481288451547012,-0.1021723676532909,0.0082922488769555,-0.0072012061594432,True,material_positive,False,False,False,False,False,True,False,-0.011739730834960938,0.014189571142196655,0.06001564860343933,-0.041581690311431885,-0.001456037163734436
5d64681dd478516a,4,0,27,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
629734efb5f5564c,4,0,20,1,10,0.0004178750086341,-1,10,10,10,10,10,10,-0.0190214035696931,0.0598904961532101,0.0393873952489897,0.0630574630364793,0.1236886936483928,0.1074427748996776,0.0919493198632787,True,nearzero_positive,False,True,True,True,True,True,True,0.023498237133026123,0.015828460454940796,0.023498237133026123,0.023498237133026123,0.023498237133026123
69244009b6eb50bf,4,0,13,1,17,-4.581917114554468e-05,-1,-1,-1,-1,-1,-1,-1,-0.0476588496896652,-0.1059761411396825,-0.0858437219799484,-0.0879868515662763,-0.2655409406430464,-0.2286763067781225,-0.2441697618145213,True,mild_harm,False,False,False,False,False,False,False,0.0062468647956848145,-0.05097952485084534,-0.03613787889480591,-0.03659653663635254,-0.05468741059303284
908340fb165954b2,4,0,14,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
9229af9b7f1c5848,4,0,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
beeb2d538d7f53d8,4,0,18,1,3,0.0002613140884786,-1,3,-1,3,-1,-1,-1,-0.0336487741032376,0.0008514109908726,-0.0081125194009022,0.002236005000691,-0.444304389649889,-0.4332343345517013,-0.4487277895881001,True,nearzero_positive,False,True,False,True,False,False,False,-0.0650644600391388,-0.0650644600391388,-0.0650644600391388,-0.0650644600391388,-0.05945196747779846
fbd37ced14a15418,4,0,17,1,7,0.0001307986882864,-1,7,7,7,7,7,7,-0.0013284855296864,0.287036710618073,0.212112893872513,0.2986096549990119,0.1497944053730666,0.1524046376154113,0.1369111825790125,True,nearzero_positive,False,True,True,True,True,True,True,0.023522943258285522,0.0235254168510437,0.02448350191116333,0.02352192997932434,0.023527085781097412
ff54f555627f5338,4,0,14,1,9,-0.0005246792767196,-1,9,9,9,9,9,9,-0.0089218557559596,0.0004642253851884,0.0133097069581301,0.0008652177551244,0.0403326116045924,0.0236378221401251,0.0081443671037263,True,mild_harm,False,True,True,True,True,True,True,0.0185396671295166,-0.05455602705478668,0.0057703107595443726,0.021823465824127197,0.027720659971237183
052f0d46a5c059a1,4,0,12,1,0,0.0031051245564599,0,0,0,0,0,0,0,0.1238795508529339,0.1238795508529339,0.1238795508529339,0.1238795508529339,0.2910585569727758,0.2986101980060441,0.2831167429696453,True,nearzero_positive,True,True,True,True,True,True,True,-0.004234403371810913,0.009850338101387024,0.058215782046318054,0.041411831974983215,0.013748154044151306
0af516a5b2725ac6,4,0,12,0,23,-0.0001615021092407,-1,-1,-1,-1,-1,-1,-1,-0.1102702506341533,-0.1102702506341533,-0.1102702506341533,-0.1102702506341533,-0.204400576031253,-0.2126686077580288,-0.2281620627944276,True,mild_harm,False,False,False,False,False,False,False,-0.010438606142997742,-0.012037590146064758,-0.0178387314081192,-0.017654702067375183,-0.013220876455307007
103c7d249ab154af,4,0,17,1,9,0.9936651484772564,9,9,9,9,9,9,9,0.0763366112536916,0.0763366112536916,0.0763366112536916,0.0763366112536916,0.0944342912146828,0.2158927623304338,0.200399307294035,True,material_positive,True,True,True,True,True,True,True,-0.009010642766952515,-0.009010642766952515,0.050145573914051056,-0.002093099057674408,-0.009010642766952515
30c657863dc05485,4,0,9,1,2,2.020336450465309,-1,-1,-1,-1,2,2,2,-0.0281779407682552,-0.0281779407682552,-0.0281779407682552,-0.0281779407682552,0.7470634009215635,0.7393808984544996,0.7238874434181009,True,material_positive,False,False,False,False,True,True,True,0.12099210917949677,0.11823882162570953,0.12340021133422852,0.12340021133422852,0.11738473176956177
431f7c6b100d5249,4,0,8,1,21,-9.228673037142698e-05,21,-1,-1,-1,-1,-1,-1,0.0331027502355856,-0.0885587938394779,-0.1765694245991226,-0.0959414633263373,-0.1660105502368424,-0.226252785927602,-0.2417462409640008,True,mild_harm,True,False,False,False,False,False,False,-0.06498056650161743,-0.04471546411514282,0.009579569101333618,-0.013534799218177795,-0.060765206813812256
4ace61964e9f5b4b,4,0,5,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
5098ce6b12fa5143,4,0,9,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
52092728a1c1574f,4,0,17,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
58f2e39eebc65d24,4,0,9,1,0,0.0098007870477623,-1,-1,-1,-1,-1,-1,-1,-0.047777999265593,-0.0400132147166879,-0.0457659233561174,-0.0431281934539707,-0.0474417608572292,-0.0453606944170979,-0.0608541494534967,True,nearzero_positive,False,False,False,False,False,False,False,0.0008632540702819824,0.0001971721649169922,0.00024574995040893555,0.0001731961965560913,-0.0017184615135192871
5a917f5bb8815bd0,4,0,2,1,7,0.2376334074385464,-1,7,7,7,7,7,7,-0.074370859853893,0.2751258521800663,0.4715312195312629,0.2775319991091655,0.1283930619792995,0.3416812464842225,0.3261877914478236,True,material_positive,False,True,True,True,True,True,True,0.12228897213935852,0.08967059850692749,0.0020211637020111084,-0.03302789479494095,0.11460870504379272
6429eb85b6ba5938,4,0,17,1,6,-4.805480735781131e-05,6,6,6,6,6,6,6,0.0599828962407115,0.1447096321534011,0.1078804330575441,0.1391929155053754,0.2312940469706846,0.2856924796732296,0.2701990246368308,True,mild_harm,True,True,True,True,True,True,True,0.004961177706718445,0.005970016121864319,0.04619482159614563,0.04784926772117615,0.0007971078157424927
6b416b289a3b5858,4,0,16,1,6,-0.0001057195663918,6,6,6,6,6,6,6,0.1623909938184209,0.1529590393649272,0.1548476439791482,0.1559081489143953,0.2016561885094237,0.1691089145468867,0.1536154595104879,True,mild_harm,True,True,True,True,True,True,True,0.013081878423690796,0.013129383325576782,0.016712665557861328,-0.006587415933609009,0.012871652841567993
6e9b901524355c0b,4,0,21,1,21,-0.0001405817615636,-1,-1,-1,-1,-1,-1,-1,-0.0144995712150539,-0.1523438685425751,-0.2525677875015509,-0.1130994249332679,-0.0916451631454229,-0.0675640667367738,-0.0830575217731726,True,mild_harm,False,False,False,False,False,False,False,-0.015608429908752441,0.008656337857246399,-0.017756596207618713,-0.015608429908752441,-0.015608429908752441
8834fc612e1d524c,4,0,8,1,-1,,-1,-1,-1,-1,-1,-1,-1,,,,,,,,False,no_rsm_proposal,False,False,False,False,False,False,False,,,,,
9ddade724a6a54e2,4,0,16,1,3,0.9292438401492256,3,3,3,3,3,3,3,0.0054236637686803,0.1337158794798267,0.3092924216472152,0.1412801201817252,0.1080751633464028,0.2865748918278046,0.2710814367914058,True,material_positive,True,True,True,True,True,True,True,0.000235825777053833,0.085505411028862,0.0008457303047180176,0.007837548851966858,-0.0005493015050888062
a5fc167ac3e45fec,4,0,17,0,0,-0.0001269786208872,0,-1,-1,-1,-1,-1,-1,0.0002676043668692,-0.0017997871404167,-0.0008590835136169,-0.0002649402812534,-0.1475309034763197,-0.2204876502571827,-0.2359811052935815,True,mild_harm,True,False,False,False,False,False,False,-0.00507141649723053,0.007326819002628326,-0.05138307809829712,-0.04210464656352997,-0.0006235167384147644
bcb7ec6d46f45180,4,0,17,0,4,-0.0002300234297289,-1,4,4,4,-1,-1,-1,-0.0209094323826611,0.1376897905835571,0.0501922776106847,0.0846261216805314,-0.038081385620704,-0.0371416763175199,-0.0526351313539188,True,mild_harm,False,True,True,True,False,False,False,-0.0054784417152404785,-0.005694851279258728,-0.0023002177476882935,0.0008928179740905762,-0.006000220775604248
c25f5ca801be5075,4,0,4,0,8,-1.538959369074e-05,-1,-1,-1,-1,-1,-1,-1,-0.0331559313859462,-0.0075673053012343,-0.0122177448589788,-0.0147455715587142,-0.0204195955823943,-0.0284492049899028,-0.0439426600263016,True,mild_harm,False,False,False,False,False,False,False,0.006107330322265625,0.0027540922164916992,0.0018236786127090454,0.0013058334589004517,-0.00115165114402771
