scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,dist_mean_selected_action,temporal_profile_selected_action,dirp_joint_selected_action,quality_value,plan_control_value,dist_mean_value,temporal_profile_value,dirp_joint_value,cv_occ_selected_action,local_rf_selected_action,plan_rf_selected_action,cv_occ_value,local_rf_value,plan_rf_value,pc_occupancy_robust_selected_action,pc_occupancy_robust_value,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield,risk_delta_l1,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,teacher_bucket,quality_accept,cv_occ_accept,local_rf_accept,plan_rf_accept,v44_robust_accept,current_risk_all_zero,cv_to_local_local_only,cv_to_local_cv_only,local_to_plan_plan_only,local_to_plan_local_only,v44robust_to_plan_plan_only,v44robust_to_plan_v44_only,teacher_bucket_v46,plan_control_accept,dist_mean_accept,temporal_profile_accept,dirp_joint_accept,plan_to_dist_mean_dist_mean_only,plan_to_dist_mean_plan_only,plan_to_temporal_profile_temporal_profile_only,plan_to_temporal_profile_plan_only,plan_to_dirp_joint_dirp_joint_only,plan_to_dirp_joint_plan_only,plan_control_material_miss,dist_mean_material_miss,temporal_profile_material_miss,dirp_joint_material_miss
fb0869a379e05f37,3,4,14,1,21,-0.0005006849899888,-1,-1,-1,-1,-1,-0.0559855639116911,-0.1214507112349368,-0.1351198361731059,-0.011942003030818,-0.0423279677541777,-1,-1,-1,-0.1012262502270854,-0.1635847698045707,-0.1214507112349368,-1,-0.1047260132924167,-0.0075910240411758,-0.0075910240411758,-0.0075910240411758,-0.0075910240411758,-0.0075910240411758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
054033a129155c88,3,4,9,1,1,3.994131535741196,1,1,1,1,1,0.5914612254363342,1.8746281780899308,1.9752852307214583,3.209360800125008,3.722403089179166,1,1,1,2.3890448897533028,1.7341278931441084,1.8746281780899308,1,2.4946958332698603,0.3016200959682464,0.2932704240083694,0.2946260869503021,0.3016200512647629,0.2973833978176117,3.127432763576508,0.0,0.6521137356758118,0.5735441446304321,0.0,1.901774883270264,0.0,material_positive_gt_0.2,True,True,True,True,True,False,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
188773ba51c15df2,3,4,15,1,3,0.0007397349080302,3,3,3,3,3,0.0370388412002769,0.3501502772410954,0.2557911566341095,0.1530256416017138,0.0209811451394647,3,3,3,0.2012618354013659,0.3056923742932634,0.3501502772410954,3,0.2139659309526156,0.027555301785469,0.027555301785469,0.027555301785469,0.027555301785469,0.027555301785469,0.002375841140747,0.0,0.0,0.002375841140747,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2796d5f962875a20,3,4,14,1,9,1.657555662096244e-05,-1,9,-1,9,-1,-0.0614373361866973,0.0683954145977867,-0.0484654944410746,0.0299780116123793,-0.0338120055968911,9,9,9,0.1038046389219739,0.0601997597095314,0.0683954145977867,9,0.115997597445954,0.027726262807846,0.027726262807846,0.0275405943393707,0.027726262807846,0.027726262807846,0.1442234516143798,0.0,0.0,0.1442234516143798,0.0,0.0,0.0,positive_le_0.001,False,True,True,True,True,False,False,False,False,False,False,False,positive_le_0p001,True,False,True,False,False,True,False,False,False,True,False,False,False,False
2840205769d65c01,3,4,1,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2e5568e60278518f,3,4,16,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3d35dcf889f65305,3,4,14,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3effd9932b505526,3,4,4,1,9,-0.0005002665493637,-1,-1,-1,-1,-1,-0.0569675288549468,-0.0787500722398279,-0.1424893995168427,-0.0876710550768606,-0.067476922943174,-1,-1,-1,-0.0345697055979425,-0.1074836042127775,-0.0787500722398279,-1,-0.032781707258117,0.0037581771612167,0.0037520825862884,0.0038261413574218,0.0037733018398284,0.0036466568708419,0.0012502670288085,0.0,0.0,0.0012502670288085,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4f1e4809df7255cd,3,4,3,1,9,-0.0004685123638249,-1,-1,-1,-1,-1,-0.0658306723554254,-0.3186446196270762,-0.3584652448682844,-0.1994614381903411,-0.1564142459816112,-1,-1,-1,-0.2523260614603005,-0.4383920311129601,-0.3186446196270762,-1,-0.2667531706614059,-0.03129243850708,-0.03129243850708,-0.03129243850708,-0.03129243850708,-0.03129243850708,0.0010356903076171,0.0,1.1026859283447266e-05,0.0010246634483337,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5db6ae467e8f530f,3,4,1,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5e6ab34948a9514f,3,4,15,1,2,0.0020171442691236,2,2,2,2,2,0.0556923240074448,0.0317497093181153,0.0271477683792006,0.0624717944750283,0.069467792674581,-1,2,2,-0.0157178572071605,0.0359508059777854,0.0317497093181153,2,0.0103190539838732,-0.0119820535182952,-0.0119820535182952,-0.002099335193634,-0.0119820535182952,-0.0119820535182952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,False,True,True,True,True,True,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
6004adf688695a08,3,4,17,0,9,-0.0001960927274078,9,9,9,9,9,0.0139856326279033,0.1519232078671533,0.0395557620280709,0.1773467984985129,0.060988192061271,9,9,9,0.1797200350124585,0.131401935889868,0.1519232078671533,9,0.1925410557129418,0.0278089046478271,0.0278089046478271,0.0278089046478271,0.0278089046478271,0.0278089046478271,0.013677179813385,0.0,0.0,0.013677179813385,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
637d23f7438f50f6,3,4,17,1,9,0.0003521821435541,-1,-1,-1,-1,-1,-0.0081332994240096,-0.2117113999995195,-0.268715735935037,-0.1937709613154709,-0.1615199100983515,-1,-1,-1,-0.1185118619641388,-0.2076980379095957,-0.2117113999995195,-1,-0.1270505238523461,-0.0185206234455108,-0.0185206234455108,-0.0185206234455108,-0.0185206234455108,-0.0185206234455108,0.0286886096000671,0.0,0.0,0.0286886096000671,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6a35a43b5e295b97,3,4,16,1,3,9.041018076239028e-05,-1,-1,-1,-1,-1,-0.0249972125507927,-0.0389029824523124,-0.0399767210875222,-0.0165853617616399,-0.016425923226107,-1,-1,-1,-0.0411922804705005,-0.0368143478056557,-0.0389029824523124,-1,-0.0397068916100108,-0.0027174055576324,-0.0027174055576324,-0.0018605291843414,-0.0027174055576324,-0.0027174055576324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2a89f35c7f5e55de,4,0,15,1,3,-6.618811858352279e-05,3,3,3,3,-1,0.0179461685046401,0.0495849065467384,0.0128281905771554,0.0114398336396989,-0.0282210142394175,3,3,3,0.0228621457616637,0.0456604558413455,0.0495849065467384,3,0.0235390052505705,0.000871866941452,0.000871866941452,0.000871866941452,0.000871866941452,0.000871866941452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,False,False,False,False,False,False,True,False,False,False,False
35695122c3535595,4,0,12,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5d0c2052e0a35e3f,4,0,17,1,24,0.0017037782690954,24,-1,-1,-1,-1,0.1133914376610515,-0.1484045247416978,-0.162279332644492,-0.4673529035073267,-0.5369396517036038,-1,-1,-1,-0.3265140960416086,-0.2199279590405723,-0.1484045247416978,-1,-0.3870819001018093,-0.0780187547206878,-0.0780187547206878,-0.0780187547206878,-0.0780187547206878,-0.0780187547206878,0.0283151268959045,0.0,-0.0283151268959045,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,False,False,False,False,False,False,False,False,False,False,False,positive_0p001_to_0p01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62f95fe3004d54c9,4,0,3,1,26,0.000285601210594,-1,-1,26,-1,-1,-0.0628486827627655,-0.0590849627542647,0.020241242725404,-0.0643563986227707,-0.0992208773573503,26,-1,-1,0.0673514154959598,-0.0486570927665811,-0.0590849627542647,-1,-0.282282027119629,0.023091435432434,-0.1066861301660537,-0.0027336329221725,-0.0127387791872024,0.0199441388249397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,True,False,False,False,True,False,True,False,False,False,False,positive_le_0p001,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6a35bb3d0b895433,4,0,24,1,22,0.003396335945744,22,-1,-1,-1,-1,0.0476949160769011,-0.0078996964395079,-0.0222052755100241,-0.071332308636276,-0.0777458543005654,-1,22,-1,-0.0339286618658298,0.0026294473672998,-0.0078996964395079,-1,-0.0451669164379969,-0.0144762247800827,-0.0144762247800827,-0.0144762247800827,-0.0144762247800827,-0.0144762247800827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,False,True,False,False,True,True,False,False,True,False,False,positive_0p001_to_0p01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761122460ac451ca,4,0,28,1,17,0.0023181671525582,-1,17,17,17,17,-0.0494728091313467,0.2453464632896277,0.339842438728976,0.1719623316516247,0.3062181064897598,17,17,17,0.264786009525726,0.3185822942592139,0.2453464632896277,17,0.3148066021853767,0.0557348728179931,0.055392175912857,0.0584881156682968,0.0547742247581481,0.0547577440738678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,False,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
8a15e547b0d15f42,4,0,5,1,26,-0.0002700675501488,-1,-1,26,-1,-1,-0.0734562686635046,-0.0092459791439948,0.0387157560146465,-0.1153595763646113,-0.1190452166885264,26,-1,-1,0.0727933493499885,-0.0109036311817057,-0.0092459791439948,-1,-0.2120223081667999,0.025937870144844,-0.0782680660486221,-0.0052914172410964,-0.0090689957141876,0.0218124091625213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,False,False,False,True,False,True,False,False,False,False,mild_harm,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9c925a1f1799553e,4,0,2,1,9,-0.9899525742542464,-1,-1,-1,-1,-1,-0.0159835972256736,-0.1189570396752955,-0.1016884086019794,-0.0315450312469765,-0.0231313401317606,9,-1,-1,0.0310469799842978,-0.1049785996561013,-0.1189570396752955,-1,-0.0180485094212961,0.0083410143852233,0.0058831572532653,-0.0165613293647766,-0.0222205072641372,0.0083217620849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,catastrophe,False,True,False,False,False,True,False,True,False,False,False,False,catastrophe,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b7cc1a0b6eca5a11,4,0,4,1,9,-0.9898243386149406,9,-1,-1,9,9,0.0096872947893556,-0.2272474986943271,-0.1919601790318037,0.0025878702475756,0.0094081645116453,9,-1,-1,0.0286544230242669,-0.186808280342208,-0.2272474986943271,-1,-0.2147786352860746,0.0033638924360275,-0.0010077953338623,-0.0760764330625534,-0.053808256983757,0.0006043016910552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,catastrophe,True,True,False,False,False,True,False,True,False,False,False,False,catastrophe,False,False,True,True,False,False,True,False,True,False,False,False,False,False
0dd2b9715fc65e18,4,0,14,1,10,-9.228003919126147e-05,10,-1,10,10,10,0.0278272461693223,-0.0197616386534136,0.0016658501881971,0.0325360561807417,0.017352836041496,-1,-1,-1,-0.1458193552004589,-0.0037407333460061,-0.0197616386534136,-1,-0.0851266512467572,-0.0307967960834503,-0.0216988921165466,0.0015462785959243,-0.0082471221685409,-0.0266994833946228,0.0298687815666198,0.0,-0.0211215615272521,-0.0087472200393676,0.0,0.0,0.0,mild_harm,True,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,True,True,True,True,False,True,False,True,False,False,False,False,False
6281e79a633155a3,4,0,12,1,24,0.0014172612654294,-1,-1,-1,-1,-1,-0.0362720032066571,-0.3419843307624393,-0.3901302260412961,-0.37512772444188,-0.4675514086389846,-1,-1,-1,-0.4149026889353196,-0.3500651010623709,-0.3419843307624393,-1,-0.3669020835746111,-0.0671514570713043,-0.0671514570713043,-0.0405145287513732,-0.0553426146507263,-0.0671514570713043,0.3344152867794037,0.0,-5.27501106262207e-05,0.3343625366687774,0.0,0.0,0.0,positive_0.001_to_0.01,False,False,False,False,False,False,False,False,False,False,False,False,positive_0p001_to_0p01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16549991ac4b53ff,4,0,16,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254e4f21f68554f1,4,0,18,1,21,-0.0001187025191262,21,-1,-1,21,-1,0.0207865648770207,-0.0674443855052174,-0.0812687223396916,0.0091001667149393,-0.0079894425042978,-1,-1,-1,-0.0288752324911536,-0.0364425220311326,-0.0674443855052174,-1,-0.0357128435448568,-0.0088076889514923,-0.0088076889514923,-0.0088076889514923,-0.0088076889514923,-0.0088076889514923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2bdb803d07605094,4,0,6,1,23,-0.0001160842318087,23,23,23,-1,-1,0.0034606076524032,0.0306964111378427,0.0403265868506113,-0.0026741139653414,-0.0105744990158742,23,23,23,0.0367865765103968,0.0416155373960363,0.0306964111378427,23,0.0413749937588732,0.0059104710817337,0.0059104710817337,0.0059104710817337,0.0059104710817337,0.0059104710817337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,False,False,False,False,False,True,False,True,False,False,False,False
3d78c0894c67503b,4,0,17,1,19,-6.056209513917443e-06,19,19,19,19,19,0.015321807527253,0.0152051979887024,0.0143922592879235,0.0139346796092812,0.0148305323276116,19,19,19,0.014644025701211,0.015165956392234,0.0152051979887024,19,0.0145507014935933,-0.0001202076673507,-0.0001202076673507,-0.0001202076673507,-0.0001202076673507,-0.0001202076673507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
4d104d17dc625c04,4,0,8,1,26,-0.0004376932598653,26,26,26,26,26,0.0607379595810661,0.0741636090907787,0.0750200695973089,0.0739939154940571,0.0722667584410245,26,26,26,0.0911583239455696,0.0710056676338324,0.0741636090907787,26,0.0953467315985296,0.005395159125328,0.005395159125328,0.005395159125328,0.005395159125328,0.005395159125328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
70f797bbed2158f6,4,0,17,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83af8eb803795f59,4,0,16,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
953f6386bfae55d0,4,0,18,1,17,7.98645019531221e-06,17,17,17,17,17,0.1533203758681027,0.0969371560825636,0.0948469149193198,0.1819014001799214,0.15919553949661,17,17,17,0.0806227015149038,0.1073086655372359,0.0969371560825636,17,0.0706134945987592,-0.0128931701183319,-0.0128931701183319,-0.0128931701183319,-0.0128931701183319,-0.0128931701183319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
b39ff897a8695a97,4,0,18,1,11,-0.0001397995856908,-1,-1,-1,11,11,-0.020867664271842,-0.2495737402344627,-0.2387851993760204,0.1278359859917089,0.0884098637819864,-1,-1,-1,-0.2672768302202224,-0.2264730392432155,-0.2495737402344627,-1,-0.2881968993541028,-0.0437015146017074,-0.0437313765287399,-0.0392592698335647,-0.0445944219827652,-0.0436099916696548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,True,True,False,False,True,False,True,False,False,False,False,False
d5ef40ff0f715517,4,0,26,1,27,-7.741929963334115e-06,27,-1,-1,27,27,0.0120722614790278,-0.0093096099561722,-0.0041270355785161,0.0133185759784184,0.0059733846486443,-1,-1,-1,-0.0175425245544818,-0.0065051483724938,-0.0093096099561722,-1,-0.0216200156021858,-0.0052522867918014,-0.0052522867918014,-0.0052522867918014,-0.0052522867918014,-0.0052522867918014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,True,True,False,False,True,False,True,False,False,False,False,False
da9bf29b3087547f,4,0,17,0,12,-0.0006733096577692,12,12,12,12,12,0.029311244189303,0.1780012028702917,0.2841376945046976,0.0297476585866018,0.1243137358023323,12,12,12,0.2796151362666027,0.1095451058875794,0.1780012028702917,12,0.3140778252297903,0.044392243027687,0.044392243027687,0.044392243027687,0.044392243027687,0.044392243027687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
eb02028413fb5a92,4,0,16,1,9,-0.000601498145051,-1,-1,-1,-1,-1,-0.0529030408494042,-0.0806440739020989,-0.0495811280966773,-0.0164152884440179,-0.0496847115387587,-1,-1,-1,-0.0151205698113905,-0.0821643537948185,-0.0806440739020989,-1,-0.0099185393736082,0.0067008510231971,0.0067008510231971,0.0067008510231971,0.0067008510231971,0.0067008510231971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ec65e8cddb3d5fbd,4,0,19,1,23,-7.281030565500259e-05,-1,-1,-1,-1,-1,-0.0340382781369138,-0.0636134315457719,-0.0687857715210334,-0.0100250669547258,-0.0099839619922285,-1,-1,-1,-0.0741673310120265,-0.0584139659126982,-0.0636134315457719,-1,-0.0796924964798345,-0.0071170330047607,-0.0071170330047607,-0.0071170330047607,-0.0071170330047607,-0.0071170330047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
f2c4bbcda8c650a3,4,0,11,1,26,-0.0006146780819484,-1,-1,-1,26,-1,-0.0337369104688288,-0.2179454996727933,-0.1748333946023975,0.0139404167823829,-0.0228413098329281,-1,-1,-1,-0.3195028353210523,-0.2307597931433977,-0.2179454996727933,-1,-0.3588481950703284,-0.0506815761327743,-0.0506815761327743,-0.0506815761327743,-0.0506815761327743,-0.0506815761327743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,True,False,False,False,True,False,False,False,False,False,False,False
f53a6e7af3825751,4,0,16,1,3,-2.8481406136426912e-05,3,3,3,3,3,0.0468896213525877,0.0080622251876517,0.0205980556020187,0.0808999898840886,0.0584993524894116,-1,3,3,-0.0010480991083525,0.0143138662050212,0.0080622251876517,-1,-0.007648327318367,-0.0085019171237945,-0.0085019171237945,-0.0085019171237945,-0.0085019171237945,-0.0085019171237945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,False,True,True,False,True,True,False,False,False,True,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f53af77bf6fa5703,4,0,1,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0be5fd7a2dbb5d87,4,0,14,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25c67c9a53ef53ce,4,0,4,1,22,0.0020756234128028,22,22,22,22,22,0.0322814103331214,0.4134274499530476,0.4868063841604409,0.5120662877604182,0.7104824203779101,22,22,22,0.425414290095339,0.4490022679084323,0.4134274499530476,22,0.477806842805545,0.0697234570980072,0.0696686059236526,0.0697234570980072,0.0697234570980072,0.0691879540681839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,True,True,False,False,False,False,False,False,False,False,False,False
90efa9d50cc8521e,4,0,1,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ac7fee08538b5bb0,4,0,13,1,24,0.0,-1,-1,-1,-1,-1,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-1,-1,-1,-0.0371971370074272,-0.0371971370074272,-0.0371971370074272,-1,-0.0371971370074272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c4292750158e5a5f,4,0,3,1,6,0.9762204023627216,-1,-1,-1,-1,-1,-0.1365609636461427,-0.4082436044688082,-0.5136558931198741,-0.2216259989081248,-0.2844979479051048,-1,-1,-1,-0.4855292949085317,-0.3786493928209886,-0.4082436044688082,-1,-0.2176439388407831,-0.0618907213211059,-0.0618907213211059,0.0376482605934143,-0.0618907213211059,-0.0618907213211059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,False,False,False,False,True,False,False,False,False,False,False,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
cae918485e635e35,4,0,14,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4b308d5a04d05498,4,0,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8fba4b45daa85b15,4,0,19,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c9a1d813d64c52d1,4,0,4,0,15,0.0,15,15,15,15,15,0.0090669096029058,0.0090669096029058,0.0090669096029058,0.0090669096029058,0.0090669096029058,15,15,15,0.0090669096029058,0.0090669096029058,0.0090669096029058,15,0.0090669096029058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
e747e181d08758c8,4,0,13,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
f6db13314100532b,4,0,13,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0fb7d56584065e6f,4,0,27,1,21,0.0021822822965567,21,21,21,-1,-1,0.0002146886502956,0.0099580871575938,0.0098147845396244,-0.1208252473353243,-0.1148761786235202,21,21,21,0.0475911279482509,0.0273970620922692,0.0099580871575938,21,0.0435578302200849,0.0084023773670196,0.0085455477237701,0.0077872723340988,0.0055976212024688,0.0091762170195579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,True,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,False,False,False,False,False,True,False,True,False,False,False,False
2abb6fcc99585318,4,0,20,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32b190836fd35675,4,0,7,1,17,4.21013753162695e-05,-1,-1,-1,-1,-1,-0.0201726529195873,-0.0243273322060106,-0.0219325886036153,-0.0174888625545027,-0.0180388880733937,-1,-1,-1,-0.0129252165705836,-0.0145086420885501,-0.0243273322060106,-1,-0.0119273528876748,0.0012853592634201,0.0012853592634201,0.0012853592634201,0.0012853592634201,0.0012853592634201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
