scenario_token,outer_test_fold,candidate_count,full_selected_action,intervention_prefix_size,intervention_selected_action,intervention_selected_rank_by_rsmr_score,full_selected_rank_by_rsmr_score,switched_from_full_winner,full_winner_deleted_by_prefix,intervention_y,full_y,intervention_rsmr_score,intervention_quality_value,intervention_plan_control_value,intervention_ego_ref_value
d0da55bb38fb5e83,4,3,5,3,5,1,1,0,0,0.00018315617061448464,0.00018315617061448464,0.03138795822962674,0.011877101028391646,-0.31021033876737425,-0.33480729841398993
d124fe4c82a0504a,1,14,-1,-1,-1,-1,-1,0,0,,,,,,
d1d6c7f48e6d5708,2,15,-1,-1,-1,-1,-1,0,0,,,,,,
d1d8fef2f07e554f,0,27,19,21,19,1,1,0,0,-6.528710596098719e-05,-6.528710596098719e-05,0.2587082015109109,0.09169740943754676,0.30094341467510705,0.4381959382477345
d1f387a440e25adc,3,17,26,17,26,1,1,0,0,-0.00016852544695122873,-0.00016852544695122873,0.08978640518381825,0.016876260001926796,0.05919708889764091,0.08014973311702635
d1faaed55b75587c,3,2,-1,-1,-1,-1,-1,0,0,,,,,,
d22547ad7061548d,1,11,26,7,22,2,1,1,0,0.004789317346434174,0.004349149602115965,0.5503732361067399,-0.012120725143862143,-0.30638298986248685,-0.2232329085532439
d32e31e6812d546f,2,9,-1,-1,-1,-1,-1,0,0,,,,,,
d3578202f06d5c62,0,25,26,-1,-1,-1,1,0,1,,8.269424438478445e-05,,,,
d3e0b427c9095c6f,0,17,9,-1,-1,-1,1,0,1,,0.0002687987604178266,,,,
d5b4a2295da55f8c,0,5,7,1,19,3,1,1,0,-1.222978545396123,-1.2230283835736102,1.7683127341617986,0.6385259124228586,0.7113007267790417,0.7142948504728734
d5ef40ff0f715517,4,26,27,-1,-1,-1,1,0,1,,-7.741929963334115e-06,,,,
d7018055ca4b5f66,4,17,-1,-1,-1,-1,-1,0,0,,,,,,
d72a6e0e28a159a2,4,7,5,-1,-1,-1,1,0,1,,-0.011323793392349124,,,,
d74df20dba705137,2,19,23,-1,-1,-1,1,0,1,,-8.57298430055383e-05,,,,
d7ed9fbf26d0502e,1,14,9,-1,-1,-1,1,0,1,,-0.0003496023945510629,,,,
d86f407ee78151b0,0,5,-1,-1,-1,-1,-1,0,0,,,,,,
d8a9f79a9b2f5af3,1,1,22,1,22,1,1,0,0,3.149701463542634,3.149701463542634,1.20704336188775,2.2019307595008084,2.566073995761594,2.2441874980319816
d8d6c32be32650ad,4,7,-1,-1,-1,-1,-1,0,0,,,,,,
d97f7fc3e5a35f1e,3,16,-1,-1,-1,-1,-1,0,0,,,,,,
d9b829983ef95e41,1,17,-1,-1,-1,-1,-1,0,0,,,,,,
da13a4ab1eaf5a07,4,17,10,8,10,1,1,0,0,4.382104147193644e-05,4.382104147193644e-05,0.18023353499991496,-0.048945045925155084,-0.06480716422632804,0.0010866532505241777
da9bf29b3087547f,4,17,12,13,12,1,1,0,0,-0.0006733096577692943,-0.0006733096577692943,0.265058934822036,0.029311244189303066,0.17800120287029172,0.27775029708165544
db167c9f01af53f1,2,17,9,-1,-1,-1,1,0,1,,-0.00040012851879001055,,,,
db219c4afef9558d,0,18,3,-1,-1,-1,1,0,1,,0.00014902080035517073,,,,
dba43762ec9a571c,1,3,-1,-1,-1,-1,-1,0,0,,,,,,
dc6d75a4555c5fd6,2,10,21,-1,-1,-1,1,0,1,,3.0565711064264086e-05,,,,
dd2f426104cb5f43,4,6,-1,-1,-1,-1,-1,0,0,,,,,,
dd63e7a132215419,2,9,-1,-1,-1,-1,-1,0,0,,,,,,
ddcdcbbd930d5cd4,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
de2c82b474d85dd5,0,17,9,16,9,1,1,0,0,0.0006124333238229085,0.0006124333238229085,0.20253287136409828,-0.09243612011287076,0.0006463271809105386,0.06648199300220688
de3c0c52e7815332,3,1,22,1,22,1,1,0,0,3.1496425274491777,3.1496425274491777,0.802083150890449,2.5707630267016706,2.9754703468032084,2.7271701812406572
de3f8268d1675268,4,10,21,-1,-1,-1,1,0,1,,0.0,,,,
de432d7c6c6e57a6,3,2,-1,-1,-1,-1,-1,0,0,,,,,,
dec7d1a6632a516c,0,9,1,8,1,1,1,0,0,0.009756261034843616,0.009756261034843616,0.20952999250446586,0.07279515630658591,-0.021739750250056394,0.0010820736248998986
deeae175505b5728,4,9,23,4,23,1,1,0,0,0.000635542147327417,0.000635542147327417,0.8651766032890484,0.3954759134189749,0.5247773981215179,0.5865257868552717
e034837cf84e5081,2,8,-1,-1,-1,-1,-1,0,0,,,,,,
e056339b5ad457ea,4,17,4,-1,-1,-1,1,0,1,,-1.9974818360246616e-05,,,,
e06039dcbccd55a0,2,17,-1,-1,-1,-1,-1,0,0,,,,,,
e06dab45945a571c,3,17,-1,-1,-1,-1,-1,0,0,,,,,,
e14c53a47ffc5fe0,0,21,24,-1,-1,-1,1,0,1,,-0.0002950868985615671,,,,
e19f348970f556d2,2,5,-1,-1,-1,-1,-1,0,0,,,,,,
e1c764e511515749,2,10,20,7,20,1,1,0,0,0.000480583366891274,0.000480583366891274,0.45567649190164655,0.16238827366902414,0.4796461085230996,0.5647650668057234
e2022a0506df54c7,3,11,15,9,15,1,1,0,0,0.0,0.0,0.30325679803918204,-0.16544253253778257,-0.16544253253778257,-0.16544253253778257
e2becee9277c5811,1,18,22,-1,-1,-1,1,0,1,,0.0001367530750111534,,,,
e2c31e25cb35514d,1,14,9,10,9,1,1,0,0,-0.000541065095644444,-0.000541065095644444,0.17867567936437612,-0.14352313151685595,-0.2059984020240723,-0.15213297777570034
e380b20d49215557,4,13,-1,-1,-1,-1,-1,0,0,,,,,,
e4499494731e5026,4,9,26,4,24,4,1,1,0,0.0008482111677527993,0.0005548425547778901,0.06391283720925178,0.2970873929750171,0.40330305873276134,0.4086140978754427
e4f303186cdb50b1,0,4,19,4,19,1,1,0,0,-4.3645644211215764e-06,-4.3645644211215764e-06,0.03600599727966447,-0.0038601199243871354,-0.015519791255198727,-0.010625919463600371
e516f368a8fb5a16,3,3,11,3,11,1,1,0,0,-0.00044736977913416905,-0.00044736977913416905,0.015199900475462866,-0.08479227233289507,-0.42792228961292655,-0.3791546904289177
e747e181d08758c8,4,13,-1,-1,-1,-1,-1,0,0,,,,,,
e75b5a59035b5493,2,9,22,6,22,1,1,0,0,1.9060943658999463e-05,1.9060943658999463e-05,0.03279656586801001,-0.048734250594347876,-0.09675423003860903,-0.10518425020836566
e7c6e7ca0bf75a88,1,17,-1,-1,-1,-1,-1,0,0,,,,,,
e7e3b8bf23835b2a,4,3,16,-1,-1,-1,1,0,1,,6.682571023874928e-06,,,,
e7ee1c000ef85255,0,16,9,16,9,1,1,0,0,0.0005864605173468984,0.0005864605173468984,0.13871987374976466,-0.09363308179079309,-0.32763808499382757,-0.2948319996726645
e865980d1e455826,2,16,-1,-1,-1,-1,-1,0,0,,,,,,
e86d2d8665685c70,2,11,-1,-1,-1,-1,-1,0,0,,,,,,
e88d31e512eb52aa,1,23,20,12,1,3,1,1,0,-0.00015268738294249573,0.00010631383955628237,0.08999855633165352,-0.054321673152983,-0.07038413142858892,0.07748096949021782
e8a90962974f55d3,0,12,-1,-1,-1,-1,-1,0,0,,,,,,
e8b724310f7054d0,3,17,-1,-1,-1,-1,-1,0,0,,,,,,
e9922a266cc35210,1,1,-1,-1,-1,-1,-1,0,0,,,,,,
e9c39cd0c047561f,2,29,-1,-1,-1,-1,-1,0,0,,,,,,
ea01c4873e9b5cf8,4,17,9,10,9,1,1,0,0,-0.00010691608004265163,-0.00010691608004265163,0.1771561115427936,0.015302458683370115,-0.06979134879599809,0.03202958824850752
ea47b3db126a588e,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
ea5915d23f345a29,0,6,26,4,26,1,1,0,0,-6.736000906726325e-06,-6.736000906726325e-06,0.253337737852979,-0.004502313348245195,-0.008396203259108292,-0.00840804896476624
eae558be27b1587b,4,6,7,-1,-1,-1,1,0,1,,-0.22523527703285218,,,,
eb02028413fb5a92,4,16,9,12,9,1,1,0,0,-0.0006014981450510604,-0.0006014981450510604,0.17074660360760854,-0.052903040849404295,-0.08064407390209892,-0.05233879067554486
ebc361211e395b18,1,19,-1,-1,-1,-1,-1,0,0,,,,,,
ebdc46dacb5f53f2,1,20,21,12,21,1,1,0,0,7.133007049464624e-07,7.133007049464624e-07,0.059523338066818005,-0.03625465468093068,-0.034363535891441095,-0.03520775846379423
ec003315c7f8544e,1,13,7,8,7,1,1,0,0,1.625132601845264,1.625132601845264,0.3000589655082053,1.353453065244092,1.3759625949950662,1.36826619915594
ec0f4f7c37615b20,2,5,2,-1,-1,-1,1,0,1,,-0.7737388310596343,,,,
ec57eef8dffd515e,2,1,-1,-1,-1,-1,-1,0,0,,,,,,
ec65e8cddb3d5fbd,4,19,23,8,25,2,1,1,0,-0.0006704189732670784,-7.281030565500259e-05,0.0836930601874778,-0.12905974273603907,-0.5230913835590144,-0.5097823040271973
ed710413165b5ca4,4,10,1,5,1,1,1,0,0,-0.00019858523067095568,-0.00019858523067095568,0.1204755507993103,-0.042847212966489905,-0.1417502347320564,-0.11349717955261046
ed9b2d124d9d5f5d,3,16,-1,-1,-1,-1,-1,0,0,,,,,,
edf9d12992c9551c,2,16,13,-1,-1,-1,1,0,1,,0.0,,,,
ee0f338b4ebe5cb4,3,6,-1,-1,-1,-1,-1,0,0,,,,,,
ee17abab9d83514f,0,4,17,3,17,1,1,0,0,-5.260109603405505e-05,-5.260109603405505e-05,0.26619025932277623,0.0290811394858199,0.028128518293997245,0.028891318352275243
ee1f7084ec1a54cf,2,11,-1,-1,-1,-1,-1,0,0,,,,,,
eeb054ac63575b33,1,2,-1,-1,-1,-1,-1,0,0,,,,,,
eef9e53ca3eb51a8,1,8,2,3,2,1,1,0,0,-1.8450037153049488,-1.8450037153049488,0.03681634568777176,-0.38286886211392973,-0.3649356910743028,-0.4371289088297966
efc9ce296b1955e3,3,12,25,10,25,1,1,0,0,0.00011972584798932075,0.00011972584798932075,0.21878492151438508,-0.017564470039007178,0.12786713930250007,0.17183638913180305
f0a54058d2af5c6c,2,16,4,-1,-1,-1,1,0,1,,0.0006539796369151585,,,,
f110d20f7a7957b7,4,17,6,16,6,1,1,0,0,-9.978644736091669e-06,-9.978644736091669e-06,0.11059245864265059,-0.003927839405930075,0.07693808618704062,0.07079583511366334
f125490e18b15e5c,2,21,19,13,1,2,1,1,0,2.8696530347538385e-05,2.2940688254813324e-05,0.06468694591936322,0.0185881106200692,0.011190299304100726,0.0026355254296447674
f19973f839e35f20,1,4,-1,-1,-1,-1,-1,0,0,,,,,,
f1d77af4b7285825,2,7,9,5,9,1,1,0,0,-0.00017149056606013957,-0.00017149056606013957,0.19419994230835644,0.03900817853473899,0.05712136057087513,0.058728084086133066
f26eb5a6f93c50b4,3,16,17,14,17,1,1,0,0,0.0022419899821281434,0.0022419899821281434,0.21738216093326218,0.018112161728310858,0.26992226495599997,0.4385290592061916
f28c5026aff854cb,3,26,22,13,23,2,1,1,0,0.92972289563152,0.92972289563152,0.1338412527815125,-0.06961808520931562,0.24728110209682608,0.31138407879226976
f2a1763371075e21,3,14,-1,-1,-1,-1,-1,0,0,,,,,,
f2c4bbcda8c650a3,4,11,26,11,26,1,1,0,0,-0.0006146780819484832,-0.0006146780819484832,0.150082631756629,-0.03373691046882881,-0.21794549967279334,-0.21236199119960128
f390221c855a53d1,0,17,23,-1,-1,-1,1,0,1,,0.00017691048837065182,,,,
f462fca7c1f8594c,3,5,20,5,20,1,1,0,0,-7.948029409162718e-05,-7.948029409162718e-05,0.034490047708244626,-0.05807161910903153,-0.0867473036037974,-0.07301615193453226
f473bc020969511e,0,24,2,18,2,1,1,0,0,0.002340053756078042,0.002340053756078042,0.3726935804696051,0.09503579861004448,0.45706566064109294,0.586123358085808
f4ba7c7ca86f5233,0,13,22,12,22,1,1,0,0,6.64908149863308e-05,6.64908149863308e-05,0.30207114720825595,0.1251936210924971,0.2528117128018531,0.36438094854542724
f533a754e0245b89,2,7,10,4,10,1,1,0,0,-0.002852290576696337,-0.002852290576696337,0.0597686301894117,-0.04157756950242752,-0.014417003384805262,-0.001759953590254222
f53a6e7af3825751,4,16,3,15,3,1,1,0,0,-2.8481406136426912e-05,-2.8481406136426912e-05,0.14060777623027695,0.046889621352587764,0.008062225187651706,0.011092100020542943
f53af77bf6fa5703,4,1,-1,-1,-1,-1,-1,0,0,,,,,,
f5b6478d00565e99,3,2,-1,-1,-1,-1,-1,0,0,,,,,,
f6cbfc9328fd5914,0,5,15,1,11,2,1,1,0,0.00261545059658852,0.0028377727983173173,0.49522277052478303,0.3406826791636943,0.24348835341065816,0.24547925721663236
f6db13314100532b,4,13,-1,-1,-1,-1,-1,0,0,,,,,,
f7050dbcd3c954f3,1,6,2,3,2,1,1,0,0,1.2324836412908278,1.2324836412908278,0.09751079730282397,-0.018314670360585806,-0.0057075811357303816,-0.007717865796242111
f73c53f115a550d5,2,17,-1,-1,-1,-1,-1,0,0,,,,,,
f757646a2d865977,1,1,5,1,5,1,1,0,0,-0.00023967403620472894,-0.00023967403620472894,0.015789067884598766,-0.14117526637964814,-0.276787285914598,-0.3076541119903209
f7cbec94d1ff5621,0,3,-1,-1,-1,-1,-1,0,0,,,,,,
f80967dcb45f5879,1,25,25,9,24,3,1,1,0,-6.025773286832958e-05,-8.79884749651616e-05,0.21035165699979833,0.09955244133804911,0.09090733622570746,0.07940960132223088
f8295ad66d0b502a,1,18,23,13,23,1,1,0,0,0.0001384854522026302,0.0001384854522026302,0.03237623852359864,-0.0008499481947263402,-0.1915718102200602,-0.23008988553237844
f845609710815b95,1,16,22,6,23,5,1,1,0,-0.0006492394983768079,-0.0001336572684111914,0.2781430914828831,-0.04769205072522793,-0.1554035804974585,0.029513908678563877
f88a28f7b54555ea,3,30,18,20,18,1,1,0,0,0.0006765377013073781,0.0006765377013073781,0.18184184761159414,-0.12823890861419035,-0.7463483905193549,-0.6535997595856726
f94f2bcde8345a9a,2,3,15,2,15,1,1,0,0,0.0,0.0,0.16216892695357737,-0.052180631937880424,-0.052180631937880424,-0.052180631937880424
f9922d29f7ca5693,4,9,21,1,6,5,1,1,0,-0.00047983962707221503,-8.826512694358815e-05,0.005321541306695016,-0.10517213353547826,-0.11141782693127567,-0.11387065008074555
f997536112085ece,3,17,24,-1,-1,-1,1,0,1,,-8.260559672490508e-05,,,,
f9c3f5c430be54aa,2,2,2,2,2,1,1,0,0,1.5646017807097174,1.5646017807097174,0.15487356808964944,0.14026879684115198,0.1355132682727966,0.14264932837324504
fa1f7200f4ff5651,0,16,-1,-1,-1,-1,-1,0,0,,,,,,
fa243f63e0525715,2,15,-1,-1,-1,-1,-1,0,0,,,,,,
faf0ce0d2dc95076,3,7,-1,-1,-1,-1,-1,0,0,,,,,,
faf6056c372e54f2,3,8,2,-1,-1,-1,1,0,1,,1.246183863767609,,,,
faf93d61f8bd5238,3,18,24,-1,-1,-1,1,0,1,,-9.455366143940047e-05,,,,
fb0869a379e05f37,3,14,21,11,21,1,1,0,0,-0.000500684989988804,-0.000500684989988804,0.0944327000451346,-0.05598556391169117,-0.12145071123493686,-0.08270693551039851
fbd37ced14a15418,4,17,7,-1,-1,-1,1,0,1,,0.0001307986882864709,,,,
fbe3cf848a4c5391,4,1,2,1,2,1,1,0,0,-0.004617220449447235,-0.004617220449447235,0.1078436452474513,0.008066390153771249,0.0024394173414686105,0.002711419631265936
fc25adef73d35a71,1,6,9,-1,-1,-1,1,0,1,,-0.000565087180584678,,,,
fd35b4e54a465e54,0,1,7,1,7,1,1,0,0,-2.0207331793509424,-2.0207331793509424,0.11224110174863418,-0.015976682067799838,-0.01896877038368124,-0.03120671642006321
fdf3abf3cf375c35,4,5,-1,-1,-1,-1,-1,0,0,,,,,,
fe394302690d5074,3,16,-1,-1,-1,-1,-1,0,0,,,,,,
fe98c3c19baf5ea3,0,2,4,1,4,1,1,0,0,2.1286245316340877,2.1286245316340877,0.6410420944109576,1.4566476081134123,1.2787500351753853,1.1899614009213346
fee89379e3375727,3,17,2,16,2,1,1,0,0,0.00025139094404913465,0.00025139094404913465,0.5196400216842526,0.08295393888836523,0.10919957765387207,0.2589865417652409
fefa06851c7f58a7,1,7,20,-1,-1,-1,1,0,1,,-1.2323258076974541,,,,
ff54f555627f5338,4,14,9,-1,-1,-1,1,0,1,,-0.0005246792767196751,,,,
ffb77fcdc4bd5e37,4,13,-1,-1,-1,-1,-1,0,0,,,,,,
