scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,avr_selected_action,avr_value,dense_selected_action,dense_value,davr_selected_action,davr_value,rsm_proposal,rsm_true_positive,rsm_catastrophe,dense_accept,davr_accept,dense_false_veto_positive,dense_accept_catastrophe,davr_false_veto_positive,davr_accept_catastrophe
8515fe3938815bd1,3,4,17,0,9,0.1763813119286015,-0.0001239293869381,9,0.2029278685357491,-1,-0.0890042313329857,9,0.2946567246334971,1,0,0,0,1,0,0,0,0
9a807a00fda657be,3,4,4,1,9,0.1868845466003021,-7.209880230948321e-05,9,0.1964485392074439,-1,-0.0939685026693422,9,0.2994094423193824,1,0,0,0,1,0,0,0,0
bb77e9686029538d,3,4,18,1,22,0.5400424241763673,0.0002012102944777,-1,-0.0214106503873507,22,0.0988858574692837,22,0.1147736184234896,1,1,0,1,1,0,0,0,0
d97f7fc3e5a35f1e,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
fee89379e3375727,3,4,17,1,2,0.5196400216842526,0.0002513909440491,-1,-0.0088246338917636,2,0.0961946000156521,2,0.1173501872752908,1,1,0,1,1,0,0,0,0
0f6992119fc759c4,3,4,4,1,9,0.0660328831046773,0.9896811794601964,9,0.2710005940874,-1,-0.2643831589875029,9,0.46256183592159,1,1,0,0,1,1,0,0,0
147b934bc401590e,3,4,18,1,1,0.1563545786358181,0.9893352683567442,1,0.2152821388562722,1,0.0815282880562643,1,0.1313914907241175,1,1,0,1,1,0,0,0,0
1f19613acc175257,3,4,17,0,3,0.2000326452355238,-0.0001153716588855,3,0.1883376225459151,3,0.035730392381289,3,0.1752376977508551,1,0,0,1,1,0,0,0,0
28a9f1a2abfe555c,3,4,4,1,0,0.1565967492322981,0.0001118290149955,0,0.2151327464931315,-1,-0.10299015260693,0,0.3080466324141747,1,1,0,0,1,1,0,0,0
59d1bd367a965623,3,4,19,1,9,0.3956876854675589,0.0002097983349114,9,0.067640191703792,9,0.1120446376519186,9,0.1021756029119951,1,1,0,1,1,0,0,0,0
86abbd3f53575fd5,3,4,17,1,9,0.047458457586582,1.9791943842181936,9,0.2824589518007701,-1,-0.1090851070989278,9,0.3138818489134495,1,1,0,0,1,1,0,0,0
8ad88f000c1750a0,3,4,17,1,9,0.0871011249793017,-0.0005808805376524,9,0.2580038286393344,-1,-0.122229190155585,9,0.3264657936206238,1,0,0,0,1,0,0,0,0
b183aa1eebac52fc,3,4,17,1,7,0.1376034804178827,0.0001314637799514,7,0.2268494840045959,-1,-0.0152270552007408,7,0.2240235811043705,1,1,0,0,1,1,0,0,0
e06dab45945a571c,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
15c64c983b935d86,3,4,5,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1fad9f3e334d5e4e,3,4,16,0,3,0.0841944703083496,-5.923158902421122e-05,3,0.2597969117651926,3,0.042947094817836,3,0.168328536873053,1,0,0,1,1,0,0,0,0
2d79aaf4c8d6582e,3,4,9,1,21,0.0393558657693903,0.0,21,0.2874573510974999,-1,-0.0193493412622017,21,0.2279701949260403,1,0,0,0,1,0,0,0,0
3d5f4f15e1f053cd,3,4,4,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4f547ba1d6e953b1,3,4,17,0,3,0.0965188241437179,-4.712445205079519e-05,3,0.2521941541620452,3,0.0346314309849554,3,0.1762898266355533,1,0,0,1,1,0,0,0,0
57a59636cde25b02,3,4,10,1,2,0.3003703531729843,1.5957976206366964,2,0.126440400014482,-1,-0.0164681009664449,2,0.2252117393979065,1,1,0,0,1,1,0,0,0
77d52cd328e05b79,3,4,6,0,12,0.2025715040412954,-0.0012133296082392,12,0.1867714286223437,-1,-0.1367753278304477,12,0.3403920440417748,1,0,0,0,1,0,0,0,0
7c467941fb3d5524,3,4,11,1,19,0.0205142260771262,0.0,19,0.2990805502801648,-1,-0.0306665329502364,19,0.2388051016919855,1,0,0,0,1,0,0,0,0
855d4a2e69115db2,3,4,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
949849ded44f514f,3,4,5,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
a74ab03d0fb05d72,3,4,12,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c0815ea46b825526,3,4,12,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
cfdc02dc40405e6f,3,4,2,1,9,0.3349356557440434,2.019834518898582,9,0.1051174470680115,9,0.0409717846777438,9,0.1702196686831073,1,1,0,1,1,0,0,0,0
de3c0c52e7815332,3,4,1,1,22,0.802083150890449,3.1496425274491777,-1,-0.1830606771532551,22,1.2011541698190578,-1,-0.9405212572471692,1,1,0,1,0,0,0,1,0
f26eb5a6f93c50b4,3,4,16,1,17,0.2173821609332621,0.0022419899821281,17,0.1776348981561488,-1,-0.0533941909870651,17,0.2605642149619038,1,1,0,0,1,1,0,0,0
f28c5026aff854cb,3,4,26,1,22,0.1652665989126248,0.92972289563152,22,0.2097844120931496,22,0.1326387419101725,22,0.0824591214988324,1,1,0,1,1,0,0,0,0
faf93d61f8bd5238,3,4,18,0,24,0.0687673816029543,-9.455366143940049e-05,24,0.2693137122008294,-1,-0.0282498058848486,24,0.2364913640480523,1,0,0,0,1,0,0,0,0
073ef4e9c6185fdd,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
09884abf58435aaa,3,4,17,1,9,0.0662185506198301,-0.0006670752685522,9,0.2708860578503411,-1,-0.1088987233641279,9,0.3137034079675936,1,0,0,0,1,0,0,0,0
10e0d0cf52855491,3,4,9,1,20,0.4207007276874806,-4.381986407098193e-05,20,0.052209922542774,20,0.0929131057878023,20,0.1204918398152341,1,0,0,1,1,0,0,0,0
1fc485893db05d58,3,4,4,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
21870d2397795423,3,4,24,0,20,0.1069096550537814,0.0,20,0.245784165471377,-1,-0.0004074540103968,20,0.2098355208830674,1,0,0,0,1,0,0,0,0
538923756bab555f,3,4,17,1,9,0.0328951715535917,0.0007085304721989,9,0.2914428819193928,-1,-0.0904901082397617,9,0.296079280528491,1,1,0,0,1,1,0,0,0
5a67404157535f5b,3,4,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
7476e5ad4711587f,3,4,9,0,3,0.0699899557803309,-9.649557229707284e-05,3,0.2685595197095535,-1,-0.128480777503534,3,0.3324509680279641,1,0,0,0,1,0,0,0,0
7fb1a51c02db514e,3,4,18,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
82bcaf16eea459db,3,4,24,1,1,0.0616066396810389,-0.0001157444000244,1,0.2737310947117715,1,0.0315744395920484,1,0.1792165435843758,1,0,0,1,1,0,0,0,0
899c5ed91b8c5beb,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9857fe6079dc5b65,3,4,16,1,9,0.1521741271094596,0.0003742047014063,9,0.2178610131770825,-1,-0.0270566908921547,9,0.2353490939457833,1,1,0,0,1,1,0,0,0
9c0c9727fc975d7a,3,4,4,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
a0cbabab4b2c5345,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
a370a9747c5e599b,3,4,8,1,1,0.1125066199935203,-1.0564851760864276e-05,1,0.2423314596891044,-1,-0.0469458771792385,1,0.2543906976414164,1,0,0,0,1,0,0,0,0
b0b57e6ca331564e,3,4,12,1,24,0.0220962488230839,0.0,24,0.2981046179415731,24,0.0103765504475025,24,0.1995110794416086,1,0,0,1,1,0,0,0,0
b66edb8535dd5ec1,3,4,11,1,11,0.0966042071103635,-0.0002485304828732,11,0.2521414823540531,11,0.0689730156838059,11,0.1434117170599902,1,0,0,1,1,0,0,0,0
bef88a7c044b5ebe,3,4,29,1,18,0.5154772621046892,0.0008987352035938,-1,-0.0062566735373005,18,0.2192010509949196,-1,-0.0004143133807564,1,1,0,1,0,0,0,1,0
ce41992a83845d8a,3,4,20,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e2022a0506df54c7,3,4,11,1,15,0.303256798039182,0.0,15,0.1246597840937046,15,0.0001753567220596,15,0.209277546774081,1,0,0,1,1,0,0,0,0
f88a28f7b54555ea,3,4,30,1,18,0.1818418476115941,0.0006765377013073,18,0.1995593244533819,18,0.0842407975660231,18,0.1287945754778158,1,1,0,1,1,0,0,0,0
034da27cd2f75292,3,4,1,0,5,0.304640614934026,-0.0041440810557571,5,0.123806122752982,5,0.1060708844805294,5,0.1078947831149075,1,0,0,1,1,0,0,0,0
1088d47284565808,3,4,5,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
1a20ae9ff1e05d25,3,4,16,1,25,0.07274087088546,-0.0001797868408029,25,0.2668625105997442,-1,-0.0480674079718401,25,0.2554644341219801,1,0,0,0,1,0,0,0,0
3f51b8b92c3b52cf,3,4,18,1,9,0.3739109692203046,0.0003213510554285,9,0.0810740071583001,-1,-0.0058532184420344,9,0.2150492127169238,1,1,0,0,1,1,0,0,0
452d348a65ac59f3,3,4,11,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4a35d5b02394561e,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4a90f1c8ef895e13,3,4,12,1,2,0.1530308856651394,-0.0002851558105612,2,0.2173324882977851,-1,-0.0612887350055281,2,0.2681223310350046,1,0,0,0,1,0,0,0,0
4cf854e9eadf5084,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
54059bb6b643525f,3,4,11,1,24,0.0111269355833754,-0.0005095285788178,24,0.3048714659847676,-1,-0.1679738212024769,24,0.370261005904574,1,0,0,0,1,0,0,0,0
588dbd820a135056,3,4,6,1,3,0.1663461020295316,0.0005023064074397,3,0.2091184785570536,-1,-0.1069971983736938,3,0.3118829169348004,1,1,0,0,1,1,0,0,0
5a0bd184100f54d5,3,4,3,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
8eb1c196434e51ec,3,4,10,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
95e1e30a438d52cd,3,4,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9c5700ab41865a07,3,4,12,1,1,0.1634809305326644,-0.000125082693994,1,0.2108859711715236,-1,-0.0357143189259887,1,0.2436377750202588,1,0,0,0,1,0,0,0,0
aa05025b9a815254,3,4,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ac768eabfa5c5725,3,4,12,0,9,0.240029074240532,-9.121100050396568e-05,9,0.1636642677576164,-1,-0.0754259712109991,9,0.2816571054239876,1,0,0,0,1,0,0,0,0
ad963f2915a657a4,3,4,18,1,9,0.3407998694433851,0.0004896600965409,9,0.1014998784810723,9,0.0202637760112859,9,0.1900452004399543,1,1,0,1,1,0,0,0,0
ae1909ec83115e90,3,4,2,1,9,0.1650734353301483,-0.0003600291313676,9,0.2099035725712519,-1,-0.0836276359708594,9,0.2895092542121519,1,0,0,0,1,0,0,0,0
be7fe135f5665966,3,4,7,1,0,0.1693357944237277,0.0062542543325573,0,0.2072741703779249,-1,-0.0243329224704381,0,0.2327413995888408,1,1,0,0,1,1,0,0,0
c7bff0705f645b30,3,4,12,1,3,0.3619219615565519,-1.2310663021650163,3,0.0884698934163049,3,0.0377354922804376,3,0.1733180456796924,1,0,1,1,1,0,1,0,1
de432d7c6c6e57a6,3,4,2,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
e8b724310f7054d0,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ed9b2d124d9d5f5d,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ee0f338b4ebe5cb4,3,4,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
f2a1763371075e21,3,4,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
fe394302690d5074,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3acad4250aca5326,3,4,12,1,23,0.1064943923618443,0.0010598421217871,23,0.2460403364342203,23,0.073914918076537,23,0.1386804150596668,1,1,0,1,1,0,0,0,0
418e74ddfb5f5ca0,3,4,12,0,5,0.0190824957562154,-0.0027785253122454,5,0.29996376888362,-1,-0.0019308785155407,5,0.2112940242762405,1,0,0,0,1,0,0,0,0
43f8bc12d54d5cef,3,4,2,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
479da12f5f165e29,3,4,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4d6b64ad777d51e8,3,4,8,1,9,0.1338223052648577,-0.0003549737431109,9,0.2291820491457389,-1,-0.1100027373411712,9,0.3147603741160252,1,0,0,0,1,0,0,0,0
5c0a063437415679,3,4,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
7defa49de9415496,3,4,5,1,9,0.0461323753535338,-0.000493478185098,9,0.2832769972670381,-1,-0.1835721167871113,9,0.3851945762660139,1,0,0,0,1,0,0,0,0
a849c65f124e5af0,3,4,21,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
baef81dee84a5ff1,3,4,7,0,9,0.0800382702471463,-0.0007031749175715,9,0.262360825625312,-1,-0.1131702757630834,9,0.3177929271048778,1,0,0,0,1,0,0,0,0
bce79a86a0b75d48,3,4,3,0,20,0.2110831200213195,-0.9901073702458292,20,0.181520706842392,-1,-0.112325477415862,20,0.3169841300481093,1,0,1,0,1,0,0,0,1
d1faaed55b75587c,3,4,2,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
faf6056c372e54f2,3,4,8,1,2,0.1794230692875083,1.246183863767609,2,0.2010514420556044,-1,-0.0317533079034116,2,0.2398455634618138,1,1,0,0,1,1,0,0,0
fb0869a379e05f37,3,4,14,1,21,0.0944327000451346,-0.0005006849899888,21,0.2534810610509158,-1,-0.1548490350416768,21,0.3576955357512685,1,0,0,0,1,0,0,0,0
054033a129155c88,3,4,9,1,1,0.1640087550507574,3.994131535741196,1,0.2105603620627895,-1,-0.0746756106064754,1,0.2809387216221608,1,1,0,0,1,1,0,0,0
188773ba51c15df2,3,4,15,1,3,0.6043913756965275,0.0007397349080302,-1,-0.061106807034564,3,0.1643757320116282,3,0.0520746110778806,1,1,0,1,1,0,0,0,0
2796d5f962875a20,3,4,14,1,9,0.1171554864034826,1.657555662096244e-05,9,0.2394636254061477,-1,-0.0222057434712014,9,0.2307048708486256,1,1,0,0,1,1,0,0,0
2840205769d65c01,3,4,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
2e5568e60278518f,3,4,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3d35dcf889f65305,3,4,14,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
3effd9932b505526,3,4,4,1,9,0.0168672358755384,-0.0005002665493637,9,0.301330338208531,-1,-0.1571845949125045,9,0.3599315651607072,1,0,0,0,1,0,0,0,0
4f1e4809df7255cd,3,4,3,1,9,0.1159610912063854,-0.0004685123638249,9,0.2402004345960814,-1,-0.1457527667620992,9,0.3489869071935805,1,0,0,0,1,0,0,0,0
5db6ae467e8f530f,3,4,1,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5e6ab34948a9514f,3,4,15,1,2,0.4339535235807815,0.0020171442691236,2,0.0440344193004376,2,0.1139314184579798,2,0.1003692277365122,1,1,0,1,1,0,0,0,0
6004adf688695a08,3,4,17,0,9,0.2851985341042844,-0.0001960927274078,9,0.1357997274339132,-1,-0.0402333435452654,9,0.2479642202880051,1,0,0,0,1,0,0,0,0
637d23f7438f50f6,3,4,17,1,9,0.143634935506948,0.0003521821435541,9,0.2231287460536262,-1,-0.1107090397707733,9,0.3154365772929485,1,1,0,0,1,1,0,0,0
6a35a43b5e295b97,3,4,16,1,3,0.0900197638250282,9.041018076239028e-05,3,0.2562033526085742,3,0.0284036344116014,3,0.1822522241180405,1,1,0,1,1,0,0,0,0
2a89f35c7f5e55de,4,0,15,1,3,0.128003345304495,-6.618811858352279e-05,3,0.104306057411502,3,0.0050420542307714,3,0.1302242144638891,1,0,0,1,1,0,0,0,0
35695122c3535595,4,0,12,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5d0c2052e0a35e3f,4,0,17,1,24,0.3933365480036064,0.0017037782690954,24,0.1583478828805216,24,0.1694419841831515,24,0.1129780521594744,1,1,0,1,1,0,0,0,0
62f95fe3004d54c9,4,0,3,1,26,0.0740367640274621,0.000285601210594,26,0.0933143965983608,-1,-0.0621414392142303,26,0.137272012066149,1,1,0,0,1,1,0,0,0
6a35bb3d0b895433,4,0,24,1,22,0.3630140261194227,0.003396335945744,22,0.1521719334751098,22,0.1135230679593782,22,0.1188441538382373,1,1,0,1,1,0,0,0,0
761122460ac451ca,4,0,28,1,17,0.1083005661778264,0.0023181671525582,17,0.1002930875306631,17,0.0389519480936803,17,0.1266669408479295,1,1,0,1,1,0,0,0,0
8a15e547b0d15f42,4,0,5,1,26,0.0700175343014619,-0.0002700675501488,26,0.0924957786901501,-1,-0.0654459178103735,26,0.1376186641250462,1,0,0,0,1,0,0,0,0
9c925a1f1799553e,4,0,2,1,9,0.0715993527754964,-0.9899525742542464,9,0.0928179560770276,-1,-0.0293689664050079,9,0.133834058136676,1,0,1,0,1,0,0,0,1
b7cc1a0b6eca5a11,4,0,4,1,9,0.1552360316234425,-0.9898243386149406,9,0.1098526835635635,-1,-0.0554451186692776,9,0.136569543208686,1,0,1,0,1,0,0,0,1
0dd2b9715fc65e18,4,0,14,1,10,0.142210095367837,-9.228003919126147e-05,10,0.1071996218037268,10,0.0307674244483199,10,0.1275255277294026,1,0,0,1,1,0,0,0,0
6281e79a633155a3,4,0,12,1,24,0.1664265637507269,0.0014172612654294,24,0.112131918796758,-1,-0.1190894877100937,24,0.1432460735366364,1,1,0,0,1,1,0,0,0
16549991ac4b53ff,4,0,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
254e4f21f68554f1,4,0,18,1,21,0.1547909017455164,-0.0001187025191262,21,0.1097620215923921,-1,-0.0058582575061902,21,0.1313676975872627,1,0,0,0,1,0,0,0,0
2bdb803d07605094,4,0,6,1,23,0.1388094605003039,-0.0001160842318087,23,0.1065069964024366,23,0.0103590994045871,23,0.1296664367076936,1,0,0,1,1,0,0,0,0
3d78c0894c67503b,4,0,17,1,19,0.1528594000460052,-6.056209513917443e-06,19,0.1093686223620045,19,0.0235328833703426,19,0.1282844579166897,1,0,0,1,1,0,0,0,0
4d104d17dc625c04,4,0,8,1,26,0.1951092553337246,-0.0004376932598653,26,0.1179738752377235,26,0.025733415336704,26,0.1280536139530766,1,0,0,1,1,0,0,0,0
70f797bbed2158f6,4,0,17,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
83af8eb803795f59,4,0,16,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
953f6386bfae55d0,4,0,18,1,17,0.3166235623280228,7.98645019531221e-06,17,0.1427233408295649,17,0.148471843341058,17,0.1151778976984228,1,1,0,1,1,0,0,0,0
b39ff897a8695a97,4,0,18,1,11,0.3074438146314735,-0.0001397995856908,11,0.1408536527625606,11,0.2224824241440709,11,0.1074139133150811,1,0,0,1,1,0,0,0,0
d5ef40ff0f715517,4,0,26,1,27,0.116301684390159,-7.741929963334115e-06,27,0.1019227178580752,27,0.0058382958580202,27,0.1301406857644484,1,0,0,1,1,0,0,0,0
da9bf29b3087547f,4,0,17,0,12,0.265058934822036,-0.0006733096577692,12,0.132220898723917,12,0.0091167833330104,12,0.1297967602705443,1,0,0,1,1,0,0,0,0
eb02028413fb5a92,4,0,16,1,9,0.1707466036076085,-0.000601498145051,9,0.1130118043052051,-1,-0.1187558026421117,9,0.1432110687355842,1,0,0,0,1,0,0,0,0
ec65e8cddb3d5fbd,4,0,19,1,23,0.1314913061089589,-7.281030565500259e-05,23,0.1050164689511063,-1,-0.0098205724003599,23,0.1317833591133099,1,0,0,0,1,0,0,0,0
f2c4bbcda8c650a3,4,0,11,1,26,0.150082631756629,-0.0006146780819484,26,0.1088030631868396,-1,-0.0997123239404619,26,0.141213337199905,1,0,0,0,1,0,0,0,0
f53a6e7af3825751,4,0,16,1,3,0.1406077762302769,-2.8481406136426912e-05,3,0.1068732689376067,3,0.028827963955312,3,0.1277289843273166,1,0,0,1,1,0,0,0,0
f53af77bf6fa5703,4,0,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0be5fd7a2dbb5d87,4,0,14,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
25c67c9a53ef53ce,4,0,4,1,22,0.1047803050411713,0.0020756234128028,22,0.0995760972105024,22,0.016948839034077,22,0.128975148583502,1,1,0,1,1,0,0,0,0
90efa9d50cc8521e,4,0,1,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
ac7fee08538b5bb0,4,0,13,1,24,0.051811720665278,0.0,24,0.0887877037374505,-1,-0.0324764847716843,24,0.1341600483371048,1,0,0,0,1,0,0,0,0
c4292750158e5a5f,4,0,3,1,6,0.1879055889416699,0.9762204023627216,6,0.1165066661665018,6,0.0400515687719335,6,0.1265515865610029,1,1,0,1,1,0,0,0,0
cae918485e635e35,4,0,14,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4b308d5a04d05498,4,0,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
8fba4b45daa85b15,4,0,19,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
c9a1d813d64c52d1,4,0,4,0,15,0.1807867626130011,0.0,15,0.1150567369224996,15,0.0506451228352458,15,0.1254402834551597,1,0,0,1,1,0,0,0,0
e747e181d08758c8,4,0,13,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
f6db13314100532b,4,0,13,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
0fb7d56584065e6f,4,0,27,1,21,0.4537955328428287,0.0021822822965567,21,0.1706618860790603,21,0.1275270206969095,21,0.1173750872645181,1,1,0,1,1,0,0,0,0
2abb6fcc99585318,4,0,20,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
32b190836fd35675,4,0,7,1,17,0.079477254793465,4.21013753162695e-05,17,0.0944224903063901,17,0.0180029459467494,17,0.1288645688593657,1,1,0,1,1,0,0,0,0
48428a15cb2d56c8,4,0,5,0,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
4d08ab0578415b3b,4,0,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
58c0557c53635354,4,0,6,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
58e646ea48eb59d3,4,0,18,1,22,0.4074574322979462,0.0003097406474874,22,0.1612239585346052,22,0.1465894508607216,22,0.1153753676501795,1,1,0,1,1,0,0,0,0
9d7dd692cec75a40,4,0,17,1,6,0.071384509950986,-0.0009404101041611,6,0.0927741978955888,-1,-0.0304778591653025,6,0.1339503850993929,1,0,0,0,1,0,0,0,0
ad4b812be67052a1,4,0,27,1,23,0.0325772326487126,0.0001918116681274,23,0.0848701131992021,23,0.0462037771613088,23,0.1259061970864181,1,1,0,1,1,0,0,0,0
de3f8268d1675268,4,0,10,0,21,0.0976422817968061,0.0,21,0.0981222580285165,21,0.0009991315725146,21,0.1306483320433107,1,0,0,1,1,0,0,0,0
f110d20f7a7957b7,4,0,17,1,6,0.1105924586426505,-9.978644736091669e-06,6,0.1007598894661835,-1,-0.0184958618154005,6,0.1326934291439534,1,0,0,0,1,0,0,0,0
4fc4718214135eee,4,0,12,1,9,0.0541645163273681,0.989265655384527,9,0.0892669101512785,-1,-0.1402151715236243,9,0.1454622361100963,1,1,0,0,1,1,0,0,0
5d64681dd478516a,4,0,27,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
629734efb5f5564c,4,0,20,1,10,0.1707049247538192,0.0004178750086341,10,0.1130033153512434,-1,-0.0038629584993671,10,0.1311583833221808,1,1,0,0,1,1,0,0,0
69244009b6eb50bf,4,0,13,1,17,0.1097213710752178,-4.581917114554468e-05,17,0.1005824704254885,-1,-0.0402898294923072,17,0.1349796971729117,1,0,0,0,1,0,0,0,0
908340fb165954b2,4,0,14,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
9229af9b7f1c5848,4,0,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
beeb2d538d7f53d8,4,0,18,1,3,0.0430880762643704,0.0002613140884786,3,0.0870109126560031,-1,-0.0164534009519335,3,0.1324791674252169,1,1,0,0,1,1,0,0,0
fbd37ced14a15418,4,0,17,1,7,0.0984733013656512,0.0001307986882864,7,0.0982915162067016,-1,-0.0126557727539727,7,0.1320807821443179,1,1,0,0,1,1,0,0,0
ff54f555627f5338,4,0,14,1,9,0.1177941764125057,-0.0005246792767196,9,0.1022267016511516,-1,-0.107321451667574,9,0.1420115629157846,1,0,0,0,1,0,0,0,0
052f0d46a5c059a1,4,0,12,1,0,0.4183251706955458,0.0031051245564599,0,0.1634374486510006,0,0.0003605234502299,0,0.1307153244035205,1,1,0,1,1,0,0,0,0
0af516a5b2725ac6,4,0,12,0,23,0.0709406999446695,-0.0001615021092407,23,0.0926838047496923,-1,-0.1201654302039345,23,0.1433589438942112,1,0,0,0,1,0,0,0,0
103c7d249ab154af,4,0,17,1,9,0.1677078769076613,0.9936651484772564,9,0.1123928906664442,9,0.0045686852374808,9,0.130273872626703,1,1,0,1,1,0,0,0,0
30c657863dc05485,4,0,9,1,2,0.163778539191512,2.020336450465309,2,0.1115925815422756,-1,-0.0512401904187939,2,0.1361284306418664,1,1,0,0,1,1,0,0,0
431f7c6b100d5249,4,0,8,1,21,0.2740727649917469,-9.228673037142698e-05,21,0.1340567934852345,21,0.0352705901848053,21,0.1270531289443325,1,0,0,1,1,0,0,0,0
4ace61964e9f5b4b,4,0,5,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
5098ce6b12fa5143,4,0,9,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
52092728a1c1574f,4,0,17,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
58f2e39eebc65d24,4,0,9,1,0,0.0769163507807695,0.0098007870477623,0,0.0939008973572636,-1,-0.0208208741807864,0,0.132937331563041,1,1,0,0,1,1,0,0,0
5a917f5bb8815bd0,4,0,2,1,7,0.1667378500895651,0.2376334074385464,7,0.1121953201420222,-1,-0.0065937817897573,7,0.1314448568121901,1,1,0,0,1,1,0,0,0
6429eb85b6ba5938,4,0,17,1,6,0.427585689576039,-4.805480735781131e-05,6,0.1653235878148945,6,0.0438010236360466,6,0.1261582548414681,1,0,0,1,1,0,0,0,0
6b416b289a3b5858,4,0,16,1,6,0.3068556440334356,-0.0001057195663918,6,0.1407338569266764,6,0.1521823832795071,6,0.1147886482989003,1,0,0,1,1,0,0,0,0
6e9b901524355c0b,4,0,21,1,21,0.1354023504874981,-0.0001405817615636,21,0.1058130521738487,-1,-0.0381993785051661,21,0.1347604011122375,1,0,0,0,1,0,0,0,0
8834fc612e1d524c,4,0,8,1,-1,,,-1,,-1,,-1,,0,0,0,0,0,0,0,0,0
