scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,zdelta_selected_action,dnl_selected_action,epv_raw_selected_action,epv_main_selected_action,dense_value,zdelta_value,dnl_value,epv_raw_value,epv_main_value,rsmr_proposal,rsmr_y,zdelta_accepts_rsmr_winner,zdelta_deletes_rsmr_winner,dnl_accepts_rsmr_winner,dnl_deletes_rsmr_winner,epv_raw_accepts_rsmr_winner,epv_raw_deletes_rsmr_winner,epv_main_accepts_rsmr_winner,epv_main_deletes_rsmr_winner,rsmr_outcome_class
0bb64f8f31ba5310,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
440a7c7dd1395be4,2,3,17,1,22,0.3464565185401473,0.0054980933307104,22,22,22,22,22,0.0968270947802354,0.0912189920978398,0.074925278681643,0.0006001280366684,0.1023615940118658,1,0.0054980933307104,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
630c3828efa0518a,2,3,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
66a39f4cabc85bc4,2,3,14,1,6,0.3664261797426085,-1.1789312648981811,6,6,6,-1,6,0.0450076989184093,0.0408543342016148,0.1655585727350166,-0.0453324353353317,0.0564290306398657,1,-1.1789312648981811,1,0,1,0,0,1,1,0,catastrophe
684af4044c445d01,2,3,4,1,9,0.0782435659244217,-6.066455971449631e-05,-1,-1,9,-1,9,-0.1276501190631372,-0.1316125518669126,0.1169313816827689,-0.084205307687734,0.0175561582874633,1,-6.066455971449631e-05,0,1,1,0,0,1,1,0,mild_harm
69f12cf621135ce3,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
71589a780d925ed6,2,3,17,1,3,0.1988127549864715,0.9912868022998796,3,3,3,-1,3,0.0478102438198542,0.0425714509011323,0.0586837943972871,-0.032816616284051,0.0689448496911463,1,0.9912868022998796,1,0,1,0,0,1,1,0,material_positive_gt_0p2
7c39359aaa345e52,2,3,11,1,9,0.1375659597353667,0.0004377499253883,9,9,9,-1,9,0.0642756997263687,0.0598902615752597,0.027364683209743,-0.0901127655447805,0.0116487004304168,1,0.0004377499253883,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
93ccd00db2005d2d,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
a1c64a274ecc54b0,2,3,1,1,20,0.0672836229915809,9.327751190868484e-05,-1,-1,-1,-1,20,-0.001680973545002,-0.0059865532390873,-0.0270149251537078,-0.0332001533568049,0.0685613126183924,1,9.327751190868484e-05,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
a71d387393a559d4,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c65275d1d5af5014,2,3,17,0,3,0.1100294316323377,-0.0002589660743251,3,3,-1,3,3,0.0915400690266045,0.0877662174350454,-0.0517757156092278,0.0898409575933138,0.1916024235685112,1,-0.0002589660743251,1,0,0,1,1,0,1,0,mild_harm
cd7aee35baa65cec,2,3,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
dc6d75a4555c5fd6,2,3,10,1,21,0.0346460631531994,3.0565711064264086e-05,-1,-1,21,-1,21,-0.0500139805115681,-0.0541030355257523,0.0398538666488684,-0.078628877021059,0.0231325889541383,1,3.0565711064264086e-05,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
24e5d608f799503b,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2fdb08ec2f205723,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
77e69dcde5805f89,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
79a429b2a2b450e7,2,3,17,1,3,0.1811866113655169,4.5840236171379445e-05,3,3,3,-1,3,0.0389501477163127,0.0330271209363641,0.0638880876592009,-0.0589647464933666,0.0427967194818307,1,4.5840236171379445e-05,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
8724d825e1c15a99,2,3,18,1,3,0.1498366784107047,0.0005389120473116,3,3,3,-1,3,0.0571688960016413,0.0505235043766089,0.033140255640271,-0.0757215162756815,0.0260399496995158,1,0.0005389120473116,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
dd63e7a132215419,2,3,9,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
0e59b30dfd9d5121,2,3,19,1,21,0.0242202976862277,0.000267652710434,21,21,-1,-1,21,0.0154181491322609,0.011056850416205,-0.0751553324336393,-0.0087959103923308,0.0929655555828665,1,0.000267652710434,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
38eeabce6a485364,2,3,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5aa3112549445a00,2,3,4,0,20,0.0754684755646449,-5.174224078752232e-06,-1,-1,-1,-1,20,-0.0083473635700626,-0.0126914473298778,-0.0296853814917475,-0.0247927122692047,0.0769687537059926,1,-5.174224078752232e-06,0,1,0,1,0,1,1,0,mild_harm
683e8d239bf75a5d,2,3,17,1,22,0.0382279740013438,-0.0001595440631732,22,22,-1,-1,22,0.0091496154067868,0.0047898947258617,-0.0910845735615377,-0.0437432645985841,0.0580182013766132,1,-0.0001595440631732,1,0,0,1,0,1,1,0,mild_harm
713177596893526a,2,3,23,1,1,0.3351266791047002,0.9896099772717104,1,1,1,-1,1,0.0993538900184242,0.0926726135061675,0.0558454202819228,-0.0430090548691549,0.0587524111060425,1,0.9896099772717104,1,0,1,0,0,1,1,0,material_positive_gt_0p2
8be5348ca3425c10,2,3,10,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
90244d4079fe5582,2,3,13,1,1,0.528581605465504,0.0010825669911689,1,1,1,-1,1,0.1533005229807903,0.1480366613497596,0.2251492252647286,-0.0214474852379827,0.0803139807372146,1,0.0010825669911689,1,0,1,0,0,1,1,0,near_zero_positive_le_0p01
a63aaf23916e5f10,2,3,8,1,0,0.126020086422877,-9.402019237750216e-05,-1,-1,0,-1,0,-0.0446759348103279,-0.0488157039726379,0.0660935275515931,-0.0648130003947532,0.0369484655804442,1,-9.402019237750216e-05,0,1,1,0,0,1,1,0,mild_harm
ac29e7c780d75eee,2,3,3,0,17,0.0513032791634178,-1.1126175523124004e-06,-1,-1,-1,-1,17,-0.0301127600278416,-0.034566647100522,-0.0079496730559074,-0.0466819634356293,0.055079502539568,1,-1.1126175523124004e-06,0,1,0,1,0,1,1,0,mild_harm
b4a3828e9a685c84,2,3,1,0,16,0.073244073087613,0.0,-1,-1,-1,-1,16,-0.0214751804684617,-0.0258776134723462,-0.0190143038025517,-0.0372104772870941,0.0645509886881033,1,0.0,0,1,0,1,0,1,1,0,mild_harm
b9b7f27d456b5e0b,2,3,1,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c6eebddd3a955416,2,3,16,0,3,0.2206431298405776,-0.0003261594811454,3,3,3,-1,3,0.1033348446214258,0.0987988026230855,0.1557307750480934,-0.0385620067495478,0.0631994592256495,1,-0.0003261594811454,1,0,1,0,0,1,1,0,mild_harm
e06039dcbccd55a0,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ee1f7084ec1a54cf,2,3,11,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
fa243f63e0525715,2,3,15,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1c3f933be722564d,2,3,2,0,7,0.0163772575546554,-2.020616720138795,7,7,-1,-1,7,0.0059654325299876,0.0019040683036009,-0.0767249675666524,-0.0151108935558927,0.0866505724193047,1,-2.020616720138795,1,0,0,1,0,1,1,0,catastrophe
27d3a84b2d335113,2,3,13,1,0,0.0710031756706808,3.223411133512874e-06,-1,-1,-1,-1,0,-0.0132382262881788,-0.0176879990840356,-0.0454434871310942,-0.0180682594041784,0.0836932065710189,1,3.223411133512874e-06,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
37c65539bccb5da7,2,3,18,1,19,0.3096755280489328,3.19452974479645e-05,19,19,-1,19,19,0.1698728220505014,0.1642109571949793,-0.031542243475528,0.1205215572250299,0.2222830232002273,1,3.19452974479645e-05,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
3dae82a193c9501b,2,3,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
69a069b9a6985aaf,2,3,15,1,7,0.1634119045513961,0.0001744541430845,-1,-1,7,-1,7,-0.0204335484977881,-0.0238573327746639,0.0630190066042592,-0.0762342443437783,0.025527221631419,1,0.0001744541430845,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
7d8759e340975895,2,3,12,1,14,0.1369317555161481,0.0001328599065542,-1,-1,14,14,14,-0.004714592337447,-0.0087209202538271,0.0142727896933891,0.0258446008426332,0.1276060668178306,1,0.0001328599065542,0,1,1,0,1,0,1,0,near_zero_positive_le_0p01
a99fbe3c63d15894,2,3,23,1,21,0.150472348272085,-3.527703285222117e-05,-1,-1,21,-1,21,-0.0209178849741101,-0.0248129629167372,0.0517044252799686,-0.0068705048046669,0.0948909611705304,1,-3.527703285222117e-05,0,1,1,0,0,1,1,0,mild_harm
aaf8a6e715785915,2,3,19,1,21,0.0851857097933432,1.1295703612024257e-05,-1,-1,-1,-1,21,-0.0101148651473342,-0.014472549945148,-0.0313110739264919,-0.0208184247239167,0.0809430412512806,1,1.1295703612024257e-05,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
adb358cddcdf5ad4,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ae3f167434e35c78,2,3,4,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
ae62df1371af5474,2,3,9,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
f0a54058d2af5c6c,2,3,16,1,4,0.0989469088352006,0.0006539796369151,-1,-1,4,-1,4,-0.0248469524406888,-0.028735759546498,0.0282505362977726,-0.0752302199753376,0.0265312459998598,1,0.0006539796369151,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
f533a754e0245b89,2,3,7,1,10,0.0597686301894117,-0.0028522905766963,-1,-1,-1,-1,10,-0.0067444856864501,-0.0108764400043387,-0.0528180367328185,-0.0031355787575322,0.0986258872176651,1,-0.0028522905766963,0,1,0,1,0,1,1,0,mild_harm
f9c3f5c430be54aa,2,3,2,1,2,0.1548735680896494,1.5646017807097174,-1,-1,2,-1,2,-0.023940650526818,-0.0276659530975377,0.0632040876744332,-0.0124446446764356,0.0893168212987617,1,1.5646017807097174,0,1,1,0,0,1,1,0,material_positive_gt_0p2
02bb7e4c3012543c,2,3,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
105b657c237a5c20,2,3,11,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
11aaf0aadcfb5861,2,3,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
22b187e4a9c25c9b,2,3,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
2f2543566c675f13,2,3,11,1,1,0.0920906217169804,4.081237241626568e-05,1,1,-1,-1,1,0.0065198835450911,0.0022399394036898,-0.0454444829291321,-0.0106513566277958,0.0911101093474016,1,4.081237241626568e-05,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
359105de514f5258,2,3,12,1,9,0.0199806584066202,-0.0003807342187269,-1,-1,9,-1,9,-0.1286178863775783,-0.1319715024208545,0.1288257030149945,-0.0975128724912441,0.0042485934839533,1,-0.0003807342187269,0,1,1,0,0,1,1,0,mild_harm
5740c711ed2d5d2f,2,3,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
5f01892cbea95932,2,3,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
75fd8a14d25350e5,2,3,12,1,14,0.0451435252879411,6.06032689663456,14,14,14,14,14,0.1446957925101061,0.1403795305833689,0.0318542913071124,0.1154229961755299,0.2171844621507273,1,6.06032689663456,1,0,1,0,1,0,1,0,material_positive_gt_0p2
78dae1caad5656a7,2,3,15,1,17,0.0083001771523453,0.0001282766357064,17,17,-1,17,17,0.04063788769334,0.0364144802504991,-0.1037764825699223,0.0548271982141852,0.1565886641893826,1,0.0001282766357064,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
a9e5024892425a19,2,3,10,1,9,0.1413417836220566,0.1097359060698885,-1,-1,9,9,9,-0.0457586454411168,-0.0475257260082275,0.1147214128515653,0.0308670846792876,0.132628550654485,1,0.1097359060698885,0,1,1,0,1,0,1,0,small_positive_0p01_to_0p2
aaddf9a720325142,2,3,11,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
d32e31e6812d546f,2,3,9,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e034837cf84e5081,2,3,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e865980d1e455826,2,3,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
f125490e18b15e5c,2,3,21,1,19,0.083432429385926,2.2940688254813324e-05,-1,-1,-1,-1,19,-0.0040409400874055,-0.0083619854094389,-0.0422093908093069,-0.000481442816307,0.1012800231588903,1,2.2940688254813324e-05,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
f1d77af4b7285825,2,3,7,1,9,0.1941999423083564,-0.0001714905660601,-1,-1,9,9,9,-0.0431400830765064,-0.0457976567002492,0.1433824706730447,0.0360792188870717,0.1378406848622691,1,-0.0001714905660601,0,1,1,0,1,0,1,0,mild_harm
2d8cf993fd4159e2,2,3,12,1,2,0.234862503030595,-0.0050927070549839,2,2,2,-1,2,0.0888590405606065,0.0837435024171712,0.112094920004407,-0.0307288740745864,0.0710325919006109,1,-0.0050927070549839,1,0,1,0,0,1,1,0,mild_harm
470e191769275e16,2,3,9,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
549a8da7bb0b5e8a,2,3,2,0,2,0.0738383346804003,-0.9131117959951052,2,2,-1,-1,2,0.0581521327190367,0.0550809619557923,-0.1736670643890736,-0.0816774821384629,0.0200839838367344,1,-0.9131117959951052,1,0,0,1,0,1,1,0,catastrophe
5c921b6094c95071,2,3,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
698c37f393b852d6,2,3,14,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
71dfd904537f5299,2,3,6,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
7ef659e1786d5ef0,2,3,1,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
893f5457b66f5c0a,2,3,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
8f090017c0c45c30,2,3,13,1,2,0.1395255199667619,0.980162891490938,2,2,2,-1,2,0.0821260052298017,0.0767096334895551,0.0644719969333829,-0.0513127902791223,0.050448675696075,1,0.980162891490938,1,0,1,0,0,1,1,0,material_positive_gt_0p2
90003a4fe9855d90,2,3,21,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
9d6b57b25d0e5698,2,3,29,1,28,0.0780187847273103,-4.430631548166253e-05,-1,-1,28,-1,28,-0.0248702757678878,-0.0291071651593439,0.0040118347212792,-0.037978706259573,0.0637827597156243,1,-4.430631548166253e-05,0,1,1,0,0,1,1,0,mild_harm
a5a77a41a5d4527c,2,3,17,1,2,0.0567539327919885,-0.0001227254013267,-1,-1,2,-1,2,-0.0705305808770386,-0.0742664054708066,0.0795049270154003,-0.0619162476751036,0.0398452183000937,1,-0.0001227254013267,0,1,1,0,0,1,1,0,mild_harm
b86d04e1e9105474,2,3,3,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c4a7fbc6d1e35668,2,3,6,1,21,0.30506643197648,1.9843287469431443,-1,-1,21,21,21,-0.015479607642218,-0.0174469892581097,0.0879444278170433,0.0732552973782315,0.1750167633534289,1,1.9843287469431443,0,1,1,0,1,0,1,0,material_positive_gt_0p2
db167c9f01af53f1,2,3,17,0,9,0.0069559904076055,-0.00040012851879,-1,-1,9,-1,-1,-0.1550081597067582,-0.1591753424687209,0.0848634465479516,-0.1091477270233296,-0.0073862610481322,1,-0.00040012851879,0,1,1,0,0,1,0,1,mild_harm
e19f348970f556d2,2,3,5,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e1c764e511515749,2,3,10,1,20,0.4556764919016465,0.0004805833668912,20,20,20,20,20,0.1879156815126774,0.1819800253231489,0.05664138417497,0.1425477896749725,0.2443092556501699,1,0.0004805833668912,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
e75b5a59035b5493,2,3,9,1,22,0.03279656586801,1.9060943658999463e-05,-1,-1,-1,-1,22,-0.0158790760383349,-0.0201997514449326,-0.0349935921124685,-0.053209817842733,0.0485516481324643,1,1.9060943658999463e-05,0,1,0,1,0,1,1,0,near_zero_positive_le_0p01
e86d2d8665685c70,2,3,11,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
e9c39cd0c047561f,2,3,29,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
0612f5d26b32561d,2,3,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
07003d3990e35817,2,3,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
0938c742dd0159e8,2,3,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
097a309009705384,2,3,9,1,3,0.0945879986853262,0.0004824268192052,3,3,-1,3,3,0.096873348554579,0.0930950211101565,-0.1093576320317437,0.0900051305112585,0.1917665964864559,1,0.0004824268192052,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
12db610090455243,2,3,15,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1b2ded48330b5b03,2,3,17,1,5,0.102286105147456,0.0020229374388232,5,5,-1,5,5,0.0744339561251697,0.071262230867445,-0.0029641724214789,0.0734976278921347,0.1752590938673321,1,0.0020229374388232,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
2322ed0c8d8e5d5f,2,3,12,1,25,0.3004723276941828,0.0026175350087694,25,25,25,25,25,0.2172131592978684,0.2112751261788953,0.0316145571606864,0.0783523978328329,0.1801138638080303,1,0.0026175350087694,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
253b0edab17c5d6d,2,3,17,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
326079b8c9395f39,2,3,1,0,23,0.0981394250108717,-0.0004300676556301,-1,-1,23,-1,23,-0.0706389531177565,-0.0749179995477308,0.09316583870447,-0.0476776549294619,0.0540838110457354,1,-0.0004300676556301,0,1,1,0,0,1,1,0,mild_harm
460cfd36104e5450,2,3,16,1,6,0.177870682733008,-0.0017542777046561,-1,-1,6,-1,6,-0.0153371483942192,-0.019238026948237,0.122729355087326,-0.0504307832952948,0.0513306826799025,1,-0.0017542777046561,0,1,1,0,0,1,1,0,mild_harm
5b06ed05f63a5554,2,3,14,1,3,0.0942051171985382,0.0001472774073248,3,3,-1,3,3,0.1023724142519809,0.098462047879917,-0.1212135416982133,0.1002490889280457,0.2020105549032431,1,0.0001472774073248,1,0,0,1,1,0,1,0,near_zero_positive_le_0p01
5da895ba0a415a80,2,3,16,1,6,0.0769295070032463,-0.002026025418937,-1,-1,6,-1,6,-0.0269096478115363,-0.0310099358105489,0.0144417335753407,-0.0598040413427054,0.0419574246324919,1,-0.002026025418937,0,1,1,0,0,1,1,0,mild_harm
5e16781ce6685597,2,3,12,1,9,0.1119610757494009,0.9893989870341496,-1,-1,9,-1,9,-0.1098059068832361,-0.1138102984944872,0.1604625443404541,-0.082289200345654,0.0194722656295433,1,0.9893989870341496,0,1,1,0,0,1,1,0,material_positive_gt_0p2
5f9c0089a0a355fe,2,3,1,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
628e147a02bf5128,2,3,15,1,2,0.0364822886640526,0.0001771564187642,-1,-1,2,-1,2,-0.1222767028528591,-0.1264806464016105,0.0749636335006014,-0.0888782119276776,0.0128832540475197,1,0.0001771564187642,0,1,1,0,0,1,1,0,near_zero_positive_le_0p01
767b810b38de5665,2,3,10,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
1fd9a12a263556d8,3,4,4,0,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
399cc87ac7c55646,3,4,16,1,22,0.2928596543067295,0.0005082323875802,22,22,-1,-1,22,0.1706304256128696,0.1676933287549595,-0.064075978312074,-0.0201554843356557,0.1453149151268202,1,0.0005082323875802,1,0,0,1,0,1,1,0,near_zero_positive_le_0p01
41fdae5fd40d5324,3,4,19,1,22,0.1220973388524979,-4.641914139513759e-05,-1,-1,22,-1,22,-0.0026131259742899,-0.0055506225583277,0.0088791456179399,-0.0003065748436029,0.1651638246188729,1,-4.641914139513759e-05,0,1,1,0,0,1,1,0,mild_harm
46eb37ed09fc5718,3,4,22,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
538f3eb865185615,3,4,26,0,19,0.3564730712372098,-9.282299746971034e-05,19,19,19,-1,19,0.1015703024173527,0.0995147069957924,0.0340729989702803,-0.017873660044903,0.1475967394175728,1,-9.282299746971034e-05,1,0,1,0,0,1,1,0,mild_harm
667054412512521b,3,4,11,0,9,0.0352653553706854,-0.0001064360320568,-1,-1,9,-1,9,-0.1328384396043946,-0.1359427822546831,0.0649946030120941,-0.0210276550339121,0.1444427444285638,1,-0.0001064360320568,0,1,1,0,0,1,1,0,mild_harm
86f569f804fb5848,3,4,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
98dbc922be205d29,3,4,16,1,26,0.5185924505967953,0.0002245069518684,26,26,26,26,26,0.0806943821578261,0.0796693467883381,0.0622313307206396,0.0750496238689934,0.2405200233314693,1,0.0002245069518684,1,0,1,0,1,0,1,0,near_zero_positive_le_0p01
ba95a132236555b4,3,4,9,0,25,0.2761618716830546,-0.0004200205574278,-1,-1,25,25,25,-0.0769067127132998,-0.0787753406994771,0.2297058638515101,0.021851002394195,0.1873214018566709,1,-0.0004200205574278,0,1,1,0,1,0,1,0,mild_harm
bc346dea1bcd5cc3,3,4,29,1,28,0.0546752111961481,-9.483449810643307e-05,28,-1,-1,-1,28,0.0021376548800902,-0.003727844808962,-0.0661220264127479,-0.1313950452502936,0.0340753542121822,1,-9.483449810643307e-05,0,1,0,1,0,1,1,0,mild_harm
c0426fcae01a50cf,3,4,17,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
c075c65bf21d5842,3,4,14,1,9,0.2148766836622629,-0.0004111885782156,-1,-1,9,9,9,-0.0660201285526415,-0.0695089809401391,0.1056480352337227,0.0187536572041501,0.1842240566666261,1,-0.0004111885782156,0,1,1,0,1,0,1,0,mild_harm
d1f387a440e25adc,3,4,17,1,26,0.0897864051838182,-0.0001685254469512,-1,-1,26,26,26,-0.0396846757201043,-0.0419671159509767,0.0980726332989447,0.0087252284606329,0.1741956279231089,1,-0.0001685254469512,0,1,1,0,1,0,1,0,mild_harm
f462fca7c1f8594c,3,4,5,1,20,0.0344900477082446,-7.948029409162718e-05,-1,-1,20,-1,20,-0.0611498350073419,-0.0637339342698829,0.0666486225290841,-0.0593482868400675,0.1061221126224084,1,-7.948029409162718e-05,0,1,1,0,0,1,1,0,mild_harm
f5b6478d00565e99,3,4,2,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
258a909f4194587f,3,4,14,1,24,0.2065552985850331,-0.0001065721827559,-1,-1,24,24,24,-0.104299850062101,-0.1076544875432277,0.1682736846316359,0.005848677573914,0.17131907703639,1,-0.0001065721827559,0,1,1,0,1,0,1,0,mild_harm
09be490c13cb56b6,3,4,19,1,23,0.1040684484915912,-8.767266422510158e-05,-1,-1,23,-1,23,-0.0335752993609472,-0.0370133237452615,0.0322448474232187,-0.0419493964509395,0.1235210030115363,1,-8.767266422510158e-05,0,1,1,0,0,1,1,0,mild_harm
2f4a06067a6f5d7f,3,4,3,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
33cd12f0c4a75e41,3,4,16,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3cd8e7898e005bc4,3,4,8,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
3f68aa4cebd65ce8,3,4,21,1,23,0.1727381425291408,-0.0006958824434317,-1,-1,23,-1,23,-0.1225689727743185,-0.1260496402298057,0.1584061376595442,-0.0233788203435072,0.1420915791189687,1,-0.0006958824434317,0,1,1,0,0,1,1,0,mild_harm
420b77ddd4f052b3,3,4,18,1,-1,,,-1,-1,-1,-1,-1,,,,,,0,,0,0,0,0,0,0,0,0,RSMR_abstain
56e384e4189f536f,3,4,19,1,3,0.1176736695860186,-1.771524733840124e-05,3,3,-1,-1,3,0.0105326291662167,0.0088413766602093,-0.0415073022929707,-0.0030360585127661,0.1624343409497097,1,-1.771524733840124e-05,1,0,0,1,0,1,1,0,mild_harm
7f9f132592f45a84,3,4,25,0,14,0.5086064863817903,-0.0006534868726856,14,14,14,14,14,0.0636287101635907,0.0586637773007942,0.0906452761938552,0.090364014453643,0.2558344139161189,1,-0.0006534868726856,1,0,1,0,1,0,1,0,mild_harm
9d81a9a1677354a1,3,4,10,1,26,0.1085999698418506,-0.000407588063553,-1,-1,26,26,26,-0.0527265226156672,-0.0534466668450903,0.31366463705876,0.02060602134718,0.186076420809656,1,-0.000407588063553,0,1,1,0,1,0,1,0,mild_harm
