scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,dense_selected_action,dense_value,hurdle_selected_action,hurdle_value,sign_shift_selected_action,sign_shift_value,sdfr_raw_selected_action,sdfr_raw_value,sdfr_main_selected_action,sdfr_main_value,selected_positive_probability,selected_positive_magnitude,selected_negative_magnitude,rsmr_outcome_class,dense_deletes_rsmr_proposal,dense_accepts_frozen_rsmr_winner,hurdle_deletes_rsmr_proposal,hurdle_accepts_frozen_rsmr_winner,sign_shift_deletes_rsmr_proposal,sign_shift_accepts_frozen_rsmr_winner,sdfr_raw_deletes_rsmr_proposal,sdfr_raw_accepts_frozen_rsmr_winner,sdfr_main_deletes_rsmr_proposal,sdfr_main_accepts_frozen_rsmr_winner
1bd7b3ce5adf5826,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
581836f4f4365cc8,2,3,18,1,1,0.6314680991488936,-0.0003538411187793,1,0.1725673126162725,1,0.0802894923964934,1,0.0775030463006888,1,0.1342842764151346,1,0.1639253573940154,0.5849690940481681,0.2295578993513071,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
70b54ac4d8ae56de,2,3,1,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
72eb13d3a4255179,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
7fc2b30cb72a5d56,2,3,9,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
83aa0b7439d45dd8,2,3,5,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
8675d815740a5a0b,2,3,22,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
9070daa02ad0542c,2,3,3,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
9771a60ee60a5d27,2,3,5,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
9c2eb9c5b45f522b,2,3,29,1,25,0.073651212373821,3.822718737644948e-05,-1,-0.0102595338194996,-1,-0.0029870148308903,-1,-0.0085084952454009,25,0.0367494338743269,25,0.0663905148532076,0.4958683848189182,0.2062511365156038,0.1299739633135205,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
bb1419c18f39553e,2,3,21,1,22,0.1391845165006192,0.0,22,0.0006013362323248,22,0.0024384407233076,-1,-0.0030554666993371,22,0.0438856418956646,22,0.0735267228745453,0.5092444759514476,0.2090699294277032,0.127521875325362,mild_harm,0,1,0,1,1,0,0,1,0,1
c56712e13eb759f5,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
b003a3bfbdb252e3,2,3,10,1,26,0.1487912521164641,0.9897842141886242,-1,-0.0042129317684796,-1,-0.0019997681625335,-1,-0.0076395768976539,26,0.0389247913788798,26,0.0685658723577606,0.5152713740095788,0.2043605900775981,0.1369351160728107,material_positive_gt_0p2,1,0,1,0,1,0,0,1,0,1
0f9ba65f3e2e5c1d,2,3,2,0,25,0.1375998380641172,-0.000127998102426,-1,-0.0152927018517836,-1,-0.0021669123097378,-1,-0.0081513590240487,25,0.0412661014803614,25,0.0709071824592421,0.5007753691874058,0.2231543801987266,0.1411871756702283,mild_harm,1,0,1,0,1,0,0,1,0,1
2709051d421d536a,2,3,26,1,27,0.1563648694025691,-1.0131592304229995e-05,-1,-0.010344706849368,-1,-0.0103938542968312,-1,-0.0173009347616614,27,0.0367926016123737,27,0.0664336825912544,0.5215142293548584,0.2334685379607399,0.1775696755334426,mild_harm,1,0,1,0,1,0,0,1,0,1
2bf633d593a957ad,2,3,11,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
2cfe30b626795e99,2,3,7,1,10,0.2991193499749825,-0.1894030885848565,-1,-0.1654027583867793,-1,-0.0642073317530626,-1,-0.0895219427750154,10,0.1059243721592175,10,0.1355654531380983,0.3826601375926626,1.1448644405851176,0.5380660353030238,mild_harm,1,0,1,0,1,0,0,1,0,1
4a42412827f55dc1,2,3,16,1,24,0.0519914090775093,0.0,-1,-0.0302041619649976,-1,-0.0133137732700528,-1,-0.0199791697509427,24,0.0313167006617661,24,0.0609577816406469,0.4916752682037856,0.2343377325921098,0.1650546621335005,mild_harm,1,0,1,0,1,0,0,1,0,1
60183447caa4548b,2,3,17,1,3,0.081899214436054,-6.448373179882786e-05,-1,-0.0292228362112731,-1,-0.0146314814047425,-1,-0.0206626311012309,3,0.0247107431315718,3,0.0543518241104526,0.5050826065311439,0.2013785446562605,0.1555856757491513,mild_harm,1,0,1,0,1,0,0,1,0,1
618892326e0c530e,2,3,24,0,17,0.075314314514665,-1.1183486133825582e-05,-1,-0.0308474961129174,-1,-0.0116678368709457,-1,-0.0178965097435518,17,0.030216529911404,17,0.0598576108902847,0.50165982258248,0.2155365767881639,0.1563380086348268,mild_harm,1,0,1,0,1,0,0,1,0,1
63d0c4a8acfa5fc2,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
8aeb517756f55681,2,3,14,1,15,0.0511970865472726,1.1431345063428466e-05,-1,-0.0120271855222591,15,0.0233172613815798,15,0.0173342470446511,15,0.0749023840357134,15,0.1045434650145941,0.4553261437293797,0.2898986772005093,0.1048261488391957,near_zero_positive_le_0p01,1,0,0,1,0,1,0,1,0,1
ab77602df4a154f7,2,3,11,1,10,0.0393448809408223,-0.0001715479505914,-1,-0.0091625930224556,10,0.0043138702990386,-1,-0.0018027390955902,10,0.0509212021311135,10,0.0805622831099942,0.475535381888569,0.2517039444969216,0.1311297785649238,mild_harm,1,0,0,1,1,0,0,1,0,1
acdcf9be0fc85495,2,3,23,1,13,0.1510483237136072,1.6302977381565595e-05,-1,-0.0311675253083982,-1,-0.0396988847115,-1,-0.0493541199112955,13,0.0180259933984849,13,0.0476670743773657,0.4877480698023768,0.3070864410212468,0.2572070844540879,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
be58ded948ea5c00,2,3,4,0,2,0.0501064163029145,-0.0012929431468249,2,0.2312110816096863,2,0.1687319064731306,2,0.1612512943433652,2,0.2877860754554979,2,0.3174271564343786,0.5350850877431745,0.5578015232116944,0.0229831335881206,mild_harm,0,1,0,1,0,1,0,1,0,1
d74df20dba705137,2,3,19,1,23,0.0858643709150893,-8.57298430055383e-05,-1,-0.0462615218365733,-1,-0.0186809699225391,-1,-0.0252622026791821,23,0.0234217136598168,23,0.0530627946386975,0.495478320860764,0.2198373292973349,0.1694732271342987,mild_harm,1,0,1,0,1,0,0,1,0,1
ec0f4f7c37615b20,2,3,5,0,2,0.0954451167856291,-0.7737388310596343,2,0.0347725328656698,2,0.0648407363174229,2,0.0571322989781241,2,0.1443742409211468,2,0.1740153219000275,0.4963515958679776,0.4072264953747598,0.1146698360682184,catastrophe,0,1,0,1,0,1,0,1,0,1
ec57eef8dffd515e,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
f73c53f115a550d5,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
06f8d2f6dca3537c,2,3,6,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
79e0120026c25eed,2,3,2,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
884e1c90e87b5fab,2,3,16,1,7,0.1830596053222681,-2.0925029926001974e-05,7,0.1176221123495985,7,0.0801680701319532,7,0.077284812605197,7,0.1339061576793263,7,0.163547238658207,0.5698989428633263,0.2349647413040381,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
8c1a6d183a275d96,2,3,12,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
bd8986c6178e5d2a,2,3,1,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
c1dd6c577b0f573a,2,3,5,0,1,0.0776118871430176,-0.2477531754664172,1,0.0076671917235462,1,0.0090039328436672,1,0.0033387376224345,1,0.053877860299589,1,0.0835189412784698,0.481310552252099,0.2390914186854486,0.117988447099442,mild_harm,0,1,0,1,0,1,0,1,0,1
d1d6c7f48e6d5708,2,3,15,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
0fd565e4e40058b8,2,3,15,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
25708e54a75c59eb,2,3,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
321b3f53510c5059,2,3,7,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
3e07748ebae855b8,2,3,12,1,23,0.1816544829710277,-2.1420662570744223e-05,23,0.0072133816200226,23,0.0294595071361402,23,0.0256080896187223,23,0.0687135771396391,23,0.0983546581185198,0.5204055279290898,0.1915660297636295,0.0645929957845759,mild_harm,0,1,0,1,0,1,0,1,0,1
46f297276986585b,2,3,4,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
4d6fb0d27a0f51ce,2,3,7,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
5583fb05984f5685,2,3,17,0,2,0.1166510411835945,-0.0004475013362128,2,0.0265999321737507,2,0.0229779857169243,2,0.0220899648004933,2,0.038273785107253,2,0.0679148660861337,0.5378321355529307,0.0711630685063189,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
97b8db1dfd4f5fb3,2,3,18,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
edf9d12992c9551c,2,3,16,1,13,0.145948148399534,0.0,13,0.004006409023781,-1,-0.0107005374943137,-1,-0.0146196999530562,13,0.014040838863026,13,0.0436819198419067,0.5541403647734324,0.1157499600170587,0.1123691903122783,mild_harm,0,1,1,0,1,0,0,1,0,1
f94f2bcde8345a9a,2,3,3,0,15,0.1621689269535773,0.0,15,0.0044601086846657,15,0.0107181131373207,15,0.0103434272511134,15,0.0179213554868489,15,0.0475624364657296,0.5819410727120944,0.0307958250881447,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
0bb64f8f31ba5310,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
440a7c7dd1395be4,2,3,17,1,22,0.3464565185401473,0.0054980933307104,22,0.0968270947802354,22,0.0319680808478519,22,0.0308431549562716,22,0.0534398445397107,22,0.0830809255185915,0.5791805034493934,0.0922680308149912,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
630c3828efa0518a,2,3,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
66a39f4cabc85bc4,2,3,14,1,6,0.3664261797426085,-1.1789312648981811,6,0.0450076989184093,6,0.0132953882552111,6,0.0103989805985991,6,0.0399259702952423,6,0.069567051274123,0.5560389796848998,0.1219425161957628,0.0627956525793009,catastrophe,0,1,0,1,0,1,0,1,0,1
684af4044c445d01,2,3,4,1,9,0.0782435659244217,-6.066455971449631e-05,-1,-0.1276501190631372,-1,-0.051315909571271,-1,-0.0607620428065192,9,0.0025270707162283,9,0.032168151695109,0.4459263501232018,0.3133062196279477,0.2475924063594514,mild_harm,1,0,1,0,1,0,0,1,0,1
69f12cf621135ce3,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
71589a780d925ed6,2,3,17,1,3,0.1988127549864715,0.9912868022998796,3,0.0478102438198542,3,0.0307361514297934,3,0.029540006296073,3,0.0511819671626434,3,0.0808230481415242,0.5346037332525431,0.0957381401945157,0.0,material_positive_gt_0p2,0,1,0,1,0,1,0,1,0,1
7c39359aaa345e52,2,3,11,1,9,0.1375659597353667,0.0004377499253883,9,0.0642756997263687,9,0.0552102983931209,9,0.0530989326104914,9,0.0920009223424869,9,0.1216420033213676,0.5426676853993155,0.169534550919112,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
93ccd00db2005d2d,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
a1c64a274ecc54b0,2,3,1,1,20,0.0672836229915809,9.327751190868484e-05,-1,-0.001680973545002,-1,-0.005079734886681,-1,-0.010169664967244,20,0.0307017270449021,20,0.0603428080237828,0.5059674000198838,0.1822102497116329,0.1244669263954269,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
a71d387393a559d4,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
c65275d1d5af5014,2,3,17,0,3,0.1100294316323377,-0.0002589660743251,3,0.0915400690266045,3,0.0244856267182579,3,0.0235740448267184,3,0.0408451500016161,3,0.0704862309804968,0.5547817383744408,0.0736238184791302,0.0,mild_harm,0,1,0,1,0,1,0,1,0,1
cd7aee35baa65cec,2,3,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
dc6d75a4555c5fd6,2,3,10,1,21,0.0346460631531994,3.0565711064264086e-05,-1,-0.0500139805115681,-1,-0.0349546104673336,-1,-0.0406901389038357,-1,-0.0045883524808929,21,0.0250527284979877,0.4890264229755386,0.1621320386925147,0.1641478291320918,near_zero_positive_le_0p01,1,0,1,0,1,0,1,0,0,1
24e5d608f799503b,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
2fdb08ec2f205723,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
77e69dcde5805f89,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
79a429b2a2b450e7,2,3,17,1,3,0.1811866113655169,4.5840236171379445e-05,3,0.0389501477163127,3,0.0098968355333199,3,0.0095335737915287,3,0.0165181772762699,3,0.0461592582551506,0.5610532756487272,0.0294413703532351,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
8724d825e1c15a99,2,3,18,1,3,0.1498366784107047,0.0005389120473116,3,0.0571688960016413,-1,0.0,-1,0.0,-1,0.0,3,0.0296410809788807,0.5772105909899984,0.0,0.0,near_zero_positive_le_0p01,0,1,1,0,1,0,1,0,0,1
dd63e7a132215419,2,3,9,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
0e59b30dfd9d5121,2,3,19,1,21,0.0242202976862277,0.000267652710434,21,0.0154181491322609,-1,-0.0059102377543605,-1,-0.010184102144409,21,0.0235095876856596,21,0.0531506686645403,0.5146822961965402,0.1474307538523524,0.1079095421960221,near_zero_positive_le_0p01,0,1,1,0,1,0,0,1,0,1
38eeabce6a485364,2,3,15,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
5aa3112549445a00,2,3,4,0,20,0.0754684755646449,-5.174224078752232e-06,-1,-0.0083473635700626,-1,-0.0037656887636244,-1,-0.0091797385454101,20,0.0348981029934131,20,0.0645391839722938,0.4986835961981338,0.1996179457426484,0.128956666019581,mild_harm,1,0,1,0,1,0,0,1,0,1
683e8d239bf75a5d,2,3,17,1,22,0.0382279740013438,-0.0001595440631732,22,0.0091496154067868,22,5.495301570181826e-05,-1,-0.004672450696365,22,0.0349868419201335,22,0.0646279228990142,0.5045038695033935,0.1780167684585526,0.1106432588055728,mild_harm,0,1,0,1,1,0,0,1,0,1
713177596893526a,2,3,23,1,1,0.3351266791047002,0.9896099772717104,1,0.0993538900184242,1,0.0441176616361594,1,0.0426035243127115,1,0.0738162395949102,1,0.1034573205737909,0.5895679337151571,0.1252039593296023,0.0,material_positive_gt_0p2,0,1,0,1,0,1,0,1,0,1
8be5348ca3425c10,2,3,10,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
90244d4079fe5582,2,3,13,1,1,0.528581605465504,0.0010825669911689,1,0.1533005229807903,-1,0.0,-1,0.0,-1,0.0,1,0.0296410809788807,0.6089729873978736,0.0,0.0,near_zero_positive_le_0p01,0,1,1,0,1,0,1,0,0,1
a63aaf23916e5f10,2,3,8,1,0,0.126020086422877,-9.402019237750216e-05,-1,-0.0446759348103279,-1,-0.015248785685534,-1,-0.021997980545572,0,0.0292637758220949,0,0.0589048568009756,0.49761494248916,0.2311101157033231,0.1706660455569527,mild_harm,1,0,1,0,1,0,0,1,0,1
ac29e7c780d75eee,2,3,3,0,17,0.0513032791634178,-1.1126175523124004e-06,-1,-0.0301127600278416,-1,-0.0122688871739675,-1,-0.0181975344701335,17,0.0272760845056521,17,0.0569171654845328,0.492219403047806,0.2074431076415449,0.1473696288381338,mild_harm,1,0,1,0,1,0,0,1,0,1
b4a3828e9a685c84,2,3,1,0,16,0.073244073087613,0.0,-1,-0.0214751804684617,-1,-0.0071668153733394,-1,-0.0129705281431907,16,0.0332191652610858,16,0.0628602462399666,0.4920421340421906,0.2115443670977789,0.1395186123098568,mild_harm,1,0,1,0,1,0,0,1,0,1
b9b7f27d456b5e0b,2,3,1,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
c6eebddd3a955416,2,3,16,0,3,0.2206431298405776,-0.0003261594811454,3,0.1033348446214258,-1,0.0,-1,0.0,-1,0.0,3,0.0296410809788807,0.5731917089938924,0.0,0.0,mild_harm,0,1,1,0,1,0,1,0,0,1
e06039dcbccd55a0,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
ee1f7084ec1a54cf,2,3,11,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
fa243f63e0525715,2,3,15,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
1c3f933be722564d,2,3,2,0,7,0.0163772575546554,-2.020616720138795,7,0.0059654325299876,7,0.0050243333711743,-1,-0.0004254264520124,7,0.0470025167237551,7,0.0766435977026358,0.4909869102376036,0.2194602917352757,0.1193478420438037,catastrophe,0,1,0,1,1,0,0,1,0,1
27d3a84b2d335113,2,3,13,1,0,0.0710031756706808,3.223411133512874e-06,-1,-0.0132382262881788,-1,-0.0024739699578044,-1,-0.0080711268154194,0,0.0380181512241951,0,0.0676592322030758,0.4862637481481019,0.2142711436240282,0.1288095554009728,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
37c65539bccb5da7,2,3,18,1,19,0.3096755280489328,3.19452974479645e-05,19,0.1698728220505014,19,0.1312418467913363,19,0.1265179505174732,19,0.2192090795096104,19,0.2488501604884912,0.5695561328042766,0.3848770417593588,0.0,near_zero_positive_le_0p01,0,1,0,1,0,1,0,1,0,1
3dae82a193c9501b,2,3,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
69a069b9a6985aaf,2,3,15,1,7,0.1634119045513961,0.0001744541430845,-1,-0.0204335484977881,7,0.0071568267600478,7,0.0001787777977325,7,0.0612035487622752,7,0.0908446297411559,0.4996397193664866,0.2775842189628852,0.1548655149101698,near_zero_positive_le_0p01,1,0,0,1,0,1,0,1,0,1
7d8759e340975895,2,3,12,1,14,0.1369317555161481,0.0001328599065542,-1,-0.004714592337447,14,0.0008560139031357,-1,-0.0049124663578777,14,0.0437613078894907,14,0.0734023888683714,0.5055514864549255,0.2181369991661265,0.1345300359239477,near_zero_positive_le_0p01,1,0,0,1,1,0,0,1,0,1
a99fbe3c63d15894,2,3,23,1,21,0.150472348272085,-3.527703285222117e-05,-1,-0.0209178849741101,-1,-0.0044166343889723,-1,-0.0107692762605244,21,0.0409284968283671,21,0.0705695778072479,0.5052655792309516,0.231076517793856,0.1532671077616693,mild_harm,1,0,1,0,1,0,0,1,0,1
aaf8a6e715785915,2,3,19,1,21,0.0851857097933432,1.1295703612024257e-05,-1,-0.0101148651473342,-1,-0.0022686705032442,-1,-0.007821664944949,21,0.0379528176028436,21,0.0675938985817243,0.4946379060838068,0.2092314408145544,0.1296911362319836,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
adb358cddcdf5ad4,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
ae3f167434e35c78,2,3,4,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
ae62df1371af5474,2,3,9,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
f0a54058d2af5c6c,2,3,16,1,4,0.0989469088352006,0.0006539796369151,-1,-0.0248469524406888,-1,-0.0001283930366949,-1,-0.0068975238818126,4,0.0498180464422346,4,0.0794591274211153,0.4918857436766302,0.2610773249679159,0.1546938837643844,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
f533a754e0245b89,2,3,7,1,10,0.0597686301894117,-0.0028522905766963,-1,-0.0067444856864501,-1,-0.003297522710287,-1,-0.0087814086101514,10,0.036056709920693,10,0.0656977908995737,0.4944509786046253,0.2048755391833626,0.1290561313729562,mild_harm,1,0,1,0,1,0,0,1,0,1
f9c3f5c430be54aa,2,3,2,1,2,0.1548735680896494,1.5646017807097174,-1,-0.023940650526818,-1,-0.0013222760648201,-1,-0.0082063632195432,2,0.0490663338996381,2,0.0787074148785188,0.4865570539583481,0.2663565801294397,0.156845740410717,material_positive_gt_0p2,1,0,1,0,1,0,0,1,0,1
02bb7e4c3012543c,2,3,8,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
105b657c237a5c20,2,3,11,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
11aaf0aadcfb5861,2,3,17,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
22b187e4a9c25c9b,2,3,14,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
2f2543566c675f13,2,3,11,1,1,0.0920906217169804,4.081237241626568e-05,1,0.0065198835450911,1,0.0021730732201045,-1,-0.0028928017194762,1,0.0403538448879272,1,0.0699949258668079,0.5030652260177899,0.1949707076336387,0.1161704538243973,near_zero_positive_le_0p01,0,1,0,1,1,0,0,1,0,1
359105de514f5258,2,3,12,1,9,0.0199806584066202,-0.0003807342187269,-1,-0.1286178863775783,-1,-0.0275300354630573,-1,-0.0369139683867052,9,0.0335954621836226,9,0.0632365431625034,0.4285984184160081,0.3680241986832231,0.2172537341718539,mild_harm,1,0,1,0,1,0,0,1,0,1
5740c711ed2d5d2f,2,3,17,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
5f01892cbea95932,2,3,14,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
75fd8a14d25350e5,2,3,12,1,14,0.0451435252879411,6.06032689663456,14,0.1446957925101061,14,0.003013128480011,14,0.0024285098413516,14,0.0086261503469162,14,0.038267231325797,0.6030261653040335,0.0236286550039001,0.0141635200609223,material_positive_gt_0p2,0,1,0,1,0,1,0,1,0,1
78dae1caad5656a7,2,3,15,1,17,0.0083001771523453,0.0001282766357064,17,0.04063788769334,-1,-0.0028593199479046,-1,-0.0061503942246598,17,0.0203897613080481,17,0.0500308422869288,0.5234132506603432,0.1144345839812421,0.0828953308842036,near_zero_positive_le_0p01,0,1,1,0,1,0,0,1,0,1
a9e5024892425a19,2,3,10,1,9,0.1413417836220566,0.1097359060698885,-1,-0.0457586454411168,-1,-0.0053960821054706,-1,-0.0149140508622045,9,0.0630416562728115,9,0.0926827372516922,0.4895992767929858,0.359775933527986,0.2215991777584875,small_positive_0p01_to_0p2,1,0,1,0,1,0,0,1,0,1
aaddf9a720325142,2,3,11,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
d32e31e6812d546f,2,3,9,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
e034837cf84e5081,2,3,8,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
e865980d1e455826,2,3,16,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
f125490e18b15e5c,2,3,21,1,19,0.083432429385926,2.2940688254813324e-05,-1,-0.0040409400874055,-1,-0.0008518500233904,-1,-0.0062146238729431,19,0.0384544870788922,19,0.0680955680577729,0.4984190392840564,0.2028225838917406,0.124877447979951,near_zero_positive_le_0p01,1,0,1,0,1,0,0,1,0,1
f1d77af4b7285825,2,3,7,1,9,0.1941999423083564,-0.0001714905660601,-1,-0.0431400830765064,-1,-0.0138301663009439,-1,-0.0218890341874069,9,0.0406952376485156,9,0.0703363186273964,0.5123319916960468,0.2747083256167217,0.2051531456782143,mild_harm,1,0,1,0,1,0,0,1,0,1
2d8cf993fd4159e2,2,3,12,1,2,0.234862503030595,-0.0050927070549839,2,0.0888590405606065,-1,0.0,-1,0.0,-1,0.0,2,0.0296410809788807,0.5964094605980752,0.0,0.0,mild_harm,0,1,1,0,1,0,1,0,0,1
470e191769275e16,2,3,9,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
549a8da7bb0b5e8a,2,3,2,0,2,0.0738383346804003,-0.9131117959951052,2,0.0581521327190367,2,0.0759599666894677,2,0.0688095737854564,2,0.156770035159453,2,0.1864111161383338,0.5226183204995818,0.3913966324224607,0.1000897553847657,catastrophe,0,1,0,1,0,1,0,1,0,1
5c921b6094c95071,2,3,2,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
698c37f393b852d6,2,3,14,0,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
71dfd904537f5299,2,3,6,1,-1,,,-1,,-1,,-1,,-1,,-1,,,,,RSMR_abstain,0,0,0,0,0,0,0,0,0,0
