scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,teacher_best_action,teacher_best_improvement,mean_selected_action,mean_selected_teacher_improvement,pair_selected_action,pair_selected_teacher_improvement,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,factor_selected_action,factor_selected_score,factor_selected_teacher_improvement,context_selected_action,context_selected_score,context_selected_teacher_improvement,selected_policy_conformal_q,main_selected_action,main_selected_lower_bound,main_selected_teacher_improvement,factor_selected,context_selected,rsm_selected,fdsrc_to_fbcsr_transition,fbcsr_minus_fdsr_teacher_effect,fbcsr_effect_sign,fdsrc_catastrophe,fbcsr_catastrophe,rsmr_catastrophe,noop_scene
054033a129155c88,3,4,9,1,4,4.006057417599553,-1,nan,-1,nan,1,0.1640087550507574,3.994131535741196,1,0.5268594640157499,3.994131535741196,1,0.08370617259870233,3.994131535741196,2.3917722448700527,-1,-2.3080660722713504,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
188773ba51c15df2,3,4,15,1,8,0.0016352059495940985,3,0.000739734908030254,2,0.00021449111085392047,3,0.6043913756965275,0.000739734908030254,3,0.8068430400241084,0.000739734908030254,3,1.748489390355924,0.000739734908030254,2.3917722448700527,-1,-0.6432828545141287,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2796d5f962875a20,3,4,14,1,3,4.3732888624054e-05,3,4.3732888624054e-05,2,-0.00020220856592059744,9,0.11715548640348261,1.657555662096244e-05,9,0.4475812341296933,1.657555662096244e-05,9,0.30653522892883733,1.657555662096244e-05,2.3917722448700527,-1,-2.0852370159412152,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2840205769d65c01,3,4,1,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,2.3917722448700527,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,1
2e5568e60278518f,3,4,16,1,14,2.981373401109595,2,0.26603300201445823,-1,nan,-1,nan,nan,0,0.14216979630404292,0.26747487500151623,0,0.303439544713889,0.26747487500151623,2.3917722448700527,-1,-2.0883327001561636,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
3d35dcf889f65305,3,4,14,1,0,0.002026151196868159,-1,nan,-1,nan,-1,nan,nan,0,0.24413897342861585,0.002026151196868159,0,0.6270144608584797,0.002026151196868159,2.3917722448700527,-1,-1.764757784011573,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
3effd9932b505526,3,4,4,1,6,0.0008799872014671565,-1,nan,-1,nan,9,0.016867235875538455,-0.0005002665493637323,9,0.38530378428362577,-0.0005002665493637323,9,0.5376846815723972,-0.0005002665493637323,2.3917722448700527,-1,-1.8540875632976554,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
4f1e4809df7255cd,3,4,3,1,2,2.07385441754011e-05,-1,nan,-1,nan,9,0.11596109120638542,-0.0004685123638249935,9,0.47391904639436344,-0.0004685123638249935,9,0.31602622529435065,-0.0004685123638249935,2.3917722448700527,-1,-2.075746019575702,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5db6ae467e8f530f,3,4,1,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,2.3917722448700527,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,1
5e6ab34948a9514f,3,4,15,1,0,0.0035852426122873204,2,0.002017144269123694,0,0.0035852426122873204,2,0.4339535235807815,0.002017144269123694,0,0.7321236571754143,0.0035852426122873204,2,0.8965857751324408,0.002017144269123694,2.3917722448700527,-1,-1.4951864697376118,nan,1,1,1,winner_changed,-0.0015680983431636264,FBCSR_worse,0,0,0,0
6004adf688695a08,3,4,17,0,-1,0.0,3,-0.000410470519215167,2,-0.00045863705538184973,9,0.2851985341042844,-0.00019609272740783723,9,0.5960491791260296,-0.00019609272740783723,9,1.1321634628206507,-0.00019609272740783723,2.3917722448700527,-1,-1.259608782049402,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
637d23f7438f50f6,3,4,17,1,9,0.00035218214355414723,-1,nan,-1,nan,9,0.14363493550694809,0.00035218214355414723,9,0.5070807710568971,0.00035218214355414723,9,0.6969033138308418,0.00035218214355414723,2.3917722448700527,-1,-1.6948689310392109,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
6a35a43b5e295b97,3,4,16,1,3,9.041018076239027e-05,3,9.041018076239027e-05,3,9.041018076239027e-05,3,0.09001976382502824,9.041018076239027e-05,3,0.45273282122483743,9.041018076239027e-05,6,0.6738120416185341,-0.0018834220942109958,2.3917722448700527,-1,-1.7179602032515184,nan,1,1,1,winner_changed,-0.001973832274973386,FBCSR_worse,0,0,0,0
2a89f35c7f5e55de,4,0,15,1,9,4.260810092091569e-05,3,-6.618811858352279e-05,-1,nan,3,0.128003345304495,-6.618811858352279e-05,10,0.5000081689165201,-0.00021164536774158469,10,0.9339760242151747,-0.00021164536774158469,2.047834242390592,-1,-1.1138582181754173,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
35695122c3535595,4,0,12,0,-1,0.0,17,-0.0011059949578717254,-1,nan,-1,nan,nan,17,0.2747302833338826,-0.0011059949578717254,17,0.32003507759953864,-0.0011059949578717254,2.047834242390592,-1,-1.7277991647910533,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
5d0c2052e0a35e3f,4,0,17,1,20,0.0022120815036585917,23,0.002148367584822619,23,0.002148367584822619,24,0.39333654800360646,0.0017037782690954018,24,0.6331944618058138,0.0017037782690954018,24,0.5534724605929728,0.0017037782690954018,2.047834242390592,-1,-1.4943617817976191,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
62f95fe3004d54c9,4,0,3,1,3,0.00034877659976473296,-1,nan,-1,nan,26,0.0740367640274621,0.0002856012105940664,3,0.39520535724780914,0.00034877659976473296,-1,nan,nan,2.047834242390592,-1,nan,nan,1,0,1,FDSR_to_abstain,-0.00034877659976473296,FBCSR_worse,0,0,0,0
6a35bb3d0b895433,4,0,24,1,2,0.0034543715589681057,22,0.0033963359457440667,-1,nan,22,0.3630140261194227,0.0033963359457440667,22,0.5930903362780664,0.0033963359457440667,22,1.3182907827857684,0.0033963359457440667,2.047834242390592,-1,-0.7295434596048236,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
761122460ac451ca,4,0,28,1,15,0.002382046714448194,15,0.002382046714448194,-1,nan,17,0.10830056617782644,0.0023181671525582814,17,0.3049710963326622,0.0023181671525582814,17,1.1677532196597777,0.0023181671525582814,2.047834242390592,-1,-0.8800810227308142,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
8a15e547b0d15f42,4,0,5,1,22,0.0003160737425088882,-1,nan,-1,nan,26,0.07001753430146193,-0.0002700675501488149,26,0.3772805783094724,-0.0002700675501488149,-1,nan,nan,2.047834242390592,-1,nan,nan,1,0,1,FDSR_to_abstain,0.0002700675501488149,FBCSR_better,0,0,0,0
9c925a1f1799553e,4,0,2,1,16,0.0001990996306762095,-1,nan,-1,nan,9,0.07159935277549649,-0.9899525742542464,9,0.4364244378003338,-0.9899525742542464,9,0.27109063293376456,-0.9899525742542464,2.047834242390592,-1,-1.7767436094568274,nan,1,1,1,same_winner,0.0,equal,1,1,1,0
b7cc1a0b6eca5a11,4,0,4,1,2,0.0005091481529176239,-1,nan,-1,nan,9,0.15523603162344252,-0.9898243386149406,9,0.4947426031888452,-0.9898243386149406,9,0.496226001864433,-0.9898243386149406,2.047834242390592,-1,-1.5516082405261589,nan,1,1,1,same_winner,0.0,equal,1,1,1,0
0dd2b9715fc65e18,4,0,14,1,1,1.1719600151818246,10,-9.228003919126149e-05,-1,nan,10,0.14221009536783705,-9.228003919126149e-05,10,0.49454738531980097,-9.228003919126149e-05,10,0.5081264908550268,-9.228003919126149e-05,2.047834242390592,-1,-1.5397077515355653,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
6281e79a633155a3,4,0,12,1,1,0.0016695669591839657,-1,nan,-1,nan,24,0.16642656375072692,0.0014172612654294314,25,0.4619740867689619,0.0014172612654294314,25,0.5506486074779142,0.0014172612654294314,2.047834242390592,-1,-1.4971856349126778,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
16549991ac4b53ff,4,0,16,1,4,0.006705930981377506,7,0.0030688398930824867,7,0.0030688398930824867,-1,nan,nan,7,0.6448893511905753,0.0030688398930824867,18,1.4661706662966112,0.001025434497336164,2.047834242390592,-1,-0.5816635760939808,nan,1,1,0,winner_changed,-0.0020434053957463227,FBCSR_worse,0,0,0,0
254e4f21f68554f1,4,0,18,1,18,0.00014344487208873017,-1,nan,-1,nan,21,0.1547909017455164,-0.0001187025191262364,21,0.488878691459501,-0.0001187025191262364,21,0.7956880033027338,-0.0001187025191262364,2.047834242390592,-1,-1.2521462390878582,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2bdb803d07605094,4,0,6,1,1,0.0004256986551044973,1,0.0004256986551044973,-1,nan,23,0.13880946050030396,-0.00011608423180878161,22,0.490521077625408,-0.00011608423180878161,22,0.17654985644204585,-0.00011608423180878161,2.047834242390592,-1,-1.8712843859485462,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
3d78c0894c67503b,4,0,17,1,15,0.0006724368959665299,16,0.0006688265996053818,-1,nan,19,0.15285940004600523,-6.056209513917443e-06,19,0.48517398529684574,-6.056209513917443e-06,19,1.1746107960346481,-6.056209513917443e-06,2.047834242390592,-1,-0.8732234463559438,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
4d104d17dc625c04,4,0,8,1,0,0.0003866825304923438,1,0.000337903429567632,-1,nan,26,0.19510925533372464,-0.0004376932598653127,26,0.6077866665014731,-0.0004376932598653127,26,0.38149917038887593,-0.0004376932598653127,2.047834242390592,-1,-1.666335072001716,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
70f797bbed2158f6,4,0,17,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,3,0.20535896773939682,-2.4348268471641177e-05,3,1.5129481787154004,-2.4348268471641177e-05,2.047834242390592,-1,-0.5348860636751915,nan,1,1,0,same_winner,0.0,equal,0,0,0,1
83af8eb803795f59,4,0,16,1,1,0.00024533807598015045,-1,nan,-1,nan,-1,nan,nan,7,0.2512782584338208,4.066478200215329e-05,7,0.3466748413712627,4.066478200215329e-05,2.047834242390592,-1,-1.7011594010193294,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
953f6386bfae55d0,4,0,18,1,5,8.315849304199076e-06,5,8.315849304199076e-06,5,8.315849304199076e-06,17,0.3166235623280228,7.98645019531221e-06,19,0.7613714063314557,-1.1941146850586067e-05,19,0.968594921999921,-1.1941146850586067e-05,2.047834242390592,-1,-1.079239320390671,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
b39ff897a8695a97,4,0,18,1,25,6.430144203761756e-06,16,-6.033429349017183e-06,1,-0.0002832629380362661,11,0.3074438146314735,-0.0001397995856908807,1,0.6151779707624233,-0.0002832629380362661,1,0.5583072107017657,-0.0002832629380362661,2.047834242390592,-1,-1.4895270316888263,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
d5ef40ff0f715517,4,0,26,1,9,5.336352726459381e-05,8,-3.340992517752994e-05,-1,nan,27,0.116301684390159,-7.741929963334115e-06,27,0.4618632874548293,-7.741929963334115e-06,27,1.4071592245409272,-7.741929963334115e-06,2.047834242390592,-1,-0.6406750178496647,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
da9bf29b3087547f,4,0,17,0,-1,0.0,10,-0.0004132861441467073,-1,nan,12,0.265058934822036,-0.0006733096577692943,12,0.4882425507665737,-0.0006733096577692943,12,0.4419350287076353,-0.0006733096577692943,2.047834242390592,-1,-1.6058992136829566,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
eb02028413fb5a92,4,0,16,1,6,0.00015322607718459835,2,0.00010971866548104003,-1,nan,9,0.17074660360760854,-0.0006014981450510604,9,0.44373660656649816,-0.0006014981450510604,9,0.44801914541504023,-0.0006014981450510604,2.047834242390592,-1,-1.5998150969755518,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
ec65e8cddb3d5fbd,4,0,19,1,21,0.00013749113753438015,7,-0.0002423981301486488,-1,nan,23,0.13149130610895893,-7.281030565500259e-05,23,0.4457145571903016,-7.281030565500259e-05,23,0.3653770729017448,-7.281030565500259e-05,2.047834242390592,-1,-1.6824571694888473,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f2c4bbcda8c650a3,4,0,11,1,22,0.00018737106425703587,22,0.00018737106425703587,-1,nan,26,0.150082631756629,-0.0006146780819484832,26,0.46423270754553936,-0.0006146780819484832,26,0.3362074955194654,-0.0006146780819484832,2.047834242390592,-1,-1.7116267468711266,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f53a6e7af3825751,4,0,16,1,23,6.96009489009608e-05,21,2.0476601316321563e-05,10,-0.00010759926951720011,3,0.14060777623027695,-2.8481406136426912e-05,10,0.5993915215394531,-0.00010759926951720011,10,1.0509222467156238,-0.00010759926951720011,2.047834242390592,-1,-0.9969119956749681,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
f53af77bf6fa5703,4,0,1,1,7,0.0003615102259442171,-1,nan,-1,nan,-1,nan,nan,7,0.12326101947773939,0.0003615102259442171,-1,nan,nan,2.047834242390592,-1,nan,nan,1,0,0,FDSR_to_abstain,-0.0003615102259442171,FBCSR_worse,0,0,0,0
0be5fd7a2dbb5d87,4,0,14,1,6,0.0003068542699322663,11,-3.5815904569247436e-05,-1,nan,-1,nan,nan,3,0.3369582257256385,0.00015516156740424947,3,0.18531941897357024,0.00015516156740424947,2.047834242390592,-1,-1.8625148234170217,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
25c67c9a53ef53ce,4,0,4,1,18,0.0021180017713457347,22,0.0020756234128028158,-1,nan,22,0.10478030504117138,0.0020756234128028158,22,0.46225912257666235,0.0020756234128028158,22,0.26859325172889215,0.0020756234128028158,2.047834242390592,-1,-1.7792409906617,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
90efa9d50cc8521e,4,0,1,1,0,2.164918419647962,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,2.047834242390592,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,0
ac7fee08538b5bb0,4,0,13,1,22,0.00010143688693631248,22,0.00010143688693631248,-1,nan,24,0.05181172066527805,0.0,26,0.3770902164153583,-0.0001680688397960317,2,0.40952108482088834,5.6455250829756665e-06,2.047834242390592,-1,-1.6383131575697036,nan,1,1,1,winner_changed,0.00017371436487900738,FBCSR_better,0,0,0,0
c4292750158e5a5f,4,0,3,1,6,0.9762204023627215,17,-9.091283213347179e-05,-1,nan,6,0.18790558894166992,0.9762204023627215,6,0.5341803106407166,0.9762204023627215,6,0.08404214404757421,0.9762204023627215,2.047834242390592,-1,-1.9637920983430177,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
cae918485e635e35,4,0,14,0,-1,0.0,9,-0.9828781550706365,-1,nan,-1,nan,nan,8,0.34359473209532365,-0.9809829029003159,8,0.2697133217138642,-0.9809829029003159,2.047834242390592,-1,-1.7781209206767277,nan,1,1,0,same_winner,0.0,equal,1,1,0,1
4b308d5a04d05498,4,0,17,1,7,0.0004376620967114775,-1,nan,-1,nan,-1,nan,nan,7,0.21581676246551756,0.0004376620967114775,7,0.6255416514880365,0.0004376620967114775,2.047834242390592,-1,-1.4222925909025554,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
8fba4b45daa85b15,4,0,19,1,5,0.00019453220814469319,-1,nan,-1,nan,-1,nan,nan,19,0.45092735728079303,-0.00014465077742942256,19,1.1546377261562817,-0.00014465077742942256,2.047834242390592,-1,-0.8931965162343103,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
c9a1d813d64c52d1,4,0,4,0,-1,0.0,15,0.0,-1,nan,15,0.1807867626130011,0.0,15,0.5276324177120819,0.0,15,0.24232725347698555,0.0,2.047834242390592,-1,-1.8055069889136064,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
e747e181d08758c8,4,0,13,1,18,0.00018433779100887485,19,2.3391943844035257e-05,-1,nan,-1,nan,nan,18,0.25794453298137676,0.00018433779100887485,18,0.4800367434224381,0.00018433779100887485,2.047834242390592,-1,-1.567797498968154,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
f6db13314100532b,4,0,13,1,5,0.00012143064937530923,-1,nan,-1,nan,-1,nan,nan,5,0.2550399736559408,0.00012143064937530923,5,0.25013303283938626,0.00012143064937530923,2.047834242390592,-1,-1.7977012095512057,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
0fb7d56584065e6f,4,0,27,1,22,0.0029706021982478514,19,0.0008577479481697292,-1,nan,21,0.45379553284282875,0.0021822822965567035,21,0.5961109150671389,0.0021822822965567035,21,0.9854660255587451,0.0021822822965567035,2.047834242390592,-1,-1.062368216831847,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
2abb6fcc99585318,4,0,20,1,22,0.00020176594825461677,20,-0.0003386890395544462,-1,nan,-1,nan,nan,19,0.2442070348973001,-0.0007548626859672364,22,0.12560377084051583,0.00020176594825461677,2.047834242390592,-1,-1.9222304715500762,nan,1,1,0,winner_changed,0.0009566286342218532,FBCSR_better,0,0,0,0
32b190836fd35675,4,0,7,1,15,0.00018249847514089203,7,-0.00020880867580417564,7,-0.00020880867580417564,17,0.07947725479346503,4.21013753162695e-05,17,0.40425636982801294,4.21013753162695e-05,-1,nan,nan,2.047834242390592,-1,nan,nan,1,0,1,FDSR_to_abstain,-4.21013753162695e-05,FBCSR_worse,0,0,0,0
48428a15cb2d56c8,4,0,5,0,-1,0.0,-1,nan,-1,nan,-1,nan,nan,-1,nan,nan,-1,nan,nan,2.047834242390592,-1,nan,nan,0,0,0,both_abstain,0.0,equal,0,0,0,1
4d08ab0578415b3b,4,0,6,1,2,0.9889344323459256,-1,nan,-1,nan,-1,nan,nan,6,0.18630525303464557,0.9815328457224197,2,0.3467420054715433,0.9889344323459256,2.047834242390592,-1,-1.7010922369190487,nan,1,1,0,winner_changed,0.007401586623505874,FBCSR_better,0,0,0,0
58c0557c53635354,4,0,6,1,6,0.000403144216752844,6,0.000403144216752844,-1,nan,-1,nan,nan,9,0.23025000689628689,-0.0004888357896503295,9,0.26269470032299747,-0.0004888357896503295,2.047834242390592,-1,-1.7851395420675944,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
58e646ea48eb59d3,4,0,18,1,19,0.0006342690001708284,20,0.0006258938424292815,-1,nan,22,0.4074574322979462,0.00030974064748745533,22,0.563589483142468,0.00030974064748745533,22,0.7285755716117224,0.00030974064748745533,2.047834242390592,-1,-1.3192586707788696,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
9d7dd692cec75a40,4,0,17,1,3,1.9796763014895375,-1,nan,-1,nan,6,0.07138450995098608,-0.0009404101041611268,6,0.41332281565050594,-0.0009404101041611268,6,1.0183213241810882,-0.0009404101041611268,2.047834242390592,-1,-1.0295129182095037,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
ad4b812be67052a1,4,0,27,1,9,1.2362622845120725,22,0.000693030046671872,-1,nan,23,0.03257723264871261,0.00019181166812742845,23,0.24363670875790425,0.00019181166812742845,23,0.9605055673794759,0.00019181166812742845,2.047834242390592,-1,-1.0873286750111162,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
de3f8268d1675268,4,0,10,0,-1,0.0,20,-1.1714972390383727,-1,nan,21,0.09764228179680617,0.0,21,0.4353447612849622,0.0,21,0.8560361475949376,0.0,2.047834242390592,-1,-1.1917980947956544,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
f110d20f7a7957b7,4,0,17,1,3,0.000287736806459743,-1,nan,-1,nan,6,0.11059245864265059,-9.978644736091669e-06,6,0.45259404291949806,-9.978644736091669e-06,6,0.9256639281599378,-9.978644736091669e-06,2.047834242390592,-1,-1.122170314230654,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
4fc4718214135eee,4,0,12,1,9,0.989265655384527,-1,nan,-1,nan,9,0.054164516327368156,0.989265655384527,9,0.37512621779377625,0.989265655384527,9,0.3602107011828072,0.989265655384527,2.047834242390592,-1,-1.6876235412077847,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5d64681dd478516a,4,0,27,1,12,0.0010924539457684013,17,0.0008570625655353048,-1,nan,-1,nan,nan,-1,nan,nan,24,0.8650817286455927,-0.00011281840209864669,2.047834242390592,-1,-1.1827525137449992,nan,0,1,0,abstain_to_FBCSR,-0.00011281840209864669,FBCSR_worse,0,0,0,0
629734efb5f5564c,4,0,20,1,10,0.0004178750086341054,-1,nan,-1,nan,10,0.1707049247538192,0.0004178750086341054,10,0.3654698864316163,0.0004178750086341054,10,2.232620332050585,0.0004178750086341054,2.047834242390592,10,0.1847860896599931,0.0004178750086341054,1,1,1,same_winner,0.0,equal,0,0,0,0
69244009b6eb50bf,4,0,13,1,13,2.086232928566467e-05,-1,nan,-1,nan,17,0.10972137107521789,-4.581917114554468e-05,17,0.42003131600547483,-4.581917114554468e-05,17,0.09357448501979182,-4.581917114554468e-05,2.047834242390592,-1,-1.9542597573708003,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
908340fb165954b2,4,0,14,1,1,2.2217216980598864,9,0.24195385182611642,-1,nan,-1,nan,nan,3,0.2587332997418261,0.2418632370641455,17,0.23226168237515887,1.2319520321615038,2.047834242390592,-1,-1.815572560015433,nan,1,1,0,winner_changed,0.9900887950973584,FBCSR_better,0,0,0,0
9229af9b7f1c5848,4,0,17,1,2,8.604029383277312e-05,-1,nan,-1,nan,-1,nan,nan,2,0.26443692196725643,8.604029383277312e-05,2,0.4816928961212586,8.604029383277312e-05,2.047834242390592,-1,-1.5661413462693334,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
beeb2d538d7f53d8,4,0,18,1,2,0.0003096192132681086,-1,nan,-1,nan,3,0.043088076264370445,0.0002613140884786258,3,0.26183205825990225,0.0002613140884786258,3,1.028636614504021,0.0002613140884786258,2.047834242390592,-1,-1.0191976278865709,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
fbd37ced14a15418,4,0,17,1,11,0.9882327694698587,-1,nan,-1,nan,7,0.09847330136565129,0.0001307986882864709,7,0.4433299682989254,0.0001307986882864709,7,0.8844336618351504,0.0001307986882864709,2.047834242390592,-1,-1.1634005805554417,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
ff54f555627f5338,4,0,14,1,15,5.377799533309857e-05,-1,nan,-1,nan,9,0.11779417641250571,-0.0005246792767196751,9,0.4381122309002422,-0.0005246792767196751,9,0.5163906993118578,-0.0005246792767196751,2.047834242390592,-1,-1.5314435430787343,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
052f0d46a5c059a1,4,0,12,1,0,0.0031051245564599483,3,0.0003842606112360869,-1,nan,0,0.4183251706955458,0.0031051245564599483,0,0.645750871092468,0.0031051245564599483,0,0.657247389338429,0.0031051245564599483,2.047834242390592,-1,-1.390586853052163,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
0af516a5b2725ac6,4,0,12,0,-1,0.0,21,-0.000429710377495951,-1,nan,23,0.07094069994466955,-0.00016150210924070763,23,0.45928112670097465,-0.00016150210924070763,23,1.2368773403193103,-0.00016150210924070763,2.047834242390592,-1,-0.8109569020712817,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
103c7d249ab154af,4,0,17,1,9,0.9936651484772563,16,0.0039698864765465025,-1,nan,9,0.16770787690766137,0.9936651484772563,9,0.5022744440411931,0.9936651484772563,9,0.9145292883345936,0.9936651484772563,2.047834242390592,-1,-1.1333049540559985,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
30c657863dc05485,4,0,9,1,24,2.0204693938518643,-1,nan,-1,nan,2,0.16377853919151208,2.020336450465309,24,0.5155641450251537,2.0204693938518643,2,1.0701075530892075,2.020336450465309,2.047834242390592,-1,-0.9777266893013845,nan,1,1,1,winner_changed,-0.00013294338655533977,FBCSR_worse,0,0,0,0
431f7c6b100d5249,4,0,8,1,15,2.2618670693530518e-05,21,-9.228673037142698e-05,-1,nan,21,0.2740727649917469,-9.228673037142698e-05,21,0.6093739703797841,-9.228673037142698e-05,21,0.38177599295128206,-9.228673037142698e-05,2.047834242390592,-1,-1.66605824943931,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
4ace61964e9f5b4b,4,0,5,1,13,0.00023530808836214057,-1,nan,-1,nan,-1,nan,nan,15,0.18461380171506814,0.00019849640801550272,15,0.24174823128648382,0.00019849640801550272,2.047834242390592,-1,-1.8060860111041082,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
5098ce6b12fa5143,4,0,9,1,2,3.0360953602953655e-05,-1,nan,-1,nan,-1,nan,nan,9,0.3142392913713107,-0.00047123733293263914,9,0.1446326434851219,-0.00047123733293263914,2.047834242390592,-1,-1.90320159890547,nan,1,1,0,same_winner,0.0,equal,0,0,0,0
52092728a1c1574f,4,0,17,1,2,6.557078086810719e-05,-1,nan,-1,nan,-1,nan,nan,4,0.20317084150958253,-0.00013133277608989857,2,0.36705220568716923,6.557078086810719e-05,2.047834242390592,-1,-1.6807820367034227,nan,1,1,0,winner_changed,0.00019690355695800577,FBCSR_better,0,0,0,0
58f2e39eebc65d24,4,0,9,1,4,0.252118583945278,13,0.009804744760598894,-1,nan,0,0.07691635078076954,0.009800787047762327,13,0.4171160838614296,0.009804744760598894,13,0.13196915174129287,0.009804744760598894,2.047834242390592,-1,-1.915865090649299,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
5a917f5bb8815bd0,4,0,2,1,4,1.291429329298646,-1,nan,-1,nan,7,0.1667378500895651,0.23763340743854644,7,0.4753050652976623,0.23763340743854644,7,0.8177211278383336,0.23763340743854644,2.047834242390592,-1,-1.2301131145522584,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
6429eb85b6ba5938,4,0,17,1,3,7.38117248846315e-05,6,-4.805480735781131e-05,-1,nan,6,0.42758568957603904,-4.805480735781131e-05,6,0.7475552597634385,-4.805480735781131e-05,6,1.9777262844822636,-4.805480735781131e-05,2.047834242390592,-1,-0.07010795790832836,nan,1,1,1,same_winner,0.0,equal,0,0,0,0
6b416b289a3b5858,4,0,16,1,14,7.63614745835639e-06,7,-1.2322430411372798,7,-1.2322430411372798,6,0.3068556440334356,-0.00010571956639182645,7,0.9225704873860993,-1.2322430411372798,7,1.1566858449450816,-1.2322430411372798,2.047834242390592,-1,-0.8911483974455103,nan,1,1,1,same_winner,0.0,equal,1,1,0,0
6e9b901524355c0b,4,0,21,1,1,0.9899752547288477,-1,nan,-1,nan,21,0.13540235048749816,-0.00014058176156361846,23,0.4946249843091436,-0.0004152085080578738,22,1.1173118901305168,-0.00014058176156361846,2.047834242390592,-1,-0.9305223522600752,nan,1,1,1,winner_changed,0.00027462674649425534,FBCSR_better,0,0,0,0
8834fc612e1d524c,4,0,8,1,1,0.0023291719868779185,-1,nan,-1,nan,-1,nan,nan,19,0.15042869060438452,0.0023199403867125512,-1,nan,nan,2.047834242390592,-1,nan,nan,1,0,0,FDSR_to_abstain,-0.0023199403867125512,FBCSR_worse,0,0,0,0
9ddade724a6a54e2,4,0,16,1,3,0.9292438401492255,2,1.5740902814975755e-05,-1,nan,3,0.010030732030408579,0.9292438401492255,3,0.2955255428868113,0.9292438401492255,14,0.4701898235427022,-0.00027266200978770527,2.047834242390592,-1,-1.5776444188478898,nan,1,1,1,winner_changed,-0.9295165021590132,FBCSR_worse,0,0,0,0
a5fc167ac3e45fec,4,0,17,0,-1,0.0,-1,nan,-1,nan,0,0.007856870952265421,-0.00012697862088728584,0,0.2321282972736431,-0.00012697862088728584,0,1.6479763343099092,-0.00012697862088728584,2.047834242390592,-1,-0.3998579080806828,nan,1,1,1,same_winner,0.0,equal,0,0,0,1
