split,scenario_token,structural,expandable,fbic_reason,added_atoms,b16_final_action,b24_final_action,final_action_changed,b16_regret,b24_regret,b16_minus_b24_regret_gain,capacity_switch_effect,anchor16,incumbent16,icer_selected16,path16,anchor24,incumbent24,icer_selected24,path24,legacy_admissible16,legacy_admissible24,opportunity16,opportunity24,support_pos_opp16,support_pos_opp24,scalar_pos_opp16,scalar_pos_opp24,both_pos_opp16,both_pos_opp24,selected_positive16,selected_positive24,selected_teacher_improvement16,selected_teacher_improvement24,selected_support16,selected_support24,selected_scalar16,selected_scalar24,selected_dom16,selected_dom24,eligible_alt_count16,eligible_alt_count24,positive_alt_count16,positive_alt_count24,selected_decisive_atom_recall_16,selected_decisive_atom_recall_24,effective_selected_decisive_atom_recall_16,effective_selected_decisive_atom_recall_24,selected_interaction_decisive_atom_recall_16,selected_interaction_decisive_atom_recall_24,effective_selected_interaction_decisive_atom_recall_16,effective_selected_interaction_decisive_atom_recall_24,selected_soft_interaction_decisive_atom_recall_16,selected_soft_interaction_decisive_atom_recall_24,evidence_certificate_fraction_16,evidence_certificate_fraction_24,budget_vs_full_match_16,budget_vs_full_match_24,decisive_frontier_value_residual_rms_16,decisive_frontier_value_residual_rms_24
B,a8832669f31154af,0,0,6,0.0,10,10,0,43.0538085848093,43.0538085848093,0.0,unchanged,1,10,10,keep_incumbent,1,10,10,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,2.5547468662261963,2.5547468662261963,-0.9746670126914978,-0.9746670126914978,-5.638287544250488,-5.638287544250488,0,0,4,4,0.75,0.75,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.1624157428741455,0.1624157428741455
B,a8b97a44a1c557a6,0,0,6,0.0,4,4,0,0.0,0.0,0.0,unchanged,4,7,4,adm_inc_to_anchor,4,7,4,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6153846153846154,0.6153846153846154,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.0769684687256813,0.0769684687256813
B,a98ec65b17885a9e,0,1,0,8.0,21,21,0,0.0,0.0,0.0,unchanged,21,2,21,inadmissible_anchor_relative,21,2,21,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.4782608695652174,0.7391304347826086,0.6956521739130435,0.9565217391304348,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.17146137356758118,0.20647922158241272
B,a9bd77d795235a55,0,1,0,8.0,3,6,1,0.0939627643674612,6.183731137092764,-6.0897683727253025,B24_harmful,5,9,3,direct_alt,5,9,6,direct_alt,1,1,1,1,1,1,1,1,1,1,1,0,0.00013375313039869067,-0.00017073528823757442,0.23083063960075378,0.7098830342292786,0.17176887392997742,0.194792240858078,0.162436842918396,0.43289774656295776,2,3,9,9,0.631578947368421,0.7368421052631579,0.7894736842105263,0.8947368421052632,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.1137896478176117,0.13771343231201172
B,a9d5d3b2d4005c91,0,1,0,8.0,15,16,1,0.2125006914138794,0.0,0.2125006914138794,B24_beneficial,23,16,15,direct_alt,23,16,16,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,-1.0625034570832526e-05,nan,3.4916696548461914,4.2197723388671875,0.785151481628418,0.5977304577827454,0.5738614201545715,-3.4769418239593506,6,13,0,0,0.45454545454545453,0.6363636363636364,0.8181818181818182,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.3922266662120819,0.48722323775291443
B,aa382c63565551a5,0,1,0,8.0,17,17,0,0.0,0.0,0.0,unchanged,17,11,17,adm_inc_to_anchor,17,11,17,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.042987629771232605,0.05343437194824219
B,aa8acfdc13285ff8,1,1,1,0.0,12,12,0,102083.19801717997,102083.19801717997,0.0,unchanged,12,18,18,structural,12,18,18,structural,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.12691625952720642,0.12691625952720642
B,aaece56887d25aaf,0,1,0,8.0,4,4,0,25852.2494924739,25852.2494924739,0.0,unchanged,4,5,4,inadmissible_anchor_relative,4,5,4,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.4642857142857143,0.7142857142857143,0.6428571428571429,0.8928571428571429,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.6835605502128601,0.8602020740509033
B,aaee5be7577b5c44,0,1,0,8.0,19,19,0,0.1069999560713768,0.1069999560713768,0.0,unchanged,1,19,19,keep_incumbent,1,19,19,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,3.2267873287200928,3.3261685371398926,0.25745731592178345,-0.03191943094134331,-3.7943239212036133,-3.751899480819702,0,0,1,1,0.5555555555555556,0.7407407407407407,0.7777777777777778,0.9629629629629629,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.22255800664424896,0.2765935957431793
B,ad23daf1411c5679,0,1,0,8.0,9,9,0,4.857124604284763,4.857124604284763,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.7142857142857143,1.0,0.7142857142857143,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04340392351150513,0.05251706391572952
B,ae171c3acfa652cf,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,10,9,inadmissible_anchor_relative,9,10,9,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.032775405794382095,0.04072510823607445
B,ae7af56b7a3c55a4,0,1,0,8.0,9,9,0,3.6940479557961226,3.6940479557961226,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.4444444444444444,0.7777777777777778,0.6666666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.039288751780986786,0.04883037135004997
B,aed5df53a96d52c5,0,0,6,0.0,17,17,0,0.0,0.0,0.0,unchanged,0,11,17,direct_alt,0,11,17,direct_alt,1,1,1,1,1,1,1,1,1,1,1,1,0.00015738720893859835,0.00015738720893859835,1.917237401008606,1.917237401008606,0.005524993874132633,0.005524993874132633,0.05918705463409424,0.05918705463409424,1,1,4,4,0.8333333333333334,0.8333333333333334,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.12234696000814438,0.12234696000814438
B,af4d6fb9b0145c78,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.25,0.75,0.5,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04783731698989868,0.059455424547195435
B,af5fa261a49d5475,1,0,1,0.0,7,7,0,38.13000947237015,38.13000947237015,0.0,unchanged,16,7,7,structural,16,7,7,structural,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.7142857142857143,0.7142857142857143,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.1921541392803192,0.1921541392803192
B,af851a6a19995894,0,1,0,8.0,12,12,0,49289.901710644364,49289.901710644364,0.0,unchanged,12,19,12,inadmissible_anchor_relative,12,19,12,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.41935483870967744,0.6451612903225806,0.6774193548387096,0.9032258064516129,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.4404410123825073,0.5479193925857544
B,afa13a17be6e5b9d,0,1,0,8.0,17,17,0,0.0,0.0,0.0,unchanged,17,11,17,adm_inc_to_anchor,17,11,17,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5185185185185185,0.7407407407407407,0.6666666666666666,0.8888888888888888,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.05204107612371445,0.06417715549468994
B,afe7842bee8157bd,0,1,0,8.0,15,15,0,0.0,0.0,0.0,unchanged,15,11,15,adm_inc_to_anchor,15,11,15,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5357142857142857,0.7857142857142857,0.75,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.05791551247239113,0.06903243064880371
B,b057447d84325fa4,0,1,0,8.0,26,26,0,57835.91343323054,57835.91343323054,0.0,unchanged,26,2,26,inadmissible_anchor_relative,26,2,26,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5769230769230769,0.8461538461538461,0.7307692307692307,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.0839865505695343,0.0605849027633667
B,b05da69ae5c85a44,0,1,0,4.0,5,5,0,74512.4464291411,74512.4464291411,0.0,unchanged,5,4,5,inadmissible_anchor_relative,5,4,5,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.46153846153846156,0.5384615384615384,0.9230769230769231,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.07994416356086731,0.08704489469528198
B,b0d6660e49e85b47,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6666666666666666,1.0,0.6666666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.05641935020685196,0.06892316788434982
B,b3bcbbe36a565bfa,0,1,0,8.0,19,19,0,0.0,0.0,0.0,unchanged,9,0,19,direct_alt,9,21,19,direct_alt,1,1,1,1,1,1,1,1,1,1,1,1,0.00012004873901605428,6.633619444906813e-05,1.2556061744689941,1.8074833154678345,0.3847770392894745,0.27509844303131104,0.4327220022678375,0.6655094623565674,4,2,4,3,0.6,0.9,0.65,0.95,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.07999972999095917,0.09665156900882721
B,b3ee200250765190,0,1,0,8.0,4,4,0,0.43443207861855626,0.43443207861855626,0.0,unchanged,4,0,4,adm_inc_to_anchor,4,0,4,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6666666666666666,1.0,0.6666666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.039681125432252884,0.04804151877760887
B,b4cbb03da3d554a4,0,1,0,8.0,15,15,0,243.58346566011824,243.58346566011824,0.0,unchanged,26,5,15,direct_alt,26,5,15,direct_alt,1,1,1,1,1,1,1,1,1,1,1,1,1.2243857021287905,1.2243857021287905,1.3733221292495728,1.6162810325622559,0.7412071824073792,1.13311767578125,0.7345092296600342,0.9842257499694824,14,14,26,26,0.25,0.875,0.375,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.18568436801433563,0.22675588726997375
B,b4df912e7f96525c,0,0,6,0.0,3,3,0,0.07276535034179688,0.07276535034179688,0.0,unchanged,18,3,3,keep_incumbent,18,3,3,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,0.7281818985939026,0.7281818985939026,-0.3567746579647064,-0.3567746579647064,-2.8665170669555664,-2.8665170669555664,0,0,1,1,0.75,0.75,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.07639822363853455,0.07639822363853455
B,b545625c98cd5630,0,1,0,8.0,24,24,0,4872.645083185285,4872.645083185285,0.0,unchanged,24,22,24,adm_inc_to_anchor,24,22,24,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,11,11,0.55,0.9,0.65,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04358955845236778,0.054422490298748016
B,b69d49740a42592d,0,1,0,8.0,9,9,0,19577.679468806135,19577.679468806135,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,4,4,0.38461538461538464,0.6923076923076923,0.6923076923076923,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.05089463293552399,0.06240824609994888
B,b723cc4db415524c,0,1,0,6.0,17,20,1,0.7450288534164429,3.849170371890068,-3.104141518473625,B24_harmful,2,20,17,direct_alt,2,20,20,keep_incumbent,1,1,1,1,1,1,1,1,1,1,1,0,0.00015520707592298066,nan,2.2641043663024902,3.255194902420044,0.36068958044052124,0.04468374699354172,0.030924014747142792,-4.648127555847168,3,5,7,7,0.47058823529411764,0.7058823529411765,0.7647058823529411,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.21826329827308655,0.25441983342170715
B,b7afa813cb745fae,0,1,0,8.0,10,10,0,52.14703814545646,52.14703814545646,0.0,unchanged,10,2,10,inadmissible_anchor_relative,10,2,10,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5625,0.9375,0.625,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.3479829430580139,0.4390644431114197
B,b7b28f36d13d5562,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,4,9,adm_inc_to_anchor,9,4,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,1.0,0.5,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04141455143690109,0.05076942220330238
B,b8a6a8390b895886,0,1,0,8.0,21,21,0,0.0,0.0,0.0,unchanged,26,21,21,keep_incumbent,26,21,21,keep_incumbent,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,0.37100163102149963,0.37298810482025146,-1.101820707321167,-1.121062159538269,-5.181522846221924,-4.93596887588501,0,0,0,0,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.9130434782608695,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.10550493746995926,0.12667517364025116
B,b8d530b69c7859cb,0,1,0,8.0,17,17,0,0.0,0.0,0.0,unchanged,17,0,17,adm_inc_to_anchor,17,0,17,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.4482758620689655,0.6896551724137931,0.6551724137931034,0.896551724137931,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.052034925669431686,0.06287501752376556
B,b9020d50029d5870,0,1,0,8.0,21,23,1,0.0,3.4277654931065626,-3.4277654931065626,B24_harmful,3,23,21,direct_alt,3,23,23,keep_incumbent,1,1,1,1,1,1,1,1,1,1,1,0,0.00017138827465545958,nan,1.5475680828094482,2.6381235122680664,0.32807955145835876,-0.18464769423007965,0.2527223825454712,-4.254616737365723,6,7,2,2,0.5,0.85,0.65,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.2017354667186737,0.2540847957134247
B,b9ee98290a0b59bc,0,1,0,8.0,7,7,0,0.0,0.0,0.0,unchanged,7,8,7,inadmissible_anchor_relative,7,8,7,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.42857142857142855,0.6190476190476191,0.8095238095238095,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.6476427316665649,0.8042374849319458
B,ba9062845cc35339,0,1,0,8.0,9,30,1,22308.079376855865,73989.59123702906,-51681.511860173196,B24_harmful,9,21,9,inadmissible_anchor_relative,30,21,30,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6190476190476191,0.8095238095238095,0.8095238095238095,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.23540963232517242,0.2887708246707916
B,babc5427dd415800,0,1,0,4.0,18,19,1,0.0,0.48833329090848565,-0.48833329090848565,B24_harmful,27,19,18,direct_alt,27,19,19,keep_incumbent,1,1,1,1,1,1,1,1,1,1,1,0,2.4416664545334754e-05,nan,1.5726759433746338,2.3159470558166504,0.4182016849517822,0.16643039882183075,0.2886880338191986,-3.643625259399414,4,2,5,5,0.75,0.75,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.28266093134880066,0.3186424672603607
B,bb415b8569885f81,0,1,0,8.0,16,16,0,0.0,0.0,0.0,unchanged,16,9,16,adm_inc_to_anchor,16,9,16,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.8,0.8,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.028135938569903374,0.03448493033647537
B,bb6f1e5dc2fc59a7,0,1,0,8.0,16,16,0,0.09889793396018831,0.09889793396018831,0.0,unchanged,16,12,16,adm_inc_to_anchor,16,12,16,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.5,0.5,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.020827628672122955,0.026028821244835854
B,bb82ca725cb056e6,0,1,0,8.0,9,9,0,0.0,0.0,0.0,unchanged,9,0,9,adm_inc_to_anchor,9,0,9,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04642172530293465,0.056902725249528885
B,bcdab6c97eed5375,0,0,6,0.0,2,2,0,35539.51575023495,35539.51575023495,0.0,unchanged,9,2,2,keep_incumbent,9,2,2,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,nan,nan,1.9672168493270874,1.9672168493270874,-0.8467275500297546,-0.8467275500297546,-6.055788993835449,-6.055788993835449,0,0,1,1,0.5714285714285714,0.5714285714285714,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.39471855759620667,0.39471855759620667
B,bd2cde3cc35e58e7,0,1,0,8.0,20,20,0,13.215286612394266,13.215286612394266,0.0,unchanged,21,20,20,keep_incumbent,21,20,20,keep_incumbent,1,1,1,1,0,1,1,1,0,0,0,0,nan,nan,0.725260853767395,0.9840186834335327,-2.2784512042999268,-1.577086329460144,-6.533371925354004,-5.741603374481201,0,0,4,4,0.5185185185185185,0.8148148148148148,0.6296296296296297,0.9259259259259259,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.05243121460080147,0.06542510539293289
B,bd83bd5769ce581c,0,1,0,8.0,20,20,0,17.2250746935606,17.2250746935606,0.0,unchanged,20,6,20,adm_inc_to_anchor,20,6,20,adm_inc_to_anchor,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0.5625,0.75,0.8125,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.014237884432077408,0.017553362995386124
B,bf5eb5e72b47598b,0,1,0,8.0,10,2,1,12.022949801757932,1.11211456079036,10.910835240967572,B24_beneficial,0,10,10,keep_incumbent,0,7,2,direct_alt,1,1,1,1,0,1,1,0,0,0,0,0,nan,-5.492225738712442e-05,0.8869437575340271,0.10841724276542664,-0.9373921155929565,0.2509133219718933,-5.156015396118164,0.3780611455440521,0,4,11,1,0.5,0.9375,0.5625,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.10841671377420425,0.1393853724002838
B,bfb0ab2d9a465e00,0,1,0,8.0,21,21,0,22.092168413102627,22.092168413102627,0.0,unchanged,24,21,21,keep_incumbent,24,21,21,keep_incumbent,1,1,1,1,0,0,0,1,0,0,0,0,nan,nan,0.6918001174926758,0.7660825252532959,-1.6592501401901245,-1.3042967319488525,-5.991422176361084,-5.4313859939575195,0,0,9,9,0.5161290322580645,0.7741935483870968,0.6129032258064516,0.8709677419354839,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.06559688597917557,0.07765784859657288
B,bfc3f336b67a5a08,0,1,0,8.0,18,18,0,21389.840897291113,21389.840897291113,0.0,unchanged,18,0,18,inadmissible_anchor_relative,18,0,18,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,0.5833333333333334,0.9166666666666666,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.045342814177274704,0.06293894350528717
B,bfea883f27ce5987,0,1,0,8.0,6,6,0,134.47489801049232,134.47489801049232,0.0,unchanged,6,3,6,inadmissible_anchor_relative,6,3,6,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.6875,0.875,0.8125,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.6211597323417664,0.761988639831543
B,c0cd6d40ac575ad3,0,1,0,8.0,10,10,0,0.0,0.0,0.0,unchanged,10,0,10,adm_inc_to_anchor,10,0,10,adm_inc_to_anchor,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.5,0.6666666666666666,0.8333333333333334,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.04543302208185196,0.05500676855444908
B,c254d32e85085071,0,1,0,8.0,15,16,1,5.478782428428531,4.8295718205445155,0.6492106078840152,B24_beneficial,0,16,15,direct_alt,0,16,16,keep_incumbent,1,1,1,1,1,1,0,0,0,0,0,0,-3.2460530393407794e-05,nan,4.586092472076416,5.782068729400635,-0.4801395535469055,-0.29052165150642395,0.009760742075741291,-4.0430474281311035,0,0,1,1,0.48,0.76,0.68,0.96,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.24508316814899445,0.30066120624542236
B,c2ace73aad0953bd,0,1,0,8.0,15,15,0,8875.614922508597,8875.614922508597,0.0,unchanged,9,16,15,direct_alt,9,16,15,direct_alt,1,1,1,1,1,1,0,0,0,0,0,0,0.9289960230191354,0.9289960230191354,1.711114525794983,2.561164140701294,0.6343353390693665,1.4862052202224731,0.4188040494918823,1.4253958463668823,3,6,15,16,0.5,0.8333333333333334,0.625,0.9583333333333334,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.07364117354154587,0.09074699878692627
B,c2f5e3ac49595722,0,0,6,0.0,21,21,0,22.570190519094467,22.570190519094467,0.0,unchanged,9,18,21,direct_alt,9,18,21,direct_alt,1,1,1,1,1,1,1,1,1,1,0,0,-0.000965682355128229,-0.000965682355128229,0.5641058683395386,0.5641058683395386,-5.25059175491333,-5.25059175491333,0.4786573350429535,0.4786573350429535,3,3,9,9,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.11627334356307983,0.11627334356307983
B,c2fca67ffa3b5566,0,1,0,8.0,18,7,1,51111.649109884165,106.34865327272564,51005.30045661144,B24_beneficial,18,3,18,inadmissible_anchor_relative,18,3,7,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,0.16361252963542938,nan,-12.048437118530273,nan,-13.046211242675781,0,0,0,0,0.5263157894736842,0.8421052631578947,0.631578947368421,0.9473684210526315,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.44112342596054077,0.5565450191497803
B,c312ce1d1e6c55f8,0,1,0,8.0,9,16,1,0.0,24635.931522630155,-24635.931522630155,B24_harmful,9,16,9,inadmissible_anchor_relative,17,16,16,keep_incumbent,0,1,0,1,0,0,0,0,0,0,0,0,nan,nan,nan,0.1929960399866104,nan,-2.2664833068847656,nan,-7.1886067390441895,0,0,0,1,0.7333333333333333,0.9333333333333333,0.8,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.02370297722518444,0.040087126195430756
B,c4116fe4b862589f,0,0,6,0.0,23,23,0,4.541369355370989,4.541369355370989,0.0,unchanged,0,23,23,keep_incumbent,0,23,23,keep_incumbent,1,1,1,1,0,0,0,0,0,0,0,0,nan,nan,0.13734745979309082,0.13734745979309082,-3.419888496398926,-3.419888496398926,-6.9571452140808105,-6.9571452140808105,0,0,1,1,0.6666666666666666,0.6666666666666666,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.04072997346520424,0.04072997346520424
B,c4bf6a4f8d1b5482,0,1,0,4.0,9,9,0,12130.661297009035,12130.661297009035,0.0,unchanged,9,7,9,inadmissible_anchor_relative,9,7,9,inadmissible_anchor_relative,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.47058823529411764,0.5882352941176471,0.8823529411764706,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,0.02022985927760601,0.022803517058491707
B,c4f587f0ccda5173,0,1,0,8.0,5,4,1,0.0,19810.194266345818,-19810.194266345818,B24_harmful,4,5,5,keep_incumbent,4,5,4,inadmissible_anchor_relative,1,0,0,0,0,0,0,0,0,0,0,0,nan,nan,0.8155652284622192,nan,-1.257556676864624,nan,-4.399869441986084,nan,0,0,0,0,0.47619047619047616,0.7142857142857143,0.7142857142857143,0.9523809523809523,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.13450732827186584,0.6409584879875183
B,c5c3d4623ba35274,0,1,0,8.0,2,2,0,1.1880170702934265,1.1880170702934265,0.0,unchanged,9,19,2,direct_alt,9,19,2,direct_alt,1,1,0,0,0,0,0,0,0,0,0,0,-5.940085351463509e-05,-5.940085351463509e-05,0.9761822819709778,1.4049066305160522,0.18322214484214783,0.41127896308898926,0.0329318642616272,0.3003346920013428,1,2,0,0,0.7,0.95,0.75,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.07230301946401596,0.08754532039165497
