scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_score,rsm_selected_teacher_improvement,basepoint_selected_action,basepoint_reservation,basepoint_adjusted_margin,basepoint_selected_teacher_improvement,geometry_selected_action,geometry_reservation,geometry_adjusted_margin,geometry_selected_teacher_improvement,rsm_proposal_exists,rsm_positive,rsm_catastrophic,rsm_noop_false,basepoint_accepts_rsmr,sgrr_accepts_rsmr,sgrr_removed_rsmr,rsm_outcome_class
253b0edab17c5d6d,2,3,17,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
326079b8c9395f39,2,3,1,0,23,0.0981394250108717,-0.0004300676556301,-1,0.2030259137471656,-0.1048864887362939,,-1,0.3517287311493007,-0.253589306138429,,1,0,0,1,0,0,1,harmful_no_opportunity
460cfd36104e5450,2,3,16,1,6,0.177870682733008,-0.0017542777046561,-1,0.280158691107169,-0.102288008374161,,6,0.1762620703020577,0.0016086124309502,-0.0017542777046561,1,0,0,0,0,1,0,harmful_opportunity
5b06ed05f63a5554,2,3,14,1,3,0.0942051171985382,0.0001472774073248,-1,0.2338684557825029,-0.1396633385839646,,-1,0.1097165978408759,-0.0155114806423377,,1,1,0,0,0,0,1,positive
5da895ba0a415a80,2,3,16,1,6,0.0769295070032463,-0.002026025418937,-1,0.2552294458973489,-0.1782999388941025,,-1,0.1800643501134707,-0.1031348431102243,,1,0,0,0,0,0,1,harmful_opportunity
5e16781ce6685597,2,3,12,1,9,0.1119610757494009,0.9893989870341496,-1,0.2477181355241376,-0.1357570597747366,,9,0.0860853377973891,0.0258757379520118,0.9893989870341496,1,1,0,0,0,1,0,positive
5f9c0089a0a355fe,2,3,1,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
628e147a02bf5128,2,3,15,1,2,0.0364822886640526,0.0001771564187642,-1,0.2237945779142398,-0.1873122892501872,,-1,0.124821016523396,-0.0883387278593434,,1,1,0,0,0,0,1,positive
767b810b38de5665,2,3,10,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1fd9a12a263556d8,3,4,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
399cc87ac7c55646,3,4,16,1,22,0.2928596543067295,0.0005082323875802,-1,0.3560446033801225,-0.0631849490733929,,-1,0.3763110614191484,-0.0834514071124188,,1,1,0,0,0,0,1,positive
41fdae5fd40d5324,3,4,19,1,22,0.1220973388524979,-4.641914139513759e-05,22,0.0,0.1220973388524979,-4.641914139513759e-05,22,0.062565832136276,0.0595315067162218,-4.641914139513759e-05,1,0,0,0,1,1,0,harmful_opportunity
46eb37ed09fc5718,3,4,22,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
538f3eb865185615,3,4,26,0,19,0.3564730712372098,-9.282299746971034e-05,19,0.2424716151671991,0.1140014560700106,-9.282299746971034e-05,-1,0.4449217468218154,-0.0884486755846055,,1,0,0,1,1,0,1,harmful_no_opportunity
667054412512521b,3,4,11,0,9,0.0352653553706854,-0.0001064360320568,-1,0.138863358329142,-0.1035980029584566,,9,0.0,0.0352653553706854,-0.0001064360320568,1,0,0,1,0,1,0,harmful_no_opportunity
86f569f804fb5848,3,4,8,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
98dbc922be205d29,3,4,16,1,26,0.5185924505967953,0.0002245069518684,26,0.3804667444564323,0.1381257061403629,0.0002245069518684,-1,0.6811704561475143,-0.162578005550719,,1,1,0,0,1,0,1,positive
ba95a132236555b4,3,4,9,0,25,0.2761618716830546,-0.0004200205574278,25,0.0777285237014164,0.1984333479816382,-0.0004200205574278,-1,0.3463372968613474,-0.0701754251782927,,1,0,0,1,1,0,1,harmful_no_opportunity
bc346dea1bcd5cc3,3,4,29,1,28,0.0546752111961481,-9.483449810643307e-05,-1,0.146674023865761,-0.0919988126696129,,28,0.0,0.0546752111961481,-9.483449810643307e-05,1,0,0,0,0,1,0,harmful_opportunity
c0426fcae01a50cf,3,4,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c075c65bf21d5842,3,4,14,1,9,0.2148766836622629,-0.0004111885782156,-1,0.2644327179497617,-0.0495560342874987,,9,0.1471118918281091,0.0677647918341538,-0.0004111885782156,1,0,0,0,0,1,0,harmful_opportunity
d1f387a440e25adc,3,4,17,1,26,0.0897864051838182,-0.0001685254469512,-1,0.1362844606585992,-0.0464980554747809,,26,0.0422327970693071,0.0475536081145111,-0.0001685254469512,1,0,0,0,0,1,0,harmful_opportunity
f462fca7c1f8594c,3,4,5,1,20,0.0344900477082446,-7.948029409162718e-05,-1,0.1116436773287464,-0.0771536296205018,,20,0.0055746886964363,0.0289153590118082,-7.948029409162718e-05,1,0,0,0,0,1,0,harmful_opportunity
f5b6478d00565e99,3,4,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
258a909f4194587f,3,4,14,1,24,0.2065552985850331,-0.0001065721827559,24,0.0854648936203698,0.1210904049646632,-0.0001065721827559,-1,0.2144880679953351,-0.0079327694103019,,1,0,0,0,1,0,1,harmful_opportunity
09be490c13cb56b6,3,4,19,1,23,0.1040684484915912,-8.767266422510158e-05,-1,0.213349120020115,-0.1092806715285237,,23,0.0472496594714649,0.0568187890201262,-8.767266422510158e-05,1,0,0,0,0,1,0,harmful_opportunity
2f4a06067a6f5d7f,3,4,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
33cd12f0c4a75e41,3,4,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
3cd8e7898e005bc4,3,4,8,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
3f68aa4cebd65ce8,3,4,21,1,23,0.1727381425291408,-0.0006958824434317,23,0.1052723529683114,0.0674657895608293,-0.0006958824434317,-1,0.1935189623719144,-0.0207808198427736,,1,0,0,0,1,0,1,harmful_opportunity
420b77ddd4f052b3,3,4,18,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
56e384e4189f536f,3,4,19,1,3,0.1176736695860186,-1.771524733840124e-05,3,0.0012593774377607,0.1164142921482579,-1.771524733840124e-05,-1,0.1181340107337698,-0.0004603411477511,,1,0,0,0,1,0,1,harmful_opportunity
7f9f132592f45a84,3,4,25,0,14,0.5086064863817903,-0.0006534868726856,14,0.4298491998752381,0.0787572865065521,-0.0006534868726856,-1,0.6283958553075649,-0.1197893689257746,,1,0,0,1,1,0,1,harmful_no_opportunity
9d81a9a1677354a1,3,4,10,1,26,0.1085999698418506,-0.000407588063553,26,0.0370091528647295,0.071590816977121,-0.000407588063553,-1,0.1151395217680718,-0.0065395519262212,,1,0,0,0,1,0,1,harmful_opportunity
b0f9569dfe425d61,3,4,9,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e516f368a8fb5a16,3,4,3,1,11,0.0151999004754628,-0.0004473697791341,-1,0.2476376157035807,-0.2324377152281179,,-1,0.017563977815426,-0.0023640773399631,,1,0,0,0,0,0,1,harmful_opportunity
f997536112085ece,3,4,17,1,24,0.1085091570393512,-8.260559672490508e-05,-1,0.1391176737706895,-0.0306085167313382,,24,0.0479972795964262,0.060511877442925,-8.260559672490508e-05,1,0,0,0,0,1,0,harmful_opportunity
925cbce83b0c5797,3,4,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
050392bdc27a5f5c,3,4,1,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1ae7a63963375f27,3,4,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1bd0f4142cdc52f5,3,4,10,1,0,0.2889227713411633,-2.8255283832552547e-06,-1,0.4756525149040432,-0.1867297435628799,,-1,0.4205715087247235,-0.1316487373835602,,1,0,0,0,0,0,1,harmful_opportunity
2e91c253ccb958d1,3,4,16,1,3,0.0639125743880689,-6.759409550577411e-05,-1,0.1368199546995777,-0.0729073803115087,,3,0.024312939201649,0.0395996351864198,-6.759409550577411e-05,1,0,0,0,0,1,0,harmful_opportunity
63464806708f5d70,3,4,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
67a57ae417045162,3,4,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
6ed7b0d3fc715d28,3,4,11,1,8,0.5592998637577578,0.0009856917359167,-1,1.004319967239788,-0.4450201034820302,,-1,0.8361152160824378,-0.27681535232468,,1,1,0,0,0,0,1,positive
78a96b59eca751e7,3,4,16,1,5,0.0309033475270032,0.0035972677305342,-1,0.1959822054146001,-0.1650788578875969,,5,0.0,0.0309033475270032,0.0035972677305342,1,1,0,0,0,1,0,positive
986b52e5fc685833,3,4,17,1,25,0.1554460997651751,-0.0001533661117778,-1,0.260116001379753,-0.1046699016145778,,25,0.1194660334733358,0.0359800662918393,-0.0001533661117778,1,0,0,0,0,1,0,harmful_opportunity
9f32f8bd95195212,3,4,4,0,26,0.0288047950986548,-0.0002767197914421,-1,0.1519006005267678,-0.1230958054281129,,26,0.0098815638407093,0.0189232312579455,-0.0002767197914421,1,0,0,1,0,1,0,harmful_no_opportunity
b4c84a922cb957a8,3,4,19,1,22,0.0882435172987736,-0.000144931913248,-1,0.476603910150351,-0.3883603928515773,,22,0.0498638269122899,0.0383796903864837,-0.000144931913248,1,0,0,0,0,1,0,harmful_opportunity
b8c14f4001735d94,3,4,1,0,7,0.1187524706604721,-0.0021207949011702,7,0.0693683926044121,0.0493840780560599,-0.0021207949011702,-1,0.2063935408447755,-0.0876410701843034,,1,0,0,1,1,0,1,harmful_no_opportunity
bd29c544e8035592,3,4,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c34206b68ee6576f,3,4,11,1,1,0.0356502641264642,-4.7573717791848935e-06,-1,0.1605479867686032,-0.1248977226421389,,1,0.0,0.0356502641264642,-4.7573717791848935e-06,1,0,0,0,0,1,0,harmful_opportunity
efc9ce296b1955e3,3,4,12,1,25,0.218784921514385,0.0001197258479893,-1,0.3911873302620952,-0.1724024087477101,,-1,0.2823920436984663,-0.0636071221840812,,1,1,0,0,0,0,1,positive
0831e7eae1365d56,3,4,5,1,9,0.0454030205190284,-0.000454077412188,-1,0.327611048673939,-0.2822080281549105,,9,0.0217786230717519,0.0236243974472765,-0.000454077412188,1,0,0,0,0,1,0,harmful_opportunity
174ebef468f65cc9,3,4,15,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
40e3009527ee5be5,3,4,16,1,5,0.0372938980704864,0.0004074828368609,-1,0.2781882229306872,-0.2408943248602007,,5,0.0,0.0372938980704864,0.0004074828368609,1,1,0,0,0,1,0,positive
4f48d8ce00c3509c,3,4,16,1,6,0.0378809676349311,0.0004191477632149,-1,0.2746779155451882,-0.236796947910257,,6,0.0,0.0378809676349311,0.0004191477632149,1,1,0,0,0,1,0,positive
5979437fa70f5fd8,3,4,2,0,9,0.1133785350342759,-0.0001650322461967,-1,0.2685265261733072,-0.1551479911390313,,-1,0.1484159307311476,-0.0350373956968716,,1,0,0,1,0,0,1,harmful_no_opportunity
87237d7e0ff25ebb,3,4,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9bcb80a60af853a2,3,4,12,1,12,0.2697116658870999,-0.0004041901597287,12,0.1609616302488275,0.1087500356382724,-0.0004041901597287,12,0.201404947056816,0.0683067188302838,-0.0004041901597287,1,0,0,0,1,1,0,harmful_opportunity
a2326fd4694d5191,3,4,2,0,9,0.0914734952301084,-0.0003037672139702,-1,0.2844125529743539,-0.1929390577442455,,-1,0.1145579499924943,-0.0230844547623858,,1,0,0,1,0,0,1,harmful_no_opportunity
bc50e785e5cf5d5e,3,4,14,0,3,0.0046605179939849,-0.0001464746225625,-1,0.2520634784811549,-0.24740296048717,,3,0.0,0.0046605179939849,-0.0001464746225625,1,0,0,1,0,1,0,harmful_no_opportunity
be3f5af9cebd56a0,3,4,7,1,8,0.2565206817211672,7.009943267322072e-05,8,0.2415850651431619,0.0149356165780053,7.009943267322072e-05,8,0.2027226575481082,0.053798024173059,7.009943267322072e-05,1,1,0,0,1,1,0,positive
ccb8e05950fc5fca,3,4,19,1,23,0.1053961359803062,-0.000183020631969,-1,0.1673024091976735,-0.0619062732173673,,23,0.0877326076424464,0.0176635283378597,-0.000183020631969,1,0,0,0,0,1,0,harmful_opportunity
faf0ce0d2dc95076,3,4,7,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
0395a156348a5041,3,4,8,1,24,0.0578667543811341,-0.0003903797159903,24,0.0309109596342063,0.0269557947469277,-0.0003903797159903,24,0.0083723636904161,0.049494390690718,-0.0003903797159903,1,0,0,0,1,1,0,harmful_opportunity
0d99f7ef1331585c,3,4,2,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1a775b7a88eb5558,3,4,12,1,21,0.0438683582306958,0.0,-1,0.0577577837358962,-0.0138894255052004,,21,0.028031592644473,0.0158367655862228,0.0,1,0,0,0,0,1,0,harmful_opportunity
2777ce9cfe665ad6,3,4,19,1,20,0.7017357375583403,-0.0003108637665398,20,0.4059156362356679,0.2958201013226723,-0.0003108637665398,-1,0.971328941168252,-0.2695932036099115,,1,0,0,0,1,0,1,harmful_opportunity
4db8527b43a95f0d,3,4,17,0,11,0.0947552042199292,-0.0003200179014353,11,0.0528493807399245,0.0419058234800047,-0.0003200179014353,11,0.0702662303898206,0.0244889738301086,-0.0003200179014353,1,0,0,1,1,1,0,harmful_no_opportunity
5d00c83bfb0c508d,3,4,12,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
5f60684cc6045646,3,4,17,1,2,0.0299469729123501,-0.9895701892308892,-1,0.1735491196398384,-0.1436021467274882,,2,0.0,0.0299469729123501,-0.9895701892308892,1,0,1,0,0,1,0,catastrophe
633d93f8f6bc51b5,3,4,5,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
6f319806306450c0,3,4,17,0,9,0.1436213995102266,-0.0001257457367667,-1,0.1888096355965501,-0.0451882360863234,,9,0.0820376100017176,0.061583789508509,-0.0001257457367667,1,0,0,1,0,1,0,harmful_no_opportunity
74bb5ba3f6a75df3,3,4,8,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
8515fe3938815bd1,3,4,17,0,9,0.1763813119286015,-0.0001239293869381,9,0.1414919806188444,0.034889331309757,-0.0001239293869381,9,0.1153730112720889,0.0610083006565125,-0.0001239293869381,1,0,0,1,1,1,0,harmful_no_opportunity
9a807a00fda657be,3,4,4,1,9,0.1868845466003021,-7.209880230948321e-05,-1,0.2586377525341247,-0.0717532059338225,,9,0.1647771476569335,0.0221073989433685,-7.209880230948321e-05,1,0,0,0,0,1,0,harmful_opportunity
bb77e9686029538d,3,4,18,1,22,0.5400424241763673,0.0002012102944777,22,0.3531642378360283,0.1868781863403389,0.0002012102944777,-1,0.6949811722490595,-0.1549387480726922,,1,1,0,0,1,0,1,positive
d97f7fc3e5a35f1e,3,4,16,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
fee89379e3375727,3,4,17,1,2,0.5196400216842526,0.0002513909440491,2,0.4196781966158233,0.0999618250684292,0.0002513909440491,-1,0.7116039256926118,-0.1919639040083591,,1,1,0,0,1,0,1,positive
0f6992119fc759c4,3,4,4,1,9,0.0660328831046773,0.9896811794601964,-1,0.1422427831869583,-0.076209900082281,,9,0.049158701891203,0.0168741812134742,0.9896811794601964,1,1,0,0,0,1,0,positive
147b934bc401590e,3,4,18,1,1,0.1563545786358181,0.9893352683567442,1,0.0880799670722519,0.0682746115635661,0.9893352683567442,-1,0.1594437560609617,-0.0030891774251436,,1,1,0,0,1,0,1,positive
1f19613acc175257,3,4,17,0,3,0.2000326452355238,-0.0001153716588855,3,0.0341664639402925,0.1658661812952312,-0.0001153716588855,3,0.179814538789734,0.0202181064457897,-0.0001153716588855,1,0,0,1,1,1,0,harmful_no_opportunity
28a9f1a2abfe555c,3,4,4,1,0,0.1565967492322981,0.0001118290149955,-1,0.1664451418974969,-0.0098483926651987,,0,0.1385936531687414,0.0180030960635566,0.0001118290149955,1,1,0,0,0,1,0,positive
59d1bd367a965623,3,4,19,1,9,0.3956876854675589,0.0002097983349114,9,0.3038399646655181,0.0918477208020407,0.0002097983349114,-1,0.527169434128432,-0.131481748660873,,1,1,0,0,1,0,1,positive
86abbd3f53575fd5,3,4,17,1,9,0.047458457586582,1.9791943842181936,-1,0.1184424485924139,-0.0709839910058319,,9,0.0,0.047458457586582,1.9791943842181936,1,1,0,0,0,1,0,positive
8ad88f000c1750a0,3,4,17,1,9,0.0871011249793017,-0.0005808805376524,-1,0.1421794976098114,-0.0550783726305097,,9,0.0290480616570971,0.0580530633222045,-0.0005808805376524,1,0,0,0,0,1,0,harmful_opportunity
b183aa1eebac52fc,3,4,17,1,7,0.1376034804178827,0.0001314637799514,-1,0.20911355274855,-0.0715100723306672,,7,0.0988629270111219,0.0387405534067607,0.0001314637799514,1,1,0,0,0,1,0,positive
e06dab45945a571c,3,4,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
15c64c983b935d86,3,4,5,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1fad9f3e334d5e4e,3,4,16,0,3,0.0841944703083496,-5.923158902421122e-05,-1,0.2611605225594477,-0.1769660522510981,,3,0.0232496439197848,0.0609448263885647,-5.923158902421122e-05,1,0,0,1,0,1,0,harmful_no_opportunity
2d79aaf4c8d6582e,3,4,9,1,21,0.0393558657693903,0.0,21,0.0,0.0393558657693903,0.0,21,0.0,0.0393558657693903,0.0,1,0,0,0,1,1,0,harmful_opportunity
3d5f4f15e1f053cd,3,4,4,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
4f547ba1d6e953b1,3,4,17,0,3,0.0965188241437179,-4.712445205079519e-05,-1,0.2484995967677279,-0.15198077262401,,3,0.0473930955577593,0.0491257285859585,-4.712445205079519e-05,1,0,0,1,0,1,0,harmful_no_opportunity
57a59636cde25b02,3,4,10,1,2,0.3003703531729843,1.5957976206366964,2,0.1720139284751648,0.1283564246978194,1.5957976206366964,-1,0.3567200584130242,-0.0563497052400399,,1,1,0,0,1,0,1,positive
77d52cd328e05b79,3,4,6,0,12,0.2025715040412954,-0.0012133296082392,12,0.0,0.2025715040412954,-0.0012133296082392,-1,0.2195226822820894,-0.016951178240794,,1,0,0,1,1,0,1,harmful_no_opportunity
7c467941fb3d5524,3,4,11,1,19,0.0205142260771262,0.0,19,0.0,0.0205142260771262,0.0,19,0.0,0.0205142260771262,0.0,1,0,0,0,1,1,0,harmful_opportunity
855d4a2e69115db2,3,4,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
949849ded44f514f,3,4,5,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a74ab03d0fb05d72,3,4,12,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
c0815ea46b825526,3,4,12,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
cfdc02dc40405e6f,3,4,2,1,9,0.3349356557440434,2.019834518898582,-1,1.142779271614675,-0.8078436158706315,,-1,0.4030780748347111,-0.0681424190906676,,1,1,0,0,0,0,1,positive
de3c0c52e7815332,3,4,1,1,22,0.802083150890449,3.1496425274491777,22,0.7524302539526051,0.0496528969378439,3.1496425274491777,-1,0.8368233209659204,-0.0347401700754713,,1,1,0,0,1,0,1,positive
f26eb5a6f93c50b4,3,4,16,1,17,0.2173821609332621,0.0022419899821281,17,0.1655556207589025,0.0518265401743596,0.0022419899821281,-1,0.2574341673759914,-0.0400520064427292,,1,1,0,0,1,0,1,positive
f28c5026aff854cb,3,4,26,1,22,0.1652665989126248,0.92972289563152,22,0.1412300800073581,0.0240365189052667,0.92972289563152,22,0.1607339009692142,0.0045326979434105,0.92972289563152,1,1,0,0,1,1,0,positive
faf93d61f8bd5238,3,4,18,0,24,0.0687673816029543,-9.455366143940049e-05,-1,0.2721228388608009,-0.2033554572578466,,24,0.0,0.0687673816029543,-9.455366143940049e-05,1,0,0,1,0,1,0,harmful_no_opportunity
073ef4e9c6185fdd,3,4,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
09884abf58435aaa,3,4,17,1,9,0.0662185506198301,-0.0006670752685522,-1,0.180917485585272,-0.1146989349654419,,9,0.010511815846026,0.0557067347738041,-0.0006670752685522,1,0,0,0,0,1,0,harmful_opportunity
10e0d0cf52855491,3,4,9,1,20,0.4207007276874806,-4.381986407098193e-05,-1,0.8608815890254398,-0.4401808613379591,,-1,0.6333894553432303,-0.2126887276557497,,1,0,0,0,0,0,1,harmful_opportunity
1fc485893db05d58,3,4,4,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
21870d2397795423,3,4,24,0,20,0.1069096550537814,0.0,20,0.0,0.1069096550537814,0.0,20,0.0337011580261346,0.0732084970276468,0.0,1,0,0,1,1,1,0,harmful_no_opportunity
538923756bab555f,3,4,17,1,9,0.0328951715535917,0.0007085304721989,9,0.0,0.0328951715535917,0.0007085304721989,9,0.0,0.0328951715535917,0.0007085304721989,1,1,0,0,1,1,0,positive
5a67404157535f5b,3,4,1,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
7476e5ad4711587f,3,4,9,0,3,0.0699899557803309,-9.649557229707284e-05,-1,0.0867636754205814,-0.0167737196402505,,3,0.0192989874593025,0.0506909683210283,-9.649557229707284e-05,1,0,0,1,0,1,0,harmful_no_opportunity
7fb1a51c02db514e,3,4,18,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
82bcaf16eea459db,3,4,24,1,1,0.0616066396810389,-0.0001157444000244,-1,0.3572408209351365,-0.2956341812540975,,1,0.0,0.0616066396810389,-0.0001157444000244,1,0,0,0,0,1,0,harmful_opportunity
899c5ed91b8c5beb,3,4,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9857fe6079dc5b65,3,4,16,1,9,0.1521741271094596,0.0003742047014063,9,0.0,0.1521741271094596,0.0003742047014063,9,0.1453076863711178,0.0068664407383417,0.0003742047014063,1,1,0,0,1,1,0,positive
9c0c9727fc975d7a,3,4,4,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a0cbabab4b2c5345,3,4,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
a370a9747c5e599b,3,4,8,1,1,0.1125066199935203,-1.0564851760864276e-05,-1,0.1211646984989792,-0.0086580785054589,,1,0.105187655312419,0.0073189646811013,-1.0564851760864276e-05,1,0,0,0,0,1,0,harmful_opportunity
b0b57e6ca331564e,3,4,12,1,24,0.0220962488230839,0.0,-1,0.4278834521926892,-0.4057872033696053,,24,0.0,0.0220962488230839,0.0,1,0,0,0,0,1,0,harmful_opportunity
b66edb8535dd5ec1,3,4,11,1,11,0.0966042071103635,-0.0002485304828732,-1,0.2562403751009386,-0.1596361679905751,,11,0.0412034434596715,0.055400763650692,-0.0002485304828732,1,0,0,0,0,1,0,harmful_opportunity
bef88a7c044b5ebe,3,4,29,1,18,0.5154772621046892,0.0008987352035938,18,0.0844084324486741,0.431068829656015,0.0008987352035938,-1,0.5450445080102427,-0.0295672459055534,,1,1,0,0,1,0,1,positive
ce41992a83845d8a,3,4,20,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
e2022a0506df54c7,3,4,11,1,15,0.303256798039182,0.0,-1,0.5234872712565939,-0.2202304732174118,,-1,0.3914087874771114,-0.0881519894379294,,1,0,0,0,0,0,1,harmful_opportunity
f88a28f7b54555ea,3,4,30,1,18,0.1818418476115941,0.0006765377013073,18,0.0221421972186409,0.1596996503929532,0.0006765377013073,18,0.1103853355782233,0.0714565120333707,0.0006765377013073,1,1,0,0,1,1,0,positive
034da27cd2f75292,3,4,1,0,5,0.304640614934026,-0.0041440810557571,-1,0.5744393928500231,-0.269798777915997,,-1,0.3778909217059186,-0.0732503067718925,,1,0,0,1,0,0,1,harmful_no_opportunity
1088d47284565808,3,4,5,0,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
1a20ae9ff1e05d25,3,4,16,1,25,0.07274087088546,-0.0001797868408029,-1,0.2178720156338524,-0.1451311447483923,,25,0.0358956876331267,0.0368451832523332,-0.0001797868408029,1,0,0,0,0,1,0,harmful_opportunity
3f51b8b92c3b52cf,3,4,18,1,9,0.3739109692203046,0.0003213510554285,9,0.2854261045702702,0.0884848646500344,0.0003213510554285,-1,0.4733391001323698,-0.0994281309120651,,1,1,0,0,1,0,1,positive
452d348a65ac59f3,3,4,11,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
4a35d5b02394561e,3,4,17,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
4a90f1c8ef895e13,3,4,12,1,2,0.1530308856651394,-0.0002851558105612,-1,0.3862919984795629,-0.2332611128144234,,-1,0.1673445084503862,-0.0143136227852467,,1,0,0,0,0,0,1,harmful_opportunity
4cf854e9eadf5084,3,4,2,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
54059bb6b643525f,3,4,11,1,24,0.0111269355833754,-0.0005095285788178,-1,0.2220325696714072,-0.2109056340880317,,24,0.0,0.0111269355833754,-0.0005095285788178,1,0,0,0,0,1,0,harmful_opportunity
588dbd820a135056,3,4,6,1,3,0.1663461020295316,0.0005023064074397,-1,0.2753656850742506,-0.1090195830447189,,3,0.1313196226792112,0.0350264793503204,0.0005023064074397,1,1,0,0,0,1,0,positive
5a0bd184100f54d5,3,4,3,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
8eb1c196434e51ec,3,4,10,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
95e1e30a438d52cd,3,4,6,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
9c5700ab41865a07,3,4,12,1,1,0.1634809305326644,-0.000125082693994,-1,0.5728338925957883,-0.4093529620631239,,-1,0.1841391301493462,-0.0206581996166817,,1,0,0,0,0,0,1,harmful_opportunity
aa05025b9a815254,3,4,9,1,-1,,,-1,0.0,,,-1,0.0,,,0,0,0,0,0,0,0,abstain
ac768eabfa5c5725,3,4,12,0,9,0.240029074240532,-9.121100050396568e-05,-1,0.3163807710469087,-0.0763516968063767,,9,0.1809552371601976,0.0590738370803344,-9.121100050396568e-05,1,0,0,1,0,1,0,harmful_no_opportunity
ad963f2915a657a4,3,4,18,1,9,0.3407998694433851,0.0004896600965409,9,0.2970139957442606,0.0437858736991245,0.0004896600965409,-1,0.3877962324242978,-0.0469963629809127,,1,1,0,0,1,0,1,positive
ae1909ec83115e90,3,4,2,1,9,0.1650734353301483,-0.0003600291313676,-1,0.2978121666750629,-0.1327387313449145,,-1,0.1834293143491884,-0.01835587901904,,1,0,0,0,0,0,1,harmful_opportunity
