scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,mean_selected_action,mean_selected_score,mean_selected_teacher_improvement,pair_selected_action,pair_selected_score,pair_selected_teacher_improvement,selected_policy_conformal_q,main_selected_action,main_selected_lower_bound,main_selected_teacher_improvement,pair_changes_mean_winner,mean_selected,pair_selected,mean_outcome_class,pair_outcome_class,transition_class,pair_minus_mean_teacher_improvement
4f48d8ce00c3509c,3,4,16,1,3,0.04717873000628148,0.0002534782018512871,9,0.12024293556349447,-9.505941309040367e-05,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.0003485376149416908
5979437fa70f5fd8,3,4,2,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
87237d7e0ff25ebb,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9bcb80a60af853a2,3,4,12,1,12,0.05378430268328632,-0.0004041901597287012,12,0.07110199465783495,-0.0004041901597287012,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
a2326fd4694d5191,3,4,2,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
bc50e785e5cf5d5e,3,4,14,0,3,0.03311874189301489,-0.0001464746225625646,9,0.0717714027677891,-0.0008699917801191503,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-0.0007235171575565857
be3f5af9cebd56a0,3,4,7,1,8,0.01362607447332953,7.009943267322072e-05,8,0.12645447413882333,7.009943267322072e-05,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
ccb8e05950fc5fca,3,4,19,1,20,0.0049278257894742605,9.204592555756008e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
faf0ce0d2dc95076,3,4,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0395a156348a5041,3,4,8,1,23,0.02482663831334797,0.9294160898988135,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
0d99f7ef1331585c,3,4,2,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1a775b7a88eb5558,3,4,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2777ce9cfe665ad6,3,4,19,1,17,0.13269529851209266,4.237377364102457e-06,20,0.20774492761158622,-0.0003108637665398817,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.00031510114390398414
4db8527b43a95f0d,3,4,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5d00c83bfb0c508d,3,4,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5f60684cc6045646,3,4,17,1,2,0.012131130153363368,-0.9895701892308891,2,0.04965832298380299,-0.9895701892308891,inf,-1,nan,nan,0,1,1,catastrophic,catastrophic,same_winner,0.0
633d93f8f6bc51b5,3,4,5,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
6f319806306450c0,3,4,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
74bb5ba3f6a75df3,3,4,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
8515fe3938815bd1,3,4,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9a807a00fda657be,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
bb77e9686029538d,3,4,18,1,20,0.1279518042710403,-0.9893587527852505,22,0.09714918584613288,0.0002012102944777272,inf,-1,nan,nan,1,1,1,catastrophic,positive,bad_to_good_winner_change,0.9895599630797283
d97f7fc3e5a35f1e,3,4,16,1,3,0.02044273949945752,2.168968289098216,3,0.01667939619642292,2.168968289098216,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
fee89379e3375727,3,4,17,1,21,0.17407259923210333,0.0005453348394484081,22,0.10036634743107142,0.00066948446165771,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_better,0.00012414962220930192
0f6992119fc759c4,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
147b934bc401590e,3,4,18,1,1,0.08152828805626439,0.9893352683567442,2,0.005730783595036815,0.9888894938315265,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-0.00044577452521776806
1f19613acc175257,3,4,17,0,3,0.035730392381289056,-0.00011537165888553247,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
28a9f1a2abfe555c,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
59d1bd367a965623,3,4,19,1,9,0.11204463765191869,0.0002097983349114152,11,0.0005574031994005496,-0.0005215788427748169,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.0007313771776862321
86abbd3f53575fd5,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
8ad88f000c1750a0,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b183aa1eebac52fc,3,4,17,1,3,0.02634513929123322,0.0002508426291170096,3,0.05892736705744442,0.0002508426291170096,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
e06dab45945a571c,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
15c64c983b935d86,3,4,5,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
1fad9f3e334d5e4e,3,4,16,0,3,0.042947094817836096,-5.923158902421122e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
2d79aaf4c8d6582e,3,4,9,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
3d5f4f15e1f053cd,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
4f547ba1d6e953b1,3,4,17,0,3,0.03463143098495547,-4.7124452050795185e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
57a59636cde25b02,3,4,10,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
77d52cd328e05b79,3,4,6,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
7c467941fb3d5524,3,4,11,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
855d4a2e69115db2,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
949849ded44f514f,3,4,5,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
a74ab03d0fb05d72,3,4,12,0,2,0.004156554542545043,-0.00027042720587924785,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
c0815ea46b825526,3,4,12,0,3,0.005059154053449033,-0.0004932486692443422,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
cfdc02dc40405e6f,3,4,2,1,9,0.04097178467774387,2.019834518898582,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
de3c0c52e7815332,3,4,1,1,22,1.2011541698190578,3.1496425274491777,22,1.2181808041552216,3.1496425274491777,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
f26eb5a6f93c50b4,3,4,16,1,16,0.10153499129864507,0.002665002655237913,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f28c5026aff854cb,3,4,26,1,22,0.1326387419101725,0.92972289563152,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
faf93d61f8bd5238,3,4,18,0,6,0.06547227470659528,-0.9312953477424568,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
073ef4e9c6185fdd,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
09884abf58435aaa,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
10e0d0cf52855491,3,4,9,1,15,0.0980296161778968,-4.381986407098193e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
1fc485893db05d58,3,4,4,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
21870d2397795423,3,4,24,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
538923756bab555f,3,4,17,1,-1,nan,nan,9,0.009237068418399413,0.0007085304721989871,inf,-1,nan,nan,1,0,1,abstain,positive,abstain_to_pair,
5a67404157535f5b,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
7476e5ad4711587f,3,4,9,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
7fb1a51c02db514e,3,4,18,1,1,0.14583694681654374,0.002515691864109826,2,0.05202223709003706,0.0019262016876950838,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-0.000589490176414742
82bcaf16eea459db,3,4,24,1,25,0.06630560475672881,2.9770851135254217e-06,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
899c5ed91b8c5beb,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9857fe6079dc5b65,3,4,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9c0c9727fc975d7a,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
a0cbabab4b2c5345,3,4,17,1,3,0.023765684696708922,9.026980632914627e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
a370a9747c5e599b,3,4,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b0b57e6ca331564e,3,4,12,1,27,0.01630537889070044,-1.2202273336008251,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
b66edb8535dd5ec1,3,4,11,1,11,0.06897301568380593,-0.00024853048287321045,11,0.0004640027978332073,-0.00024853048287321045,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
bef88a7c044b5ebe,3,4,29,1,18,0.21920105099491966,0.0008987352035938478,18,0.029435962730646317,0.0008987352035938478,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
ce41992a83845d8a,3,4,20,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
e2022a0506df54c7,3,4,11,1,5,0.08765163766691131,6.829206645520003e-06,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f88a28f7b54555ea,3,4,30,1,18,0.08424079756602315,0.0006765377013073781,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
034da27cd2f75292,3,4,1,0,5,0.10607088448052943,-0.004144081055757143,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
1088d47284565808,3,4,5,0,3,0.03522839401447253,-2.019699954885617,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
1a20ae9ff1e05d25,3,4,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
3f51b8b92c3b52cf,3,4,18,1,3,0.09751926263337157,0.0006579378034921035,2,0.021432055008473783,0.00031901608065232345,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-0.00033892172283978006
452d348a65ac59f3,3,4,11,1,0,0.059851439833442266,0.9886319797948002,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
4a35d5b02394561e,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
4a90f1c8ef895e13,3,4,12,1,22,0.01098620444158821,0.00010064186420640896,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
4cf854e9eadf5084,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
54059bb6b643525f,3,4,11,1,7,0.006080613450734629,0.00015321405371651088,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
588dbd820a135056,3,4,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5a0bd184100f54d5,3,4,3,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
8eb1c196434e51ec,3,4,10,1,0,0.0647955384037151,0.00031169277280573837,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
95e1e30a438d52cd,3,4,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9c5700ab41865a07,3,4,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
aa05025b9a815254,3,4,9,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ac768eabfa5c5725,3,4,12,0,3,0.013153783986010192,-0.00040716752316802274,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
ad963f2915a657a4,3,4,18,1,3,0.10540963571728967,0.000392582243803119,9,0.04236969635909038,0.0004896600965409448,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_better,9.707785273782576e-05
ae1909ec83115e90,3,4,2,1,2,0.00877378098988818,1.759520295463446e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
be7fe135f5665966,3,4,7,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c7bff0705f645b30,3,4,12,1,9,0.15857443715180414,0.00030762157664868117,9,0.024846316909511557,0.00030762157664868117,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
de432d7c6c6e57a6,3,4,2,0,2,0.05133231598592258,-1.8366447165645658,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
e8b724310f7054d0,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ed9b2d124d9d5f5d,3,4,16,1,2,0.04984545244281757,-7.093745488673253e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
ee0f338b4ebe5cb4,3,4,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
f2a1763371075e21,3,4,14,0,9,0.04977576392691685,-0.0008465605694102096,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
fe394302690d5074,3,4,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
3acad4250aca5326,3,4,12,1,18,0.15016191474465518,0.001425225824862153,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
418e74ddfb5f5ca0,3,4,12,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
43f8bc12d54d5cef,3,4,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
479da12f5f165e29,3,4,17,1,1,0.043789920016281625,-0.9303860208285274,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
4d6b64ad777d51e8,3,4,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5c0a063437415679,3,4,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
7defa49de9415496,3,4,5,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
a849c65f124e5af0,3,4,21,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
baef81dee84a5ff1,3,4,7,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
bce79a86a0b75d48,3,4,3,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
d1faaed55b75587c,3,4,2,0,1,0.046386753804914416,-0.0004749490339777118,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
faf6056c372e54f2,3,4,8,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
fb0869a379e05f37,3,4,14,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
054033a129155c88,3,4,9,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
188773ba51c15df2,3,4,15,1,3,0.1643757320116282,0.000739734908030254,2,0.13931448464385285,0.00021449111085392047,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_worse,-0.0005252437971763335
2796d5f962875a20,3,4,14,1,3,0.04351819176751831,4.3732888624054e-05,2,0.014464037046221012,-0.00020220856592059744,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.00024594145454465144
2840205769d65c01,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2e5568e60278518f,3,4,16,1,2,0.04600034994997332,0.26603300201445823,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
3d35dcf889f65305,3,4,14,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
3effd9932b505526,3,4,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
4f1e4809df7255cd,3,4,3,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5db6ae467e8f530f,3,4,1,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
5e6ab34948a9514f,3,4,15,1,2,0.11393141845797988,0.002017144269123694,0,0.199416939583846,0.0035852426122873204,inf,-1,nan,nan,1,1,1,positive,positive,different_winner_pair_better,0.0015680983431636264
6004adf688695a08,3,4,17,0,3,0.028272165152275652,-0.000410470519215167,2,0.024809220369899687,-0.00045863705538184973,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-4.816653616668276e-05
637d23f7438f50f6,3,4,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
6a35a43b5e295b97,3,4,16,1,3,0.028403634411601486,9.041018076239027e-05,3,0.03412569414910324,9.041018076239027e-05,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
2a89f35c7f5e55de,4,0,15,1,3,0.0050420542307714755,-6.618811858352279e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
35695122c3535595,4,0,12,0,17,0.014536024421554161,-0.0011059949578717254,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
5d0c2052e0a35e3f,4,0,17,1,23,0.2491245753449154,0.002148367584822619,23,0.022411692887909784,0.002148367584822619,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
62f95fe3004d54c9,4,0,3,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
6a35bb3d0b895433,4,0,24,1,22,0.11352306795937828,0.0033963359457440667,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
761122460ac451ca,4,0,28,1,15,0.06035923158214529,0.002382046714448194,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
8a15e547b0d15f42,4,0,5,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
9c925a1f1799553e,4,0,2,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
b7cc1a0b6eca5a11,4,0,4,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0dd2b9715fc65e18,4,0,14,1,10,0.030767424448319924,-9.228003919126149e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
6281e79a633155a3,4,0,12,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
16549991ac4b53ff,4,0,16,1,7,0.04272498018352133,0.0030688398930824867,7,0.30744503217191155,0.0030688398930824867,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
254e4f21f68554f1,4,0,18,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
2bdb803d07605094,4,0,6,1,1,0.09192308097960628,0.0004256986551044973,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
3d78c0894c67503b,4,0,17,1,16,0.08873089904459458,0.0006688265996053818,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
4d104d17dc625c04,4,0,8,1,1,0.07917777775505674,0.000337903429567632,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
70f797bbed2158f6,4,0,17,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
83af8eb803795f59,4,0,16,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
953f6386bfae55d0,4,0,18,1,5,0.18439091210928893,8.315849304199076e-06,5,0.10824930679037811,8.315849304199076e-06,inf,-1,nan,nan,0,1,1,positive,positive,same_winner,0.0
b39ff897a8695a97,4,0,18,1,16,0.28102487008032406,-6.033429349017183e-06,1,0.17012868048468327,-0.0002832629380362661,inf,-1,nan,nan,1,1,1,nonpositive,nonpositive,different_winner_pair_worse,-0.00027722950868724894
d5ef40ff0f715517,4,0,26,1,8,0.10278363695552584,-3.340992517752994e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
da9bf29b3087547f,4,0,17,0,10,0.14241885601667242,-0.0004132861441467073,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
eb02028413fb5a92,4,0,16,1,2,0.010184347433236374,0.00010971866548104003,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
ec65e8cddb3d5fbd,4,0,19,1,7,0.07287222640726376,-0.0002423981301486488,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
f2c4bbcda8c650a3,4,0,11,1,22,0.029876024835390924,0.00018737106425703587,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f53a6e7af3825751,4,0,16,1,21,0.05613786984976743,2.0476601316321563e-05,10,0.022762911202812514,-0.00010759926951720011,inf,-1,nan,nan,1,1,1,positive,nonpositive,good_to_bad_winner_change,-0.00012807587083352168
f53af77bf6fa5703,4,0,1,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0be5fd7a2dbb5d87,4,0,14,1,11,0.07681735238099352,-3.5815904569247436e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
25c67c9a53ef53ce,4,0,4,1,22,0.016948839034077068,0.0020756234128028158,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
90efa9d50cc8521e,4,0,1,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
ac7fee08538b5bb0,4,0,13,1,22,0.006834374496411277,0.00010143688693631248,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
c4292750158e5a5f,4,0,3,1,17,0.10907468893874422,-9.091283213347179e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
cae918485e635e35,4,0,14,0,9,0.09037418301904132,-0.9828781550706365,-1,nan,nan,inf,-1,nan,nan,1,1,0,catastrophic,abstain,mean_to_abstain,
4b308d5a04d05498,4,0,17,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
8fba4b45daa85b15,4,0,19,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
c9a1d813d64c52d1,4,0,4,0,15,0.05064512283524586,0.0,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
e747e181d08758c8,4,0,13,1,19,0.165412275889797,2.3391943844035257e-05,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
f6db13314100532b,4,0,13,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
0fb7d56584065e6f,4,0,27,1,19,0.20575183577913558,0.0008577479481697292,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
2abb6fcc99585318,4,0,20,1,20,0.13499007745226366,-0.0003386890395544462,-1,nan,nan,inf,-1,nan,nan,1,1,0,nonpositive,abstain,mean_to_abstain,
32b190836fd35675,4,0,7,1,7,0.3490576148365043,-0.00020880867580417564,7,0.024719624820503383,-0.00020880867580417564,inf,-1,nan,nan,0,1,1,nonpositive,nonpositive,same_winner,0.0
48428a15cb2d56c8,4,0,5,0,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
4d08ab0578415b3b,4,0,6,1,-1,nan,nan,-1,nan,nan,inf,-1,nan,nan,0,0,0,abstain,abstain,both_abstain,
58c0557c53635354,4,0,6,1,6,0.07271247710276157,0.000403144216752844,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
58e646ea48eb59d3,4,0,18,1,20,0.20015128420603523,0.0006258938424292815,-1,nan,nan,inf,-1,nan,nan,1,1,0,positive,abstain,mean_to_abstain,
